geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
W00000419,57.1,31.8,11,0,0
W00000421,43.8,45.2,8.9,2.1,0
W00001014,50,35.7,14.3,0,0
W00001016,45.8,31.3,20.8,2.1,0
W00001026,35.1,37.1,26.8,1,0
W00001027,20,31.7,41.7,6.7,0
W00001028,51.8,34,13.5,0,0.7
W00001029,31.3,33.9,34.8,0,0
W00001030,39,35.2,25.7,0,0
W00001031,45.4,37.7,16.2,0.8,0
W00001032,52.4,28.6,15.1,4,0
W00001033,40.7,41.3,15.1,2.9,0
W00001074,45.6,36.8,15.4,1.5,0.7
W00001075,53.3,38,7.6,0,1.1
W00001076,64,23.3,11.6,1.1,0
W00001077,51.9,39.3,7.4,1.5,0
W00001078,54.7,32.5,12,0.9,0
W00001079,57.8,25.2,16.3,0.7,0
W00001080,54.7,31.7,11.2,2.5,0
W00001081,61.1,24.8,12.4,0.9,0.9
W00001082,38.9,46.3,11.1,3.7,0
W00001083,61.5,29.9,8.5,0,0
W00001084,51.1,30.5,17.7,0.7,0
W00001088,42.3,22.6,34.3,0.7,0
W00001092,34.4,41.8,22.1,1.6,0
W00001093,52.2,35.3,11,1.5,0
W00001094,46.4,40,12.1,1.4,0
W00001095,52.2,37,10.1,0.7,0
W00001102,51.3,38.3,10.4,0,0
W00001103,31.1,43.7,24.3,1,0
W00001104,57.7,30.6,10.8,0.9,0
W00001105,51.4,35,12.1,0.7,0.7
W00001106,64.3,26.9,8.8,0,0
W00001107,41,46.5,11.8,0.7,0
W00001108,60,23.9,14.8,1.3,0
W00001109,31.3,49.3,18.1,1.4,0
W00001111,49.2,30.7,19.6,0.6,0
W00001113,39.5,41.2,16.8,2.5,0
W00001114,11.8,32.4,53.7,2.2,0
W00001117,41,41.9,17.1,0,0
W00001119,56.5,27.3,13,1.3,1.9
W00001120,32,47.9,20.1,0,0
W00001121,23.9,26.1,47.9,2.1,0
W00001122,43.7,36.5,16.2,2,1.5
W00001123,49,42,8,1,0
W00001294,56.1,32.5,10.5,0.9,0
W00001295,37,48.8,13.4,0.8,0
W00001296,41.3,38.9,18.3,1.6,0
W00001297,22.4,43,32.7,1.9,0
W00001298,22.6,39.7,37,0,0.7
W00001299,31.2,32.6,35.5,0.7,0
W00001300,22.6,33.1,42.1,2.3,0
W00001301,32.5,39.5,27.2,0.9,0
W00001302,35.4,38.9,24.3,1.4,0
W00001303,34.4,33.8,31.1,0,0.7
W00001304,60.8,21.6,15.2,2.4,0
W00001305,61.7,33,5.2,0,0
W00001306,60.7,32.4,6.9,0,0
W00001307,63.8,26.7,9.5,0,0
W00001308,62.8,31.4,5,0.8,0
W00001309,50,40.2,9.8,0,0
W00001311,23,50.9,24.2,1.8,0
W00001312,59.2,31.3,9.5,0,0
W00001919,54.2,36.6,8.5,0.7,0
W00001920,37.4,47.7,11.2,3.7,0
W00001921,24,33.7,40.4,1,1
W00001922,44.6,34.9,16.9,3.6,0
W00010458,36.1,46.6,15.8,1.5,0
W00010493,32.1,43.6,24.3,0,0
