geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
W00000419,53.4,2.6,44
W00000421,53.8,0.7,45.5
W00001014,71.5,0.6,27.9
W00001016,53.3,0.6,46.1
W00001026,56.6,2.9,40.6
W00001027,44,6.2,49.8
W00001028,51.7,0.4,47.9
W00001029,65,5.5,29.5
W00001030,62.3,0,37.7
W00001031,48.4,0,51.6
W00001032,55.4,2.7,41.9
W00001033,59.5,1.5,39
W00001074,58.8,1.9,39.3
W00001075,65.5,0,34.5
W00001076,62.9,1.6,35.4
W00001077,62.1,1.9,36.1
W00001078,55.3,1.6,43.1
W00001079,47.9,2.5,49.6
W00001080,47.8,0,52.2
W00001081,60.5,0.9,38.6
W00001082,50.5,3.1,46.4
W00001083,66.1,0.8,33.1
W00001084,59.4,1.8,38.7
W00001088,51.3,1.3,47.3
W00001092,61.1,3.8,35.1
W00001093,58.4,1.9,39.7
W00001094,59.9,0,40.1
W00001095,54.8,2.7,42.5
W00001102,52.2,1.7,46
W00001103,58.6,2.1,39.3
W00001104,60.8,0,39.2
W00001105,62.5,0.7,36.8
W00001106,52.3,0.3,47.4
W00001107,59.2,1.1,39.7
W00001108,62.5,1.6,35.9
W00001109,42.1,3.3,54.5
W00001111,58.2,0.9,40.9
W00001113,51.3,0,48.7
W00001114,54.5,2.3,43.2
W00001117,35.5,1.5,63
W00001119,52.3,2.8,44.9
W00001120,41.4,1.5,57.1
W00001121,50.5,5.5,44
W00001122,53.8,2.1,44.1
W00001123,59.9,1,39.1
W00001294,51.3,0,48.7
W00001295,58.2,2.5,39.3
W00001296,59.7,3.3,37
W00001297,53.8,4.9,41.2
W00001298,47.7,3.2,49.1
W00001299,45.9,2.4,51.7
W00001300,62.9,3.3,33.8
W00001301,38.5,1.4,60.1
W00001302,61.3,5.1,33.6
W00001303,54.3,2.9,42.9
W00001304,53.8,2.1,44
W00001305,37.9,4.2,57.9
W00001306,48.4,2.4,49.2
W00001307,55.1,4.4,40.4
W00001308,53,2.6,44.4
W00001309,67.5,4.3,28.2
W00001311,58.9,1.8,39.4
W00001312,48.3,1.9,49.8
W00001919,60.8,3.1,36.1
W00001920,58,5.9,36.1
W00001921,43.8,6.5,49.7
W00001922,59.1,3.9,37
W00010458,67.2,2.1,30.6
W00010493,55.1,2.7,42.2
