geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
W00000419,69.5,1,29.5
W00000421,78.4,1.2,20.4
W00001014,88.4,0.5,11.1
W00001016,81.7,0.5,17.8
W00001026,74.2,2.1,23.6
W00001027,53.8,1.1,45.2
W00001028,76,1.9,22.1
W00001029,70.2,7.8,22
W00001030,77.4,2.2,20.4
W00001031,70,0.7,29.3
W00001032,78.5,0.3,21.1
W00001033,78,0.5,21.5
W00001074,76,1.8,22.2
W00001075,82.1,2.7,15.2
W00001076,77.2,0.2,22.6
W00001077,79.6,4.2,16.3
W00001078,79,3.3,17.6
W00001079,81.7,0.9,17.4
W00001080,83.4,2.8,13.9
W00001081,86.6,1.1,12.3
W00001082,80.5,0,19.5
W00001083,87.8,1,11.2
W00001084,84.5,0.3,15.2
W00001088,80.6,2.3,17.1
W00001092,69.4,2.3,28.3
W00001093,79.8,2,18.2
W00001094,76.8,2,21.1
W00001095,78,1.3,20.7
W00001102,78.1,0.6,21.3
W00001103,61.8,2.2,36
W00001104,71.9,0.4,27.7
W00001105,79.9,2.8,17.3
W00001106,87.1,0.8,12.1
W00001107,78,3.2,18.8
W00001108,80.8,1.8,17.4
W00001109,83.5,2.2,14.3
W00001111,84,1.9,14.2
W00001113,76.9,4.4,18.8
W00001114,78,7.6,14.4
W00001117,75.7,1.4,22.9
W00001119,80.7,3.3,16.1
W00001120,78.5,1.7,19.7
W00001121,67.3,13.5,19.2
W00001122,80.9,0.5,18.7
W00001123,73.6,1.9,24.5
W00001294,83.8,0.8,15.5
W00001295,80.8,0.7,18.5
W00001296,78.4,1.1,20.5
W00001297,67.6,1.8,30.7
W00001298,76,3.6,20.4
W00001299,72.3,2,25.7
W00001300,70.2,9.1,20.7
W00001301,50.1,34.2,15.7
W00001302,80.8,2.1,17.1
W00001303,82.9,0.3,16.8
W00001304,85.4,3.2,11.4
W00001305,78.6,5.3,16
W00001306,83.2,1.3,15.5
W00001307,87.3,0.7,12
W00001308,87.3,0.4,12.4
W00001309,84.5,0.7,14.9
W00001311,73.2,3.6,23.3
W00001312,82,1.9,16.1
W00001919,86,1.6,12.4
W00001920,75.3,1.4,23.3
W00001921,58.6,0,41.4
W00001922,80.1,4.5,15.4
W00010458,77.9,3.3,18.8
W00010493,73.2,4.4,22.4
