geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
W00000419,98.2,1.8,0,0,0
W00000421,97.3,2.1,0.6,0,0
W00001014,97.5,2.5,0,0,0
W00001016,96.3,3.7,0,0,0
W00001026,97,2.2,0,0.9,0
W00001027,98.9,1.1,0,0,0
W00001028,96.1,3.9,0,0,0
W00001029,87.8,6.3,3.9,0.5,1.5
W00001030,95.1,1.8,1.3,0.9,0.9
W00001031,98.3,1.7,0,0,0
W00001032,99,0.7,0,0,0.3
W00001033,98.4,1,0.3,0,0.3
W00001074,96.1,3.3,0.3,0.3,0
W00001075,95.3,2.4,1.6,0.4,0.4
W00001076,98.9,1.1,0,0,0
W00001077,96.2,3.5,0,0,0.3
W00001078,94.9,2.6,0,1.8,0.7
W00001079,98.8,1.2,0,0,0
W00001080,95.5,3.4,0.3,0,0.8
W00001081,98.6,0.7,0,0.4,0.4
W00001082,97.6,2.4,0,0,0
W00001083,97.2,2.1,0.7,0,0
W00001084,99.1,0.9,0,0,0
W00001088,95,4.7,0,0.4,0
W00001092,97.4,2.6,0,0,0
W00001093,97.4,2.3,0.3,0,0
W00001094,97.3,1.3,0,1,0.3
W00001095,98.7,1.3,0,0,0
W00001102,97,3,0,0,0
W00001103,96.9,1.3,0.9,0.4,0.4
W00001104,96.7,3,0.4,0,0
W00001105,93.9,4.4,0,0.6,1.1
W00001106,95.5,3.9,0.5,0,0
W00001107,93.8,4.7,0.6,0.9,0
W00001108,97.2,2.3,0,0,0.5
W00001109,96.8,2.5,0.7,0,0
W00001111,95.6,2.5,0.2,1.6,0
W00001113,90.3,6.6,0,2.2,0.9
W00001114,84.6,6.8,1.3,3.8,3.4
W00001117,97.6,1.9,0,0.5,0
W00001119,93.7,3,0.8,2.2,0.3
W00001120,95.2,4.5,0,0,0.3
W00001121,86.8,4.7,3.5,2.3,2.7
W00001122,96.7,3.3,0,0,0
W00001123,95.5,3.8,0.6,0,0
W00001294,95.9,3.8,0.4,0,0
W00001295,96.9,2.8,0,0,0.3
W00001296,94.9,3.6,1.4,0,0
W00001297,96.5,1.8,1.8,0,0
W00001298,95.2,1.6,0.4,1.2,1.6
W00001299,94,5.2,0.8,0,0
W00001300,85.1,6.6,2.5,4.1,1.7
W00001301,65.2,1.4,2.5,1.4,29.5
W00001302,94.2,5,0.4,0,0.4
W00001303,98.6,1.4,0,0,0
W00001304,95,1.4,1.8,1.1,0.7
W00001305,93.1,5.9,0,0.5,0.5
W00001306,94.9,4.4,0.7,0,0
W00001307,97.8,1.9,0.4,0,0
W00001308,98.6,1.4,0,0,0
W00001309,97.6,2.4,0,0,0
W00001311,94.8,3.3,1.4,0,0.5
W00001312,95,4.7,0,0,0.3
W00001919,95.3,3.7,0.3,0.6,0
W00001920,95.8,4.2,0,0,0
W00001921,97.7,0.5,1.8,0,0
W00001922,94.1,2.5,2.5,0.5,0.5
W00010458,97,2.4,0.6,0,0
W00010493,94.5,1.2,1.2,1.7,1.5
