areacd,disability_3a-001,disability_3a-002
E00068701,17.3,82.7
E00068703,22.4,77.6
E00068704,17.6,82.4
E00068705,18,82
E00068706,17.7,82.3
E00068710,24.6,75.4
E00068711,17,83
E00068712,15.7,84.3
E00068713,18.4,81.6
E00068714,18.2,81.8
E00068717,18,82
E00068718,17.4,82.6
E00068719,17.4,82.6
E00068720,13.7,86.3
E00068721,16,84
E00068722,15.3,84.7
E00068723,19.9,80.1
E00068724,18,82
E00068725,17,83
E00068726,16.8,83.2
E00068727,21.6,78.4
E00068728,34,66
E00068729,16.5,83.5
E00068730,20.7,79.3
E00068731,35.8,64.2
E00068732,15.9,84.1
E00068733,26.9,73.1
E00068734,20.6,79.4
E00068736,14.1,85.9
E00068738,16.4,83.6
E00068813,18.5,81.5
E00068814,25.9,74.1
E00068815,18.1,81.9
E00068816,24.5,75.5
E00068817,24.5,75.5
E00068818,23.6,76.4
E00068819,16.6,83.4
E00068820,19.5,80.5
E00068821,31.7,68.3
E00068822,18.3,81.7
E00068823,10.6,89.4
E00068824,20.5,79.5
E00068825,17.3,82.7
E00068826,9.7,90.3
E00068827,29,71
E00068828,18.9,81.1
E00068829,23.9,76.1
E00068830,30.8,69.2
E00068831,19.5,80.5
E00068832,19.7,80.3
E00068833,18.1,81.9
E00068834,18.2,81.8
E00068835,14.3,85.7
E00068836,21.2,78.8
E00068837,23.2,76.8
E00068838,14.7,85.3
E00068839,19.2,80.8
E00068840,20.3,79.7
E00068841,13.7,86.3
E00068842,36.9,63.1
E00068843,15.4,84.6
E00068844,27,73
E00068845,17.4,82.6
E00068846,17.2,82.8
E00068847,18.5,81.5
E00068848,33.5,66.5
E00068849,17.6,82.4
E00068850,25.1,74.9
E00068851,35.7,64.3
E00068852,18.8,81.2
E00068853,22.3,77.7
E00068854,21.4,78.6
E00068855,20.1,79.9
E00068856,15.7,84.3
E00068857,16.6,83.4
E00068858,33.1,66.9
E00068859,19,81
E00068860,19.2,80.8
E00068861,17.8,82.2
E00068862,16.1,83.9
E00068863,13.4,86.6
E00068864,13.3,86.7
E00068865,14.9,85.1
E00069016,20.6,79.4
E00069017,23.3,76.7
E00069019,32.4,67.6
E00069020,22.8,77.2
E00069023,18.6,81.4
E00069024,18,82
E00069043,15.9,84.1
E00069044,26.5,73.5
E00069045,24,76
E00069046,26.6,73.4
E00069047,21,79
E00069048,17.6,82.4
E00069049,40.8,59.2
E00069050,19.5,80.5
E00069051,37.4,62.6
E00069052,27.5,72.5
E00069055,16.3,83.7
E00069056,11.2,88.8
E00069057,10.6,89.4
E00069058,8.5,91.5
E00069059,10.8,89.2
E00069060,13.2,86.8
E00069061,16.8,83.2
E00069078,14.9,85.1
E00069079,19.1,80.9
E00069080,11.8,88.2
E00069081,12.8,87.2
E00069082,12.8,87.2
E00069083,12.6,87.4
E00069084,12.1,87.9
E00069085,8,92
E00069086,16.1,83.9
E00069087,8.5,91.5
E00069088,9,91
E00069090,22.1,77.9
E00069094,20.6,79.4
E00069114,13.3,86.7
E00069250,35.2,64.8
E00069254,21,79
E00069255,17.5,82.5
E00069256,19.2,80.8
E00069257,17.9,82.1
E00069258,18.7,81.3
E00069259,21.6,78.4
E00069260,23.3,76.7
E00069261,29.6,70.4
E00069263,17.6,82.4
E00069264,17,83
E00069265,17.4,82.6
