areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00068701,16,48,2.5,29.9,3.7
E00068703,20.7,42.4,5.1,26.7,5.1
E00068704,19.3,39.1,6.8,32.8,2.1
E00068705,20.6,44.1,8.9,24.6,1.8
E00068706,26.1,37.2,5.5,29.6,1.6
E00068710,29.3,28.8,4.6,32.7,4.6
E00068711,23.4,44,8.1,21.2,3.3
E00068712,17.6,37,5.7,37.9,1.8
E00068713,15,45.9,7.7,28.5,2.8
E00068714,13.4,44.8,6.9,32.6,2.3
E00068717,29.6,27.9,10.1,26.8,5.6
E00068718,14.8,39.5,9.5,36.2,0
E00068719,18.3,38.6,5,34.9,3.3
E00068720,17.1,47,4.7,27.4,3.7
E00068721,19.8,44.1,5.9,26.6,3.6
E00068722,16.1,42.1,5.8,33.9,2.1
E00068723,22.2,40.7,6.9,25,5.1
E00068724,22,46.6,7.2,21.5,2.7
E00068725,25.4,44.8,6.5,21.5,1.8
E00068726,19.9,38.6,8.1,32,1.5
E00068727,33.5,31,7.4,23.6,4.5
E00068728,43.1,34.2,6.9,13.4,2.5
E00068729,24.5,38.4,6.8,22.8,7.6
E00068730,34.2,39.7,3.5,20.1,2.5
E00068731,36,24.7,6.7,29.4,3.2
E00068732,18.2,42.6,7,29.5,2.7
E00068733,35.4,39.8,5.5,17.7,1.7
E00068734,27.4,42.9,6.7,20.2,2.8
E00068736,20.7,40.4,5.1,30.3,3.5
E00068738,17.8,43.8,4.3,29.5,4.7
E00068813,19.2,33.7,6.1,37.8,3.2
E00068814,21.2,39.7,9,25,5.1
E00068815,29,44.9,8.6,16.2,1.3
E00068816,40.2,34.9,5.8,14.2,5
E00068817,27.4,43.5,6.9,19.8,2.4
E00068818,31.5,43.6,2.9,19,2.9
E00068819,30.4,47,4.7,15.2,2.7
E00068820,27.3,30.1,6,32.7,4
E00068821,43.5,35.9,4.4,14.5,1.6
E00068822,36.2,36.2,5,20.6,2.1
E00068823,22,31.3,6.1,33.6,7
E00068824,29.7,40.6,5,22.5,2.2
E00068825,20,54,7.9,15.8,2.3
E00068826,21.1,34.6,2.8,37,4.5
E00068827,37.6,35.9,4.2,19,3.4
E00068828,44.7,35.1,4.7,13.4,2.2
E00068829,32.9,42,4.7,18.3,2
E00068830,34.3,36.3,4.9,21.1,3.4
E00068831,35.7,38.3,6.8,15.3,3.9
E00068832,30,32.4,5.7,27.9,4
E00068833,37.2,38.9,6.1,14,3.8
E00068834,27.7,43.9,4.4,19.9,4.1
E00068835,26.4,39.6,3.8,26.4,3.8
E00068836,28.3,45.2,5.7,18.4,2.5
E00068837,29.2,36,5.6,25.8,3.4
E00068838,25.5,34.1,4.5,34.5,1.5
E00068839,24.3,34.5,1.3,35,4.9
E00068840,32.1,39.3,5.4,21.9,1.3
E00068841,21,32.1,2.4,41.3,3.2
E00068842,45.5,27.9,4.2,20,2.4
E00068843,25.5,37.8,2.5,29.5,4.7
E00068844,35.4,33.2,4.5,22.9,4
E00068845,16.5,39.9,2.4,39.9,1.4
E00068846,29.5,39.8,6.7,18.5,5.5
E00068847,25.2,47.2,4.9,19.2,3.5
E00068848,33.9,29.2,5.4,28,3.6
E00068849,35.3,38.2,4.1,20.3,2.1
E00068850,36.5,37.3,6.6,14.9,4.6
E00068851,42.9,31.1,6.8,16.8,2.5
E00068852,25.3,51.8,3.7,15.9,3.3
E00068853,30.8,42.4,7.6,17.4,1.8
E00068854,42.7,37.9,5.6,11.2,2.6
E00068855,31,33.9,4.6,25.9,4.6
E00068856,26.2,46.4,6.7,18.4,2.3
E00068857,34.8,41.9,4.4,14.4,4.4
E00068858,41.4,34.1,9.6,12.6,2.3
E00068859,37.4,38.5,6.5,13.4,4.2
E00068860,38.9,37.9,5.1,13.5,4.5
E00068861,26.1,43.9,5.2,22.3,2.6
E00068862,26.9,50.3,3.8,15.5,3.4
E00068863,18.6,37.5,5.2,32.6,6.2
E00068864,26.4,45.6,4.8,19.5,3.6
E00068865,32.3,38.1,5,20,4.6
E00069016,30.1,47.5,5.1,14.4,3
E00069017,29.9,47.1,7.4,12.3,3.3
E00069019,40.5,35.5,4.2,15.8,3.9
E00069020,23.5,50.9,7.2,15.9,2.5
E00069023,31.1,36.4,8.4,17.3,6.7
E00069024,33.7,39.1,5.3,17.8,4.1
E00069043,31.3,41.3,7.8,15.3,4.3
E00069044,33,39.9,4.6,18.3,4.1
E00069045,27.1,41.1,6.3,19.3,6.3
E00069046,42.1,39.6,4.7,11.1,2.6
E00069047,26.6,50.8,3.3,16,3.3
E00069048,29.3,42.7,6.1,19.1,2.8
E00069049,47.7,30,4.6,13.8,3.8
E00069050,30.8,47.7,5.6,15,0.9
E00069051,43.6,39.4,3.7,11.7,1.6
E00069052,37.2,38,7.3,15,2.6
E00069055,20.8,42.2,6.5,24.1,6.5
E00069056,18.7,37.4,6.1,27.8,10
E00069057,25.3,40.3,3.9,24.4,6.2
E00069058,17.5,33.6,3.2,39.2,6.5
E00069059,20.4,44.7,2.7,26.7,5.5
E00069060,28.9,30.8,7.2,30.2,3
E00069061,26.4,36.6,4.4,27.3,5.3
E00069078,26.5,37.9,8.1,20.4,7.1
E00069079,22.8,39.8,4.7,26.3,6.4
E00069080,29.9,39.7,8.7,16.8,4.9
E00069081,34.1,33.5,7.4,20.5,4.5
E00069082,31.5,41.2,3.7,22.2,1.4
E00069083,26.8,31.9,6.7,31.1,3.5
E00069084,28,38.2,4.8,22.2,6.8
E00069085,14.3,54.5,1,24.3,5.8
