areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00068701,81.7,12,6.3
E00068703,77.9,14.8,7.4
E00068704,83.5,12.3,4.1
E00068705,85,10.8,4.2
E00068706,80.6,15,4.4
E00068710,75.6,15.9,8.5
E00068711,77.9,16.1,6
E00068712,85,10.2,4.8
E00068713,75.9,20.3,3.8
E00068714,85.5,10.7,3.9
E00068717,74.1,19.7,6.2
E00068718,85,11.6,3.4
E00068719,85.7,11.8,2.5
E00068720,86.8,10,3.2
E00068721,85.5,13.3,1.2
E00068722,86.7,7.7,5.6
E00068723,79.1,14.3,6.6
E00068724,83.1,11.3,5.6
E00068725,82.2,15,2.7
E00068726,84.8,10.8,4.4
E00068727,79.6,15.9,4.6
E00068728,63.8,22.3,13.8
E00068729,84.8,12.3,2.9
E00068730,77.8,14.5,7.7
E00068731,64.9,21.9,13.2
E00068732,82.4,12.9,4.6
E00068733,75.4,15.6,8.9
E00068734,75.5,17.6,6.9
E00068736,84.9,10.5,4.6
E00068738,80.6,14.1,5.3
E00068813,78.2,17.2,4.6
E00068814,72.9,22.4,4.8
E00068815,83.3,10.6,6
E00068816,71.5,17.9,10.6
E00068817,72,19.4,8.6
E00068818,74.6,18,7.3
E00068819,78.7,17.6,3.7
E00068820,79.8,13.8,6.4
E00068821,62.6,24.6,12.8
E00068822,79.4,14.4,6.2
E00068823,88.5,9.6,1.9
E00068824,82.9,10,7
E00068825,83.7,11.9,4.3
E00068826,85.6,11.9,2.5
E00068827,69.3,18.5,12.2
E00068828,81.6,12.3,6.1
E00068829,72.5,18.5,9
E00068830,64.8,17.8,17.4
E00068831,79.3,11.4,9.2
E00068832,80.5,14.9,4.6
E00068833,81.7,13.1,5.2
E00068834,81.3,11.5,7.1
E00068835,80.5,15.4,4.1
E00068836,75.5,14.5,10
E00068837,77.7,15,7.3
E00068838,77.9,15.3,6.8
E00068839,80.2,13.2,6.6
E00068840,76,14.9,9.1
E00068841,86,11.3,2.7
E00068842,58.5,26.7,14.9
E00068843,80.5,12.6,6.9
E00068844,71.8,16,12.2
E00068845,83.1,11.6,5.2
E00068846,78.9,12.4,8.7
E00068847,80.8,14.3,4.9
E00068848,64,18,18
E00068849,81.2,13,5.8
E00068850,72.3,18.9,8.8
E00068851,63.8,18.9,17.3
E00068852,76.6,14.6,8.8
E00068853,77.6,15.2,7.2
E00068854,75.9,14.5,9.6
E00068855,74.8,20.7,4.4
E00068856,82.2,13.3,4.6
E00068857,78.3,13.9,7.8
E00068858,66.7,21.9,11.3
E00068859,77.3,14.5,8.2
E00068860,78.8,14,7.2
E00068861,79.7,13.9,6.4
E00068862,80.2,11.2,8.6
E00068863,86.9,11,2
E00068864,83.7,11.1,5.2
E00068865,80.6,14.6,4.8
E00069016,75.1,14.2,10.7
E00069017,80.5,14,5.5
E00069019,67.3,26.3,6.4
E00069020,77.2,16.7,6.1
E00069023,81.7,12.5,5.8
E00069024,76,17.4,6.6
E00069043,82.3,10.9,6.8
E00069044,75.6,17.3,7.1
E00069045,77.3,14.2,8.5
E00069046,71.7,19,9.3
E00069047,78.4,12,9.6
E00069048,82.3,14.2,3.5
E00069049,50.7,24.7,24.7
E00069050,78.1,17.5,4.4
E00069051,64.9,21.8,13.3
E00069052,71,15.5,13.5
E00069055,83.1,11.4,5.6
E00069056,89,8.4,2.6
E00069057,87.3,10.2,2.4
E00069058,90.4,8.2,1.4
E00069059,85.6,10.2,4.3
E00069060,84.8,9.9,5.2
E00069061,84,11,5
E00069078,81.8,13.9,4.3
E00069079,83.8,9.8,6.4
E00069080,86.6,10.5,2.9
E00069081,84.1,11.6,4.3
E00069082,85.5,9.5,4.9
E00069083,86.2,10.1,3.8
E00069084,81.5,14.4,4.1
E00069085,90.1,8.5,1.4
E00069086,84.9,13.2,1.9
E00069087,90,7.5,2.5
E00069088,86.7,11,2.3
E00069090,77.1,15.6,7.3
E00069094,81.9,13.9,4.2
E00069114,86.4,9.9,3.6
E00069250,63.6,22.4,14
E00069254,79.2,12.4,8.4
E00069255,82.9,13.4,3.7
E00069256,77.1,13.8,9.1
E00069257,84.4,10.1,5.5
E00069258,82.3,9.7,8
E00069259,78.6,11.5,9.9
E00069260,76,15.5,8.5
E00069261,75.4,16.2,8.4
E00069263,83.8,12.1,4.1
E00069264,78.5,18.6,2.9
E00069265,76.6,17.2,6.2
E00069266,79.2,16.1,4.7
E00069267,71.3,21.1,7.7
E00069268,76.4,16,7.6
