areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00068701,14.1,57.6,28.3
E00068703,20.5,62.5,17
E00068704,6.3,73,20.6
E00068705,15.5,55.7,28.9
E00068706,6.9,55.9,37.3
E00068710,15.7,45.2,39.2
E00068711,15,64.2,20.8
E00068712,19.1,43.6,37.3
E00068713,13.9,50.9,35.2
E00068714,14.3,69.2,16.5
E00068717,4.7,73.8,21.5
E00068718,11.2,67.3,21.4
E00068719,12,66.7,21.3
E00068720,13.2,51.8,35.1
E00068721,12.9,71.8,15.3
E00068722,16.1,65.6,18.3
E00068723,19.4,38.8,41.8
E00068724,12.1,58.6,29.3
E00068725,12.6,73,14.4
E00068726,8.2,74.5,17.3
E00068727,3,56.4,40.6
E00068728,5.9,52.5,41.5
E00068729,18.2,58.6,23.2
E00068730,11.4,50.5,38.1
E00068731,4.2,69.5,26.3
E00068732,11.1,60,28.9
E00068733,12.6,30.1,57.3
E00068734,13.3,44.2,42.5
E00068736,11.4,42.9,45.7
E00068738,14.5,62.7,22.9
E00068813,8.8,63.9,27.2
E00068814,9.8,63.9,26.3
E00068815,10.7,35.9,53.4
E00068816,6.3,45.9,47.8
E00068817,10.8,48.3,40.8
E00068818,11,55.9,33.1
E00068819,18.2,37.9,43.9
E00068820,17.6,43.8,38.6
E00068821,8.3,51.4,40.3
E00068822,6.6,54.7,38.7
E00068823,19,36.5,44.4
E00068824,15.3,48.1,36.6
E00068825,12.5,54.8,32.7
E00068826,44.4,27.4,28.2
E00068827,6,45.7,48.3
E00068828,10.9,35.3,53.8
E00068829,12.1,40.7,47.1
E00068830,11.8,45.4,42.9
E00068831,14.3,39.7,46
E00068832,13.4,62.9,23.7
E00068833,10.7,62,27.3
E00068834,15.6,42.2,42.2
E00068835,10.7,65.3,24
E00068836,13.8,47.2,39
E00068837,10.8,50,39.2
E00068838,13.2,63.2,23.6
E00068839,12.2,61.2,26.5
E00068840,9.4,51.3,39.3
E00068841,12.9,61.4,25.7
E00068842,4.8,62.5,32.7
