areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00051173,17.9,46.4,7.1,26.4,2.1
E00051189,21.5,48,7.8,22.7,0
E00051220,21.6,51.4,3.6,18.5,5
E00051262,23.5,47.8,10.3,15.5,2.9
E00051263,16.1,52.4,2.1,27.3,2.1
E00051264,32.4,45.7,3.6,15.5,2.9
E00051278,37.9,41.5,4.7,15.4,0.4
E00051279,18.3,56,4.7,20.4,0.5
E00051280,32.1,51.3,0,15.4,1.3
E00051281,50.8,33.9,4,9,2.3
E00051282,27.3,47.3,3,17.4,4.9
E00051283,34.8,44.1,3.1,16.8,1.2
E00051291,19.8,50,7.2,20.5,2.5
E00051292,24.2,43,10.6,16.4,5.8
E00051293,25.3,53.5,2.6,16.4,2.2
E00051294,27.4,43.2,6.8,21.8,0.9
E00051296,27.7,46,6.9,16.3,3
E00051297,21.1,44.6,3.6,26.8,3.9
E00051298,28.4,47.6,7.7,15.9,0.5
E00051299,31.9,41.3,8.1,16.6,2.1
E00051300,25.7,45.2,7.5,18.2,3.4
E00051301,25.3,48.6,3.1,19.1,3.9
E00051302,25.5,49.4,6.3,15.9,3
E00051303,30.1,51.8,3.6,11.4,3.1
E00051304,30.4,40.3,4.4,21.8,3.1
E00051305,46.8,36.3,1.8,13.5,1.8
E00051306,25.1,47.6,4.4,21.6,1.3
E00051307,19,48.9,9.1,17.9,5.1
E00051308,24.4,53.9,5.5,13.8,2.3
E00051309,22.5,43,6.3,22.8,5.3
E00051310,26.3,39,8,22.1,4.7
E00051311,33.1,46.3,3.7,14,2.9
E00051312,27.2,46.5,3.8,19.7,2.8
E00051313,18.4,48.4,6.1,22.1,4.9
E00051314,29.4,46.2,5.5,16.8,2.1
E00051315,31,43.1,4.2,18.1,3.7
E00051316,21.2,49.7,8.5,17.5,3.2
E00051724,29.9,51.8,4.7,11.3,2.2
E00051725,32.1,41.5,4.7,18.9,2.8
E00051726,29.8,46.4,4.2,16.6,3
E00051727,30.1,43.4,6.6,18.5,1.3
E00051728,32.8,45.7,3.9,15.2,2.4
E00051729,32.7,42.7,4.4,16.5,3.6
E00051730,20,48.2,6.9,23.3,1.6
E00051731,20.4,49.3,3.5,22.5,4.2
E00051732,28.8,38.1,4.7,26.3,2.1
E00051733,34.9,44.1,5.8,10.8,4.4
E00051734,26.9,46.4,7.2,16.8,2.7
E00051735,33.3,49.2,4.5,11.4,1.5
E00051736,24.8,43.5,6.1,23.4,2.3
E00051737,35.3,43.6,4.1,13.3,3.7
E00051738,26.5,51.7,3.8,14.2,3.8
E00051739,27.1,48.9,4.1,15.4,4.5
E00051740,28,53.7,2.3,13.1,2.9
E00051741,36.3,45.6,3.1,12.4,2.7
E00051742,28.8,45.9,8.3,15.1,2
E00051743,31.5,46.8,6.8,14.9,0
E00051744,28.1,47.7,4.6,16.5,3.1
E00051745,28.8,49.2,5.4,16.7,0
E00051747,22.4,50.7,4.1,20.1,2.7
E00051749,32.1,45.2,4.5,14.9,3.2
E00051750,27.6,52.5,4.1,13.6,2.3
E00051751,28,47.2,4.4,18,2.4
E00051752,22.3,51,6.8,15.1,4.8
E00051753,28.9,44.6,5.8,19.8,0.8
E00051754,23.2,58.3,2.6,14.6,1.3
E00051755,40.2,37.2,4.3,16.5,1.8
E00051756,29.5,51.8,3.2,11.4,4.1
E00051757,23.7,45.6,3.3,22.8,4.6
E00051758,22.8,47.8,4.8,22.3,2.2
E00131002,16.1,50.5,5.4,27.1,1
E00131003,11.4,40.7,7.1,38.7,2.1
E00131004,12.2,45.5,4.3,35.1,2.9
E00131005,18.2,31,6.2,43.4,1.2
E00131007,9.6,33.2,5.2,48,4.1
E00131008,16.7,40.2,6.4,35.5,1.3
E00131009,20.2,41.3,13.8,23.5,1.2
E00131010,12.6,46.6,7.1,30.7,2.9
E00131104,12,36.9,6,45.2,0
E00131106,13.7,36.7,6.3,41,2.3
E00131108,5.7,35.2,4.8,51.5,2.6
E00131110,10.6,35.8,4.3,47.6,1.6
E00131112,9.9,39.2,1.8,47,2.1
E00131113,10.7,40.4,6.1,41,1.8
E00131114,12.7,37.7,8.3,39.2,2
E00131328,16.4,42.1,3.4,36.6,1.4
E00131329,13.8,38.1,4.1,41.7,2.3
E00131330,14,45.2,5.4,33.3,2.2
E00131331,9.8,40.4,4.7,42.5,2.6
E00131332,18.3,41.4,3,33.5,3.8
E00131333,17.4,39.9,5.7,36.7,0.3
E00131334,15.4,41.5,4.3,34.8,4
E00131335,18.4,35,7.8,35.5,3.2
E00131336,21.3,39.1,4,29.9,5.7
E00131337,20.9,43.4,5.6,27.3,2.8
E00131498,6.2,43,4.7,42.4,3.7
E00131499,25.4,38.1,3.8,30.4,2.3
E00131500,13.7,37.9,5.2,39.8,3.3
E00131501,12.3,34.1,6.1,41.9,5.6
E00131502,11,44.9,4.2,36.4,3.4
E00131504,12.9,40.7,3.9,40,2.5
E00131505,14.8,37.5,6.7,37.5,3.5
E00131506,13.4,38.8,5.2,42.2,0.4
E00131634,17.2,41.6,6.7,30.7,3.7
E00131635,27.6,41,9.2,20.3,1.9
E00131636,14.1,42.2,9.5,32.8,1.4
E00131648,36.8,40.1,5.2,17.5,0.5
E00150243,15.4,38.9,5.5,37.3,2.9
E00150244,16,46.9,6.3,28.6,2.3
E00150320,16,46.3,6.1,28.7,2.9
E00150321,18.8,39.9,8.1,33.2,0
E00150322,16.7,40.6,8.5,30.2,4.1
E00150323,25.8,45.8,4,22.3,2
E00150324,32.7,46.2,2.9,15.9,2.4
E00150325,31.8,47.1,4.1,16.9,0
E00150326,20.7,44.3,7.7,23.2,4.1
E00150327,32,47.4,4.9,13,2.8
E00150328,26.9,39.3,7,22.3,4.5
E00150329,19.3,41.7,7.4,29.8,1.8
E00150330,19.2,46.7,5.7,26.6,1.7
E00150331,16.1,40.4,6.5,34.2,2.7
E00150332,31.8,43.2,4,17,4
E00150333,20,43.5,10,26.5,0
E00150334,34.5,41.7,6.8,14.6,2.4
