areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00051173,99.1,0.3,0.6
E00051189,96,2.7,1.3
E00051220,93.3,3.8,2.9
E00051262,98.7,0.8,0.5
E00051263,95.8,4.2,0
E00051264,98,1.7,0.3
E00051278,99.4,0.6,0
E00051279,94.7,4.7,0.7
E00051280,99.3,0.7,0
E00051281,97.2,1.7,1.1
E00051282,97,3,0
E00051283,100,0,0
E00051291,96.4,3,0.5
E00051292,98.3,1.3,0.4
E00051293,97.6,1.3,1.1
E00051294,95,4,1
E00051296,90.6,7.7,1.7
E00051297,95.9,3.4,0.8
E00051298,99.6,0.4,0
E00051299,95.7,3.7,0.7
E00051300,99.1,0.6,0.3
E00051301,95.5,4.2,0.3
E00051302,97,2.7,0.3
E00051303,95.7,4.3,0
E00051304,97.4,2.4,0.3
E00051305,97.2,2.8,0
E00051306,94,5,1
E00051307,97.5,1.9,0.6
E00051308,96.4,3.2,0.4
E00051309,94.5,5.5,0
E00051310,92.6,5.5,1.9
E00051311,95.3,2.9,1.8
E00051312,98.1,1.9,0
E00051313,94.5,5.2,0.3
E00051314,98.5,1.5,0
E00051315,97.1,2.2,0.7
E00051316,94.6,5.1,0.3
E00051724,96.2,3,0.8
E00051725,96.9,2.3,0.8
E00051726,98.3,1.7,0
E00051727,97.3,2.7,0
E00051728,97.5,2.3,0.2
E00051729,95.9,3.2,0.9
E00051730,94.2,5,0.7
E00051731,91.8,6,2.2
E00051732,90.6,8.7,0.6
E00051733,98,1.1,0.8
E00051734,100,0,0
E00051735,97.5,1.9,0.6
E00051736,94.6,5,0.4
E00051737,99,1,0
E00051738,95.6,4.1,0.4
E00051739,97.3,2.3,0.4
E00051740,95,4.6,0.5
E00051741,97.1,1.4,1.4
E00051742,97.2,1.2,1.6
E00051743,100,0,0
E00051744,98.3,1.4,0.3
E00051745,96.2,3.4,0.3
E00051747,94,5.7,0.3
E00051749,98.6,1,0.3
E00051750,96.2,3.8,0
E00051751,97.8,1.5,0.6
E00051752,97.4,2.3,0.3
E00051753,93.8,6.2,0
E00051754,99.5,0.5,0
E00051755,100,0,0
E00051756,95.5,3.8,0.8
E00051757,98,2,0
E00051758,94.6,4.3,1.1
E00131002,99.1,0.6,0.3
E00131003,93.2,6.3,0.5
E00131004,99.4,0.6,0
E00131005,100,0,0
E00131007,98.7,1,0.3
E00131008,98.5,0.8,0.8
E00131009,100,0,0
E00131010,99.3,0,0.7
E00131104,99.7,0.3,0
E00131106,98.5,1.1,0.4
E00131108,99.6,0.4,0
E00131110,99.4,0.6,0
E00131112,99.4,0.6,0
E00131113,98.7,1.1,0.3
E00131114,97.8,1.7,0.4
E00131328,98.8,1.2,0
E00131329,100,0,0
E00131330,98.7,0.6,0.6
E00131331,98.2,1.6,0.2
E00131332,99.3,0.7,0
E00131333,99.2,0.8,0
E00131334,99,0,1
E00131335,100,0,0
E00131336,100,0,0
E00131337,98.9,1.1,0
E00131498,98.7,1.3,0
E00131499,100,0,0
E00131500,100,0,0
E00131501,98.1,1.9,0
E00131502,100,0,0
E00131504,100,0,0
E00131505,100,0,0
E00131506,98.8,1.3,0
E00131634,99.7,0.3,0
E00131635,97.1,2.3,0.7
E00131636,99.5,0.5,0
E00131648,98.1,1.5,0.4
E00150243,97.2,2.8,0
E00150244,99.8,0.2,0
E00150320,93.7,5.6,0.7
E00150321,96.6,3.4,0
E00150322,98.3,1.7,0
E00150323,98.4,1.4,0.2
E00150324,97.2,2.8,0
E00150325,98.1,1.3,0.6
E00150326,97.6,2.1,0.3
E00150327,97.4,2.6,0
E00150328,99.3,0.7,0
E00150329,98.1,1.9,0
E00150330,93.2,6.8,0
E00150331,100,0,0
E00150332,94.6,4.5,1
E00150333,99.6,0.4,0
E00150334,96.4,3.6,0
E00150335,97.3,1.9,0.8
E00150393,98.1,1.6,0.4
E00150394,98.9,0.8,0.3
E00150395,100,0,0
E00150398,99.7,0.3,0
E00150399,100,0,0
E00150400,99.5,0.2,0.2
E00150401,98.8,1.2,0
E00150402,97.9,0.7,1.4
E00150404,99.3,0.7,0
E00150468,98.5,1,0.5
E00150477,98.9,0.7,0.4
E00150478,99.6,0.4,0
E00151961,98.7,1.3,0
E00151962,98.3,1.4,0.3
E00151963,96.6,2.4,1
E00151964,84.2,12.9,2.9
E00151965,94.3,5.7,0
E00151967,93.2,5.4,1.4
E00151968,96.1,3.5,0.4
E00151971,91.9,5.9,2.2
E00151972,91.5,7.4,1.1
E00151973,99.3,0.7,0
E00151974,96.8,2,1.2
E00151975,96.7,3.3,0
E00151976,100,0,0
E00151977,98.7,1.3,0
E00151978,97.4,2.1,0.4
E00151979,93.6,4.7,1.7
E00151980,89.7,8.8,1.5
E00151981,100,0,0
E00151982,98.8,1.2,0
E00151983,97.5,2.5,0
E00151984,96.6,3.4,0
E00151985,96.2,2.8,0.9
E00151986,94.8,4.7,0.5
E00151987,96.4,3.3,0.4
E00151988,97.5,2.5,0
E00151989,97.8,1.5,0.7
E00151990,91,6.5,2.4
E00151991,95.1,3.9,1
E00151992,97.7,2.3,0
E00151993,91.6,7.6,0.8
E00151994,97.8,1.6,0.6
E00151995,92.1,6.6,1.3
E00151996,94.5,4.9,0.7
E00151997,94.3,5.5,0.3
E00151998,88.7,9.4,1.9
E00151999,96.8,2.7,0.5
E00152000,91.5,6.9,1.6
E00152001,97.1,2.9,0
E00152002,97.9,2.1,0
E00152003,99.6,0.4,0
E00152005,98.6,1.4,0
E00152006,97,2.6,0.4
E00152007,95.7,4.3,0
E00152008,94,4.8,1.2
E00152009,94.6,4.8,0.6
E00152010,99,1,0
E00152011,99.1,0.9,0
E00152012,93,5.6,1.5
E00152013,91.6,6.7,1.6
E00152014,97.7,2.3,0
E00152015,92.9,5.6,1.5
E00152016,98,2,0
E00152017,97.2,2.5,0.3
E00152018,98.2,1.1,0.7
E00152019,97,2.7,0.3
E00152020,96.2,3.5,0.3
E00152021,95.1,3.7,1.2
E00152022,91.7,7.1,1.3
E00152023,89.8,8.6,1.6
E00152024,96.7,2.7,0.7
E00152025,96.4,3.3,0.3
E00152026,91.5,8.5,0
E00152027,96.7,2.9,0.4
E00152028,98.8,1.2,0
E00152029,88.7,8.4,2.9
E00152030,100,0,0
E00152031,98.5,1.5,0
E00152032,96.3,2.8,0.9
E00152033,85.5,9.7,4.8
E00152034,96.4,3.3,0.3
E00152037,92.6,5.3,2.1
E00152038,91.9,7.6,0.5
E00152039,76.5,19.5,4.1
E00152040,66.7,23.4,10
E00152041,94,4.2,1.9
E00152042,98.8,1.2,0
E00152043,76.4,20.1,3.5
E00152044,95.9,2.4,1.6
E00152045,98.6,1.4,0
E00152046,98.7,1.3,0
E00152047,90.6,8.8,0.6
E00152048,85.8,13.4,0.8
E00152049,94.1,5.5,0.4
E00152050,88.1,10.8,1.1
E00152051,95.3,4.3,0.4
E00152052,92.1,7.9,0
E00152053,99.2,0.4,0.4
E00152054,98.7,1.3,0
E00152055,92.3,7.2,0.5
E00152056,97,2,1
E00152057,93,6.6,0.4
E00152058,94.3,5,0.7
E00152059,80.3,18.2,1.6
E00152060,94,5.4,0.6
E00152061,94.3,4.8,1
E00152062,91.8,7.9,0.3
E00152063,92.5,7.5,0
E00152064,96.3,2.6,1.1
E00152065,93.5,5.6,0.9
E00152066,92.7,6.3,1
E00152067,97.9,2.1,0
E00152068,90.4,8.7,0.9
E00152069,93.8,5.4,0.7
E00152070,96.3,3.7,0
E00152071,88.6,9.3,2.1
E00152072,92,7.2,0.7
E00152073,93.5,5.4,1.1
E00152074,95.1,4.5,0.3
E00152075,97.2,1.7,1
E00152076,98.9,1.1,0
E00152077,96.5,3.5,0
E00152078,94.4,4.1,1.5
E00152079,96.3,3.1,0.6
E00152080,96.9,3.1,0
E00152081,95.8,3.8,0.4
E00152082,100,0,0
E00152083,99.2,0.8,0
E00152084,100,0,0
E00152085,97.6,1.8,0.6
E00152086,97.3,2.7,0
E00152087,91.6,8,0.4
E00152088,91.8,8.2,0
E00152089,93.4,5.8,0.8
E00152090,94.8,4.5,0.7
E00152091,97.4,2.6,0
E00152093,96.9,3.1,0
E00152094,98.9,1.1,0
E00152095,94.9,5.1,0
E00152096,95.8,3.8,0.3
E00152097,98,1.6,0.4
E00152098,94.6,5.2,0.3
E00152099,89.3,10.1,0.7
E00152100,98.1,1.5,0.4
E00152101,96.6,3.4,0
E00152102,96.5,3.2,0.2
E00152103,99.7,0.3,0
E00152104,95.7,3.9,0.4
E00152105,100,0,0
E00152106,90,9.2,0.7
E00152107,96,3.2,0.8
E00152108,95.7,4.3,0
E00152109,96.6,2.7,0.7
E00152110,96.4,3.6,0
E00152111,97.6,2,0.3
E00152112,97.5,0.8,1.7
E00152113,98.3,1.7,0
E00152114,97.9,2.1,0
E00152115,91.7,6,2.3
E00152117,97.3,2.1,0.6
E00152118,98.5,1.1,0.4
E00152119,97,2.1,0.9
E00152120,98.8,1.2,0
E00152121,94.1,4.3,1.5
E00152122,95.3,4,0.7
E00152124,90.9,8.7,0.4
E00152125,86,11.6,2.4
E00152126,92.8,6.5,0.6
E00152127,83.2,14.5,2.3
E00152128,100,0,0
E00152129,94.6,5.1,0.3
E00152130,99,0.7,0.3
E00152131,99.7,0.3,0
E00152132,99.2,0.6,0.3
E00152133,93,7,0
E00152134,90.6,8.2,1.1
E00152135,98.1,1.5,0.4
E00152136,94.9,4.7,0.5
E00152137,99.2,0.8,0
E00152138,93.1,5.7,1.3
E00152139,95.2,4.4,0.3
E00152140,97.3,2.7,0
E00152141,98.5,1.5,0
E00152142,92.9,5.7,1.4
E00152143,99.3,0.7,0
E00152144,99.3,0.7,0
E00152145,98.3,1.7,0
E00152146,97.8,2,0.2
E00152147,96.4,3.3,0.3
E00152148,93.2,4.6,2.3
E00152149,94.4,4.8,0.8
E00152150,98.8,1.2,0
E00152151,92.9,7.1,0
E00152152,91.7,6.4,1.9
E00152153,100,0,0
E00152154,96.2,3.3,0.5
E00152155,97.4,1.7,0.9
E00152156,99,0.7,0.2
E00152157,98.8,1.2,0
E00152158,95.5,4.2,0.3
E00152159,98.9,1.1,0
E00152160,100,0,0
E00152162,98.2,1.8,0
E00152164,99.6,0.4,0
E00152165,98.9,1.1,0
E00152166,99.2,0.6,0.2
E00152167,99.5,0.5,0
E00152168,97.4,1.9,0.7
E00152169,99.4,0.6,0
E00152170,99.1,0.5,0.5
E00152171,97.5,2.1,0.4
E00152172,93.4,5.6,1
E00152173,97.7,2.3,0
E00152174,97.6,2,0.4
E00152175,99.6,0,0.4
E00152176,99.3,0.7,0
E00152177,99.1,0.9,0
E00152178,98.4,1.6,0
E00152179,99.3,0.7,0
E00152181,97.1,2.6,0.3
E00152182,99.2,0.8,0
E00152183,99.6,0.4,0
E00152184,97.8,1.9,0.3
E00152185,92.6,6.5,0.9
E00152186,99.2,0.8,0
E00152188,95.9,3,1.2
E00152189,96.1,3.4,0.4
E00152190,97.1,2.9,0
E00152191,97.6,2.4,0
E00152192,94.9,4.1,1
E00152193,97.1,2.5,0.4
E00152194,98,2,0
E00152195,94.5,5.1,0.4
E00152196,97,3,0
E00152197,98.2,1.4,0.4
E00152198,99.3,0.7,0
E00152199,100,0,0
E00158051,99,0.6,0.4
E00158052,99,1,0
E00158053,99.1,0.9,0
E00158054,97.9,1.6,0.5
E00158055,99.2,0.8,0
E00158056,97.4,2.6,0
E00158057,98.9,1.1,0
E00158058,98.6,1.4,0
E00158059,96.4,3.2,0.4
E00158060,96.4,3.6,0
E00158061,99.7,0.3,0
E00158062,94.8,4.6,0.5
E00158063,98,2,0
E00158064,92.5,7.1,0.4
E00158065,99.5,0.5,0
E00158066,99.7,0.3,0
E00158067,98,2,0
E00158068,100,0,0
E00158069,98.5,1.5,0
E00158070,99.5,0.5,0
E00158071,94,5,0.9
E00158072,94.5,4.2,1.4
E00158073,91.8,8.2,0
E00158074,92.7,7,0.3
E00158075,92.5,6.7,0.8
E00158076,95.4,3.9,0.7
E00158077,88.6,9.8,1.6
E00158078,95.7,2.7,1.6
E00158080,96.9,3.1,0
E00158081,95.9,3.7,0.5
E00158082,96.8,2.7,0.5
E00158083,93.6,6,0.3
E00158084,91,7.3,1.7
E00158085,99.7,0.3,0
E00158086,96.8,3.2,0
E00158087,98.8,1.2,0
E00158088,97.3,2.7,0
E00158089,99.6,0.4,0
E00158090,98.9,1.1,0
E00158091,96.8,2,1.2
E00158092,98.1,1.9,0
E00158093,99.3,0.7,0
E00158094,98.8,1.2,0
E00158095,96.8,2.3,0.9
E00158096,96.6,2.1,1.3
E00158097,100,0,0
E00158098,98.3,1.7,0
E00158099,99.7,0.3,0
E00158100,97.9,2.1,0
E00158101,98.7,1.3,0
E00158102,98,0.9,1.2
E00158103,99.4,0,0.6
E00158104,100,0,0
E00158105,100,0,0
E00158106,96.2,3.4,0.4
E00158107,97.6,1.9,0.5
E00158108,99.7,0.3,0
E00158109,99.7,0.3,0
E00158110,99,0.3,0.7
E00158111,99.1,0.6,0.3
E00158112,99.1,0.9,0
E00158113,99.7,0.3,0
E00158114,99.7,0.3,0
E00158115,100,0,0
E00158117,99,1,0
E00158118,98.3,1.7,0
E00158119,97.7,2.3,0
E00158120,96.9,3.1,0
E00158121,100,0,0
E00158122,99.6,0.4,0
E00158123,99.4,0.6,0
E00158124,98.7,0.7,0.7
E00158125,99.2,0.8,0
E00158126,97.1,2.9,0
E00158127,98.6,0.7,0.7
E00158128,96,4,0
E00158129,97.8,2.2,0
E00158130,98.2,1.8,0
E00158131,99.2,0.8,0
E00158132,98.3,1.7,0
E00158133,100,0,0
E00158134,98.8,1.3,0
E00158135,98.4,1.6,0
E00158137,97,2.5,0.5
E00158138,94.3,5.2,0.5
E00158139,95.7,3.3,1
E00158140,99.1,0.4,0.4
E00158141,100,0,0
E00158142,98.4,1.6,0
E00158143,98.4,1.6,0
E00158144,99.6,0.4,0
E00158145,100,0,0
E00158146,99.6,0.4,0
E00158147,98.3,1.7,0
E00158148,97.5,2.1,0.4
E00158151,99.4,0.6,0
E00158153,98.9,1.1,0
E00158154,99.8,0.2,0
E00158155,98.3,1.7,0
E00158156,97.7,2.3,0
E00158157,91.5,7.6,1
E00158158,98.7,1,0.3
E00158159,97.2,2.8,0
E00158160,97.7,2,0.3
E00158161,99.7,0.3,0
E00158162,92.7,4.4,2.8
E00158163,96.8,3.2,0
E00158164,95.2,4.2,0.6
E00158165,93.2,5.7,1.1
E00158166,87.6,9.7,2.8
E00158167,97.3,1.9,0.8
E00158170,99.6,0.4,0
E00158172,98.8,1.2,0
E00158173,98.5,0.9,0.6
E00158176,96.2,3,0.8
E00158177,100,0,0
E00158178,99.6,0.4,0
E00158179,97.6,2.4,0
E00158180,99.3,0.7,0
E00158181,98.4,1.3,0.2
E00158182,99,1,0
E00158183,95.7,3.8,0.5
E00158184,98.1,1.9,0
E00158185,99.6,0.4,0
E00158186,96.7,3.3,0
E00158187,97.5,1.6,0.9
E00158188,96.5,3.5,0
E00158189,100,0,0
E00158190,96.4,3.6,0
E00158191,99.6,0.4,0
E00158192,96.1,2.8,1.1
E00158193,98.4,1.6,0
E00158194,100,0,0
E00158196,98.8,1.2,0
E00158197,99.7,0.3,0
E00158198,99.7,0,0.3
E00158199,98.5,1.2,0.3
E00158200,98.3,1.7,0
E00158201,99,0.7,0.2
E00158202,100,0,0
E00158203,99.3,0.7,0
E00158204,100,0,0
E00158205,99.3,0.7,0
E00158206,99.3,0.7,0
E00158207,98.4,1.6,0
E00158208,100,0,0
E00158209,99.2,0.4,0.4
E00158210,98.4,1.6,0
E00158211,98,2,0
E00158212,100,0,0
E00158213,95.6,3.1,1.3
E00158214,99.7,0.3,0
E00158215,98.7,1,0.3
E00158216,99.5,0.5,0
E00158217,100,0,0
E00158218,100,0,0
E00158219,100,0,0
E00158220,100,0,0
E00158221,98.7,1,0.2
E00158222,99,1,0
E00158223,99.7,0.3,0
E00158224,95.9,3.3,0.7
E00158225,100,0,0
E00158226,100,0,0
E00158227,98.5,1.2,0.3
E00158228,98.6,1.4,0
E00158229,96.5,3.5,0
E00158230,99.2,0.8,0
E00158231,97.4,2.6,0
E00158232,95.9,3.2,0.9
E00158233,99.4,0.6,0
E00158234,98.1,1.9,0
E00158235,99.4,0.6,0
E00158236,98.7,1.3,0
E00158238,98.2,1.8,0
E00158239,98.1,1.9,0
E00158240,96,4,0
E00158241,98.3,1.4,0.3
E00158242,98.4,1.6,0
E00158243,99.3,0.7,0
E00158244,98.7,0.6,0.6
E00158245,96.4,2.2,1.5
E00158246,99.7,0.3,0
E00158247,98.5,0.9,0.6
E00158248,99.3,0.7,0
E00158249,99.2,0.8,0
E00158250,99.3,0.7,0
E00158251,100,0,0
E00158252,99.4,0.6,0
E00158253,99.1,0.9,0
E00158254,97.5,2.2,0.4
E00158255,98.8,1.2,0
E00158256,97.6,2.4,0
E00158257,99.7,0.3,0
E00158258,99.6,0.4,0
E00158259,100,0,0
E00158260,97.7,1.6,0.6
E00158261,75.7,15.8,8.5
E00158262,87.4,9,3.5
E00158263,71.7,20.3,7.9
E00158264,74.6,21.1,4.2
E00158265,70.6,22.8,6.6
E00158266,90.5,8,1.5
E00158267,77.3,17.1,5.6
E00158268,91.5,6.7,1.8
E00158269,86.9,10.7,2.4
E00158270,62.3,25.7,12
E00158271,76.1,17.7,6.2
E00158272,75.4,21.4,3.2
E00158273,60.5,23.6,16
E00158274,89.8,7.7,2.5
E00158275,76.8,17,6.2
E00158276,77,18.2,4.8
E00158277,66.3,23.6,10.1
E00158278,89.2,9.6,1.2
E00158279,86.2,10.1,3.7
E00158280,89.8,9.4,0.7
E00158281,84.3,11.4,4.3
E00158282,86.2,10.4,3.5
E00158283,75.5,18.2,6.3
E00158284,88.8,10.6,0.7
E00158285,96,3.4,0.6
E00158286,89.7,9.5,0.8
E00158287,97.5,2.1,0.4
E00158288,95,4.3,0.7
E00158289,99,0.3,0.6
E00158290,92.9,6,1.2
E00158291,89.3,9,1.7
E00158292,95.5,4.1,0.3
E00158293,95.3,3.6,1.1
E00158294,95.3,4,0.7
E00158295,97.1,2.6,0.3
E00158297,94.3,4.3,1.4
E00158299,96.5,2.6,0.9
E00158300,93.1,6.9,0
E00158302,93.8,5.4,0.7
E00158303,96,2.8,1.2
E00158304,96.2,3.8,0
E00158305,95.6,4.2,0.3
E00158306,95,4.2,0.7
E00158307,97.3,2.7,0
E00158308,98.8,0.8,0.4
E00158309,97.4,2.2,0.4
E00158310,93.8,5.8,0.4
E00158311,77.6,19,3.4
E00158312,88,9.7,2.3
E00158313,93.2,6.1,0.6
E00158314,94.4,4.9,0.6
E00158315,77.8,14.5,7.6
E00158316,91.6,6.8,1.6
E00158317,93,5.1,1.9
E00158318,96.9,3.1,0
E00158319,94.4,4.8,0.7
E00158320,94.9,4.3,0.8
E00158321,96.9,2.8,0.3
E00158322,95.8,2.7,1.5
E00158323,95,4.7,0.3
E00158324,96,3.6,0.4
E00158325,97.6,1.8,0.6
E00158326,93.6,5.2,1.1
E00158327,98.9,1.1,0
E00158328,94.7,4.4,0.8
E00158329,93.6,6,0.4
E00158330,91.5,7.8,0.7
E00158331,100,0,0
E00158332,97.1,1.4,1.4
E00158333,88,10.6,1.4
E00158334,92.5,6.6,0.9
E00158335,83.8,12.9,3.4
E00158336,94.7,3.8,1.5
E00158337,94.7,3.5,1.8
E00158338,89.3,7.1,3.6
E00158339,91.3,8,0.7
E00158340,91.4,7.6,1
E00158341,90.5,8.3,1.2
E00158342,97.1,1.8,1.1
E00158343,87.2,11,1.8
E00158344,92.6,3.9,3.5
E00158345,91.3,6.4,2.3
E00158346,96.3,3.3,0.4
E00158347,94,4.3,1.8
