areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00051173,45.5,43.9,3.3,7.3
E00051189,50,35.7,0,14.3
E00051220,6.4,10.6,75.2,7.8
E00051262,59.1,36.5,0,4.4
E00051263,18.7,32,36,13.3
E00051264,26.6,29.7,32.3,11.4
E00051278,29.2,20.4,35.8,14.6
E00051279,1.4,0.7,97.3,0.7
E00051280,7,20,63.5,9.6
E00051281,3.9,1.3,88.3,6.5
E00051282,24.8,27.7,39.4,8
E00051283,24.2,24.2,39.4,12.1
E00051291,16.3,23.5,47.7,12.4
E00051292,52.7,33.6,2.7,10.9
E00051293,18,14.1,50,18
E00051294,20,25,29.2,25.8
E00051296,14.9,33.3,29.8,21.9
E00051297,47.7,49,0.7,2.6
E00051298,45.5,24.5,15.5,14.5
E00051299,30.8,29.1,27.4,12.8
E00051300,29.7,34.5,25.5,10.3
E00051301,21.9,22.7,39.1,16.4
E00051302,31.3,29.7,28.1,10.9
E00051303,9.5,8.6,67.6,14.3
E00051304,31.1,37.7,23.8,7.3
E00051305,5.3,13.2,75.4,6.1
E00051306,19.1,32.7,37.3,10.9
E00051307,52.6,38.7,0.7,8
E00051308,15.2,25.9,43.8,15.2
E00051309,42.5,39.2,7.2,11.1
E00051310,15.8,22.8,36.8,24.6
E00051311,15.9,17.5,51.6,15.1
E00051312,30.5,40,21,8.6
E00051313,32.1,35.1,16.8,16
E00051314,53,39.3,0.9,6.8
E00051315,18,27,38.5,16.4
E00051316,0.8,0,96,3.2
E00051724,27.8,25,31.3,16
E00051725,30.7,14.9,42.1,12.3
E00051726,13.7,23.7,44.6,18
E00051727,17.6,29.1,35.8,17.6
E00051728,24.7,18.8,44.2,12.3
E00051729,19.7,24.8,47.9,7.7
E00051730,22.9,37.6,27.6,11.8
E00051731,1.9,3.8,92.5,1.9
E00051732,13.4,40.2,46.5,0
E00051733,30.6,25.5,36.3,7.6
E00051734,51.7,41.6,0.7,6
E00051735,45.1,35.2,8.2,11.5
E00051736,16.9,19.1,54.4,9.6
E00051737,22,23.5,47,7.6
E00051738,8.6,22.7,58.6,10.2
E00051739,23.4,25.8,37.1,13.7
E00051740,13.5,16.2,60.4,9.9
E00051741,20.3,21.1,47.4,11.3
E00051742,27.9,22.5,29.7,19.8
E00051743,35.7,35.7,16.5,12.2
E00051744,51.2,40.2,0,8.7
E00051745,22.8,28.3,36.2,12.6
E00051747,11.4,28.9,41.2,18.4
E00051749,13.3,21.2,53.1,12.4
E00051750,24.4,24.4,32.8,18.5
E00051751,23.9,15.9,49.3,10.9
E00051752,32.1,25,32.1,10.7
E00051753,13.4,16.4,53.7,16.4
E00051754,22.4,14.9,49.3,13.4
E00051755,19.4,14.8,53.7,12
E00051756,21.8,14.5,50.8,12.9
E00051757,13.3,8.2,66.5,12
E00051758,32.5,35.5,19.3,12.7
E00131002,37.1,28.5,23.2,11.3
E00131003,47.6,35.1,4.3,13
E00131004,52.5,35.5,0,12.1
E00131005,52.1,33.1,8.3,6.6
E00131007,53.1,30.8,0.7,15.4
E00131008,55.2,29.3,0.9,14.7
E00131009,63.4,32.5,0,4.1
E00131010,46.2,31.1,11.8,10.9
E00131104,54.3,32.5,6,7.3
E00131106,33.5,27.7,15.6,23.2
E00131108,66.7,21.7,0,11.7
E00131110,53.4,34.4,4.6,7.6
E00131112,40.3,44.4,0,15.3
E00131113,53.5,29.7,3.9,12.9
E00131114,34,34,12.6,19.4
E00131328,29.1,41.1,20.5,9.3
E00131329,60.8,31.4,2,5.9
E00131330,58.3,30.3,1.5,9.8
E00131331,49.2,39.2,0.5,11.1
E00131332,24.8,27.1,25.6,22.5
E00131333,61.5,30.4,5,3.1
E00131334,53.6,31.2,0,15.2
E00131335,66.4,28,0.9,4.7
E00131336,59.1,26.1,2.3,12.5
E00131337,49.2,25,15.2,10.6
E00131498,39.7,53,0.7,6.6
E00131499,23.2,33.8,38.7,4.2
E00131500,57.8,36.7,0,5.5
E00131501,45.8,38.5,5.2,10.4
E00131502,49.1,36.4,1.8,12.7
E00131504,50,28.2,8.5,13.4
E00131505,50,27.9,16.2,5.9
E00131506,46.8,42.1,3.2,7.9
E00131634,49.6,36.7,0.7,12.9
E00131635,46.3,25.4,15.7,12.7
E00131636,29.8,49.4,11.2,9.6
E00131648,11.5,15.4,69.2,3.8
E00150243,45.5,32.5,6.5,15.6
E00150244,44.8,37,4.5,13.6
E00150320,27.5,33.6,9.2,29.8
E00150321,54.2,33.8,0,12
E00150322,51.8,38,0,10.2
E00150323,19.4,25.3,34.7,20.6
E00150324,24.8,26.5,43.4,5.3
E00150325,24,30.2,35.7,10.1
E00150326,44.2,38,8.5,9.3
E00150327,28.5,21.5,38.5,11.5
E00150328,54.7,27.3,10.9,7
E00150329,32.5,37.5,2.5,27.5
E00150330,45.9,35.2,9,9.8
E00150331,63.8,33.1,0,3.1
E00150332,9.7,7.3,58.1,25
E00150333,42.3,28.8,21.6,7.2
E00150334,22.6,20.2,24.2,33.1
E00150335,27,25.4,27,20.5
E00150393,42.4,20.7,0,37
E00150394,35,23.8,22.5,18.8
E00150395,46.9,38.3,2.3,12.5
E00150398,55.3,34.8,3,6.8
E00150399,40.9,33.9,20,5.2
E00150400,42.1,36.8,8.4,12.6
E00150401,43.1,27.5,11.8,17.6
E00150402,50.8,31.7,6.3,11.1
E00150404,49.6,36.4,0,14
E00150468,50.7,32.9,2.7,13.7
E00150477,64,24.8,1.6,9.6
E00150478,59.2,35.8,0.8,4.2
E00151961,44.9,52.9,1.4,0.7
E00151962,26.4,45,16.4,12.1
E00151963,66,20.6,3.1,10.3
E00151964,17.4,23.9,39.9,18.8
E00151965,63.4,24.8,3,8.9
E00151967,25.4,55.6,12.2,6.8
E00151968,45,44,2,9
E00151971,31.7,33.7,22.1,12.5
E00151972,24.7,37.1,1,37.1
E00151973,35,58,2,5
E00151974,32.7,55.3,0.7,11.3
E00151975,36.5,38.5,15.4,9.6
E00151976,66.3,26.5,1,6.1
E00151977,38.4,37.4,13.1,11.1
E00151978,51.6,36.8,2.1,9.5
E00151979,12.2,25.2,43.5,19.1
E00151980,28.4,37.9,24.1,9.5
E00151981,44.1,40.7,2.5,12.7
E00151982,50.9,38.8,1.7,8.6
E00151983,64,29.8,2.6,3.5
E00151984,22,30.1,39,8.9
E00151985,5.7,17.6,64.8,11.9
E00151986,17.4,24.4,48.8,9.3
E00151987,51.7,34.5,1.7,12.1
E00151988,12.8,15.6,63.3,8.3
E00151989,52.5,25.8,12.5,9.2
