areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00051173,49.2,33.1,14.5,3.2,0
E00051189,48.4,40.5,10.3,0.8,0
E00051220,23.1,41.3,25.2,10.5,0
E00051262,51.8,30.7,17.5,0,0
E00051263,45.3,33.3,14.7,6.7,0
E00051264,31.4,35.9,23.7,9,0
E00051278,28.5,36.5,27,8,0
E00051279,24.5,42.9,23.8,8.8,0
E00051280,33.9,27.8,27.8,10.4,0
E00051281,18.2,37,26.6,18.2,0
E00051282,27.1,40.7,18.6,12.9,0.7
E00051283,25.5,33.7,32.7,8.2,0
E00051291,39.7,27.6,27.6,5.1,0
E00051292,35.5,39.1,23.6,1.8,0
E00051293,28.9,35.2,26.6,8.6,0.8
E00051294,33.6,32,25.4,9,0
E00051296,38.5,32.5,24.8,4.3,0
E00051297,55.6,26.8,14.4,3.3,0
E00051298,33,43.1,18.3,5.5,0
E00051299,32.8,36.1,23.8,7.4,0
E00051300,41.5,32.4,21.8,4.2,0
E00051301,39.8,35.9,18.8,5.5,0
E00051302,30.4,36.8,20.8,10.4,1.6
E00051303,34.9,35.8,20.8,7.5,0.9
E00051304,40,36.7,16.7,6,0.7
E00051305,25.2,40,27.8,7,0
E00051306,33,29.4,31.2,5.5,0.9
E00051307,48.5,31.6,19.1,0.7,0
E00051308,33.3,38.7,20.7,6.3,0.9
E00051309,43.2,40,11.6,5.2,0
E00051310,25.6,44.4,24.8,5.1,0
E00051311,30.7,29.1,26,13.4,0.8
E00051312,40.6,40.6,15.1,3.8,0
E00051313,36.6,38.2,22.9,2.3,0
E00051314,44.9,39.8,13.6,1.7,0
E00051315,40.2,27,24.6,8.2,0
E00051316,28.8,36.8,24,10.4,0
E00051724,29.9,30.6,34,4.9,0.7
E00051725,24.1,40.2,26.8,8,0.9
E00051726,21.7,37,27.5,12.3,1.4
E00051727,36.1,35.4,23.8,4.8,0
E00051728,26.1,39.2,20.3,14.4,0
E00051729,28.2,41,26.5,4.3,0
E00051730,43.1,29.9,17.8,8.6,0.6
E00051731,36.2,34.3,21,8.6,0
E00051732,40.6,26.6,22.7,7.8,2.3
E00051733,28.9,37.1,24.5,8.2,1.3
E00051734,47.7,37.1,13.9,1.3,0
E00051735,40.8,35.8,22.5,0.8,0
E00051736,30.7,32.8,24.8,11.7,0
E00051737,21.9,39.1,32.8,4.7,1.6
E00051738,34.1,39.7,19,6.3,0.8
E00051739,32.3,37.9,23.4,5.6,0.8
E00051740,32.1,39.4,21.1,6.4,0.9
E00051741,28.1,38.5,27.4,5.9,0
E00051742,34.2,34.2,21.9,9.6,0
E00051743,37.4,36.5,22.6,3.5,0
E00051744,39.4,37.8,19.7,3.1,0
E00051745,25,41.4,25,8.6,0
E00051747,32.1,31.3,26.8,8.9,0.9
E00051749,30.1,31,31,7.1,0.9
E00051750,29.2,37.5,25,6.7,1.7
E00051751,33.1,39.7,21.3,5.9,0
E00051752,31.4,38.7,22.6,7.3,0
E00051753,26.9,38.8,23.9,10.4,0
E00051754,32.9,28.6,15.7,21.4,1.4
E00051755,23.1,36.1,28.7,12,0
E00051756,27.2,28.8,33.6,9.6,0.8
E00051757,31.6,26.6,33.5,8.2,0
E00051758,45,32,16.5,6,0.5
E00131002,45.8,32,17.6,4.6,0
E00131003,59.8,32.3,7.4,0.5,0
E00131004,57.7,35.8,6.6,0,0
E00131005,56.8,33.1,10.2,0,0
E00131007,63.6,29.3,7.1,0,0
E00131008,55,35,8.3,1.7,0
E00131009,45.5,44.7,8.9,0.8,0
E00131010,53.4,32.2,11.9,2.5,0
E00131104,66.4,24.3,4.6,4.6,0
E00131106,54.3,33.6,9.9,2.2,0
E00131108,56.6,37.7,5.7,0,0
E00131110,67.2,26.7,4.6,1.5,0
E00131112,68,27.2,4.8,0,0
E00131113,59.9,33.8,4.5,1.9,0
E00131114,48.5,37.6,11.9,2,0
E00131328,51,31.8,13.2,3.3,0.7
E00131329,62.7,31.4,4.9,1,0
E00131330,61.9,32.1,6,0,0
E00131331,71.6,23.4,5.1,0,0
E00131332,46.2,37.9,12.9,3,0
E00131333,58.1,33.1,7.5,1.3,0
E00131334,59.7,29.8,8.1,2.4,0
E00131335,54.7,36.8,7.5,0.9,0
E00131336,50.6,32.2,10.3,6.9,0
E00131337,42.4,36.4,17.4,3.8,0
E00131498,68.2,29.1,2.6,0,0
E00131499,41,34,18.1,6.3,0.7
E00131500,52.3,37.6,10.1,0,0
E00131501,57.3,33.3,9.4,0,0
E00131502,59.3,35.2,5.6,0,0
E00131504,58,34.3,7,0.7,0
E00131505,58,31.2,10.9,0,0
E00131506,64.3,31,4.8,0,0
E00131634,61.4,23.6,12.1,2.9,0
E00131635,44,31.3,24.6,0,0
E00131636,56.2,30.3,10.1,3.4,0
E00131648,31.5,37,25.9,5.6,0
E00150243,59.5,28.8,8.5,3.3,0
E00150244,56.5,30.5,10.4,1.9,0.6
E00150320,57.9,28.6,11.3,2.3,0
E00150321,53.5,31.9,13.9,0.7,0
E00150322,62,27.7,8.8,1.5,0
E00150323,38.6,31.6,21.6,8.2,0
E00150324,36.3,28.3,28.3,6.2,0.9
E00150325,34.6,34.6,24.6,6.2,0
E00150326,45.7,33.1,17.3,3.9,0
E00150327,31.3,35.1,26.7,6.9,0
E00150328,40.6,41.4,15.6,2.3,0
E00150329,56.6,30.3,11.1,2,0
E00150330,41.2,38.7,17.6,2.5,0
E00150331,55.9,37,7.1,0,0
E00150332,33.6,25.6,26.4,14.4,0
E00150333,50.9,29.2,13.2,6.6,0
E00150334,39.2,30.4,23.2,7.2,0
E00150335,37.4,32.5,21.1,8.9,0
E00150393,62.1,27.4,9.5,1.1,0
E00150394,48.2,36,14,1.8,0
E00150395,55.9,34.6,7.1,2.4,0
E00150398,61.8,30.5,6.9,0.8,0
E00150399,52.2,31,15,1.8,0
E00150400,48.7,39.2,11.1,1.1,0
E00150401,53.3,34.9,10.5,1.3,0
E00150402,60.9,28.1,10.9,0,0
E00150404,62.3,29.2,7.7,0.8,0
E00150468,54.2,36.1,8.3,1.4,0
E00150477,53.2,38.7,7.3,0.8,0
E00150478,49.2,40.8,10,0,0
E00151961,72.1,24.3,3.6,0,0
