areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00051173,58.1,33.9,6.5,0.8,0.8
E00051189,42.4,40.8,14.4,2.4,0
E00051220,12.4,13.1,53.8,20,0.7
E00051262,56.2,28.5,13.9,1.5,0
E00051263,25.3,28,40,6.7,0
E00051264,40.5,22.2,33.5,3.2,0.6
E00051278,34.3,24.8,35.8,3.6,1.5
E00051279,0.7,8.2,73.3,17.1,0.7
E00051280,21.7,34.8,39.1,4.3,0
E00051281,0,61,39,0,0
E00051282,28.4,23.4,40.4,6.4,1.4
E00051283,35.4,25.3,36.4,3,0
E00051291,21.7,31.2,41.4,5.7,0
E00051292,55,29.4,13.8,1.8,0
E00051293,26.6,26.6,41.4,4.7,0.8
E00051294,27.5,27.5,36.7,6.7,1.7
E00051296,21.4,27.4,47.9,3.4,0
E00051297,53.2,31.2,12.3,1.9,1.3
E00051298,43.1,36.7,19.3,0.9,0
E00051299,30.3,46.2,21.8,0.8,0.8
E00051300,37.8,31.5,23.8,7,0
E00051301,37.5,28.1,27.3,6.3,0.8
E00051302,34.4,33.6,25.8,4.7,1.6
E00051303,16,43.4,31.1,9.4,0
E00051304,40,30,24,5.3,0.7
E00051305,12.2,47,36.5,3.5,0.9
E00051306,21.5,33.6,41.1,3.7,0
E00051307,52.2,30.1,15.4,2.2,0
E00051308,28.8,35.1,33.3,2.7,0
E00051309,51.6,25.2,20.6,2.6,0
E00051310,21.6,32.8,37.9,7.8,0
E00051311,18,36.7,39.1,6.3,0
E00051312,48.1,27.9,22.1,1.9,0
E00051313,43.9,25,28.8,2.3,0
E00051314,61.2,29.3,8.6,0.9,0
E00051315,33.6,27.9,38.5,0,0
E00051316,0.8,12.8,68,17.6,0.8
E00051724,36.6,32.4,26.9,4.1,0
E00051725,35.1,26.3,35.1,3.5,0
E00051726,22.3,29.5,41.7,6.5,0
E00051727,26.8,32.2,34.2,4,2.7
E00051728,33.1,29.9,29.9,5.8,1.3
E00051729,34.2,27.4,32.5,5.1,0.9
E00051730,29.8,35.1,31.6,3.5,0
E00051731,0.9,6.6,82.1,10.4,0
E00051732,25.2,26.8,43.3,3.9,0.8
E00051733,34,31.4,28.9,5.7,0
E00051734,47,34.4,16.6,1.3,0.7
E00051735,43.9,32.5,21.1,2.4,0
E00051736,20.4,21.9,48.2,9.5,0
E00051737,27.1,24.8,40.6,6.8,0.8
E00051738,16.4,23.4,50,7,3.1
E00051739,32,35.2,28,4.8,0
E00051740,21.3,31.5,40.7,5.6,0.9
E00051741,29.4,27.9,40.4,2.2,0
E00051742,32.4,34.2,27.9,3.6,1.8
E00051743,42.2,31,20.7,5.2,0.9
E00051744,61.9,21.4,15.9,0.8,0
E00051745,23,34.1,38.1,4.8,0
E00051747,11.7,29.7,48.6,8.1,1.8
E00051749,17,30.4,44.6,8,0
E00051750,28.3,29.2,35.8,6.7,0
E00051751,22.5,40.6,32.6,4.3,0
E00051752,34.8,26.8,34.1,2.2,2.2
E00051753,13.2,36.8,38.2,10.3,1.5
E00051754,26.5,30.9,35.3,4.4,2.9
E00051755,19.4,29.6,48.1,2.8,0
E00051756,25.6,24.8,42.4,6.4,0.8
E00051757,13.9,20.9,55.7,8.2,1.3
E00051758,40.5,27,28.5,4,0
E00131002,45,31.1,21.2,2.6,0
E00131003,57.7,28,12.7,1.6,0
E00131004,65.7,27.7,5.8,0,0.7
E00131005,66.1,22.9,10.2,0.8,0
E00131007,58.6,31.7,9,0.7,0
E00131008,67.2,24.4,8.4,0,0
E00131009,54.5,29.3,15.4,0.8,0
E00131010,40.7,42.3,15.4,1.6,0
E00131104,73.2,19.5,7.4,0,0
E00131106,40.1,38.3,21.6,0,0
E00131108,74.6,24.6,0.8,0,0
E00131110,56.1,35.6,6.8,0.8,0.8
E00131112,63.9,28.6,7.5,0,0
E00131113,65,28,5.1,1.9,0
E00131114,57.3,29.1,11.7,1,1
E00131328,50.3,33.1,15.2,0.7,0.7
E00131329,46.1,45.1,8.8,0,0
E00131330,66.2,24.1,9,0.8,0
E00131331,73,20.9,6.1,0,0
E00131332,49.2,36.4,12.1,1.5,0.8
E00131333,70.6,23.3,5.5,0.6,0
E00131334,69.1,22,8.9,0,0
E00131335,61.5,34.6,3.8,0,0
E00131336,60.9,28.7,9.2,0,1.1
E00131337,51.5,35.6,12.1,0.8,0
E00131498,75,22.4,2.6,0,0
E00131499,36.4,35,27.3,1.4,0
E00131500,61.5,35.8,2.8,0,0
E00131501,64.6,25,9.4,1,0
E00131502,67.3,20,9.1,1.8,1.8
E00131504,57.4,22,18.4,2.1,0
E00131505,63.2,22.1,13.2,1.5,0
E00131506,57.6,34.4,8,0,0
E00131634,55.7,30.7,12.1,1.4,0
E00131635,53.8,30.3,14.4,1.5,0
E00131636,61.2,28.7,10.1,0,0
E00131648,20.2,47.1,28.8,1.9,1.9
E00150243,68,24.2,7.8,0,0
E00150244,48.1,35.1,16.2,0,0.6
E00150320,37.9,44.7,16.7,0.8,0
