areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00025651,26.9,73.1
E00025654,30.2,69.8
E00025727,36.1,63.9
E00025730,43.2,56.8
E00025756,24.8,75.2
E00025758,30,70
E00025759,39.7,60.3
E00026788,39.7,60.3
E00026789,26,74
E00026790,28.3,71.7
E00026791,26.9,73.1
E00026792,35.1,64.9
E00026793,39.8,60.2
E00026795,36.7,63.3
E00026796,30.2,69.8
E00026797,33.3,66.7
E00026798,27.6,72.4
E00026799,32.2,67.8
E00026800,23.4,76.6
E00026801,25.9,74.1
E00026802,18.1,81.9
E00026803,30.1,69.9
E00026804,23.4,76.6
E00026812,38.9,61.1
E00026818,30.9,69.1
E00026819,33.9,66.1
E00026906,36.6,63.4
E00026907,28.9,71.1
E00026909,26.7,73.3
E00026910,36.6,63.4
E00026912,40,60
E00026913,38.7,61.3
E00026914,31.2,68.8
E00026915,41.1,58.9
E00026916,28.7,71.3
E00026917,34.4,65.6
E00026918,32.4,67.6
E00026919,38.7,61.3
E00026920,31.4,68.6
E00026921,32.7,67.3
E00026922,35.9,64.1
E00026923,33.1,66.9
E00026924,34.7,65.3
E00026925,31.6,68.4
E00026926,36.5,63.5
E00026927,32.8,67.2
E00026928,33.9,66.1
E00026929,26.5,73.5
E00026930,35,65
E00026931,38.1,61.9
E00026932,28.7,71.3
E00026934,37.1,62.9
E00026935,35.4,64.6
E00026936,28.7,71.3
E00026937,25.5,74.5
E00026938,24.5,75.5
E00026939,31.4,68.6
E00026940,42.7,57.3
E00026941,34.7,65.3
E00026942,33.5,66.5
E00026943,33.3,66.7
E00029219,34.8,65.2
E00029220,32.9,67.1
E00029258,37.1,62.9
E00029266,33.9,66.1
E00029268,29.4,70.6
E00029276,34.5,65.5
E00029278,24.7,75.3
E00029279,28,72
E00029280,25,75
E00029282,31.6,68.4
E00029307,31.3,68.8
E00029316,29.4,70.6
E00029320,27.9,72.1
E00029335,29.4,70.6
E00029338,38.3,61.7
E00029341,29.3,70.7
E00029343,33.9,66.1
E00029344,30.6,69.4
E00029347,34.8,65.2
E00029350,28.5,71.5
E00029353,29,71
E00029591,36.8,63.2
E00029592,29.2,70.8
E00029593,30.4,69.6
E00029594,26.6,73.4
E00029595,31.7,68.3
E00029596,25,75
E00029597,34,66
E00029598,39.9,60.1
E00029599,28.2,71.8
E00029600,34.9,65.1
E00029601,28.3,71.7
E00029602,38.7,61.3
E00029603,34.7,65.3
E00029605,27,73
E00029606,30.2,69.8
E00029607,24.3,75.7
E00029608,31.9,68.1
E00029609,25.3,74.7
E00029610,32.3,67.7
E00029611,27.3,72.7
E00029612,31.2,68.8
E00029613,29.6,70.4
E00029614,31.8,68.2
E00029615,30.7,69.3
E00029616,33,67
E00029617,35.8,64.2
E00029618,29.3,70.7
E00029619,34.5,65.5
E00029620,35.3,64.7
E00029621,31.4,68.6
E00029622,31.8,68.2
E00029623,39.5,60.5
E00029624,28.5,71.5
E00029625,36.2,63.8
E00029626,28.4,71.6
E00029627,34.3,65.7
E00029628,36.7,63.3
E00029629,23.2,76.8
E00029630,29.8,70.2
E00093765,22.9,77.1
E00093766,29.6,70.4
E00093767,27.7,72.3
E00093768,30.4,69.6
E00093769,27.2,72.8
E00093770,23.2,76.8
E00093771,28.4,71.6
E00093773,20.6,79.4
E00093774,24.8,75.2
E00093775,20.8,79.2
E00093776,24.6,75.4
E00093778,25.9,74.1
E00093781,34.6,65.4
E00093782,29.6,70.4
E00093823,27.3,72.7
E00093824,27.4,72.6
E00093825,32,68
E00093826,26.7,73.3
E00093827,31.4,68.6
E00093828,29.3,70.7
E00093829,26.4,73.6
E00093830,26.8,73.2
E00093831,35.7,64.3
E00093832,36,64
E00093834,38.5,61.5
E00093835,40.6,59.4
E00093836,21.5,78.5
E00093837,31.7,68.3
E00093838,27.2,72.8
E00093839,37.4,62.6
E00093840,26.4,73.6
E00093841,32.3,67.7
E00093842,31.1,68.9
E00093843,31,69
E00093844,33.1,66.9
E00093845,26.7,73.3
E00093846,33,67
E00093847,24.7,75.3
E00093848,26.7,73.3
E00093849,27.6,72.4
E00093850,38.2,61.8
E00093851,27.3,72.7
E00093852,33.8,66.2
E00093885,33.8,66.2
E00093886,27.4,72.6
E00093933,22.9,77.1
E00093934,33.3,66.7
E00093935,28.4,71.6
E00093936,32.9,67.1
E00093937,23.7,76.3
E00093938,28.5,71.5
E00093939,34.4,65.6
E00093940,39.5,60.5
E00093941,31.5,68.5
E00093942,35.3,64.7
E00094139,29.5,70.5
E00094141,25.2,74.8
E00094142,29.9,70.1
E00094143,30.8,69.2
E00094150,36.6,63.4
E00174341,18.9,81.1
E00174342,21.6,78.4
E00174371,34.6,65.4
E00174372,32.8,67.2
E00174403,21.1,78.9
E00175901,16.9,83.1
E00175902,36.1,63.9
E00175977,22.3,77.7
E00175981,34.9,65.1
E00175982,17.4,82.6
E00177718,32.4,67.6
E00177750,28.2,71.8
E00180784,33.6,66.4
E00180808,20.3,79.7
E00180894,22.5,77.5
