areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00025651,88.6,2.1,2.1,7.1
E00025654,80.7,2,0.7,16.7
E00025727,89.1,1.4,2,7.5
E00025730,87.1,6.4,1.4,5
E00025756,92.9,1.5,1.5,4.1
E00025758,87.9,3.6,2.1,6.4
E00025759,82.9,4.3,3.6,9.3
E00026788,88.1,5.2,3,3.7
E00026789,92.7,1.6,0,5.7
E00026790,91.4,4.3,0.7,3.6
E00026791,91.2,3.2,0,5.6
E00026792,88.3,3.3,4.2,4.2
E00026793,89.2,3.8,2.3,4.6
E00026795,90.6,7.2,0.7,1.4
E00026796,94.7,0.8,0,4.5
E00026797,95.1,2.5,0,2.5
E00026798,99.3,0.7,0,0
E00026799,93.7,0,0,6.3
E00026800,95.5,2.2,0.7,1.5
E00026801,85.8,9.7,0,4.4
E00026802,91.9,2.9,0,5.1
E00026803,94.4,3.2,2.4,0
E00026804,92.1,2.4,2.4,3.1
E00026812,94.4,1.4,0,4.2
E00026818,87.9,2.4,1.6,8.1
E00026819,87.3,3,1.5,8.2
E00026906,88,3.7,0.9,7.4
E00026907,89.5,5.3,0,5.3
E00026909,90.4,3,0,6.7
E00026910,79.7,8.4,6.3,5.6
E00026912,93.1,1.5,1.5,3.8
E00026913,94.3,3.5,0,2.1
E00026914,95.1,1.6,0,3.3
E00026915,90.8,3.4,2.5,3.4
E00026916,61.7,8.3,8.3,21.7
E00026917,84.4,5.2,2.6,7.8
E00026918,92.7,2.8,1.8,2.8
E00026919,89.1,3.6,0,7.3
E00026920,77.4,3.8,3.8,15
E00026921,78.9,5.6,2.8,12.7
E00026922,89.3,2.1,2.9,5.7
E00026923,91.4,3.6,0.7,4.3
E00026924,86.3,6.5,1.6,5.6
E00026925,90.4,0,2.1,7.5
E00026926,90.1,3.1,2.3,4.6
E00026927,87.1,3.4,2.6,6.9
E00026928,87.6,2.2,2.9,7.3
E00026929,92.4,0.8,1.7,5.1
E00026930,94.5,0,3.9,1.6
E00026931,90.7,4.7,0.8,3.9
E00026932,87.9,3.2,1.6,7.3
E00026934,92.6,2.2,1.5,3.7
E00026935,86.9,5.5,1.4,6.2
E00026936,90.8,6.1,0.8,2.3
E00026937,86.8,4.1,2.9,6.2
E00026938,93.7,4.5,0,1.8
E00026939,88.5,2.5,1.3,7.6
E00026940,87.1,5.3,2.3,5.3
E00026941,91.2,1.8,1.8,5.3
E00026942,93.1,2.3,1.5,3.1
E00026943,85.7,0.8,3.2,10.3
E00029219,84.4,11.9,1.8,1.8
E00029220,81.3,13,0.8,4.9
E00029258,87.3,7.1,3.2,2.4
E00029266,94.7,4.4,0,0.9
E00029268,90.7,4.6,1.5,3.1
E00029276,96.8,1.3,1.3,0.6
E00029278,92.2,0.9,1.7,5.2
E00029279,92.4,3.8,1.9,1.9
E00029280,94.9,2.5,0.8,1.7
E00029282,91.9,4.8,2.4,0.8
E00029307,85.7,9.1,0,5.2
E00029316,90.2,4.1,0.8,4.9
E00029320,95,2.5,1.7,0.8
E00029335,91.6,4.2,0.8,3.4
E00029338,95,2.2,2.2,0.7
E00029341,96.8,2.4,0.8,0
E00029343,87.7,3.8,4.7,3.8
E00029344,86.4,8.3,1.5,3.8
E00029347,91,4.5,2.3,2.3
E00029350,94.1,4.2,0.8,0.8
E00029353,99.1,0.9,0,0
E00029591,90.2,6.8,0,3
E00029592,88.7,9.6,0,1.7
E00029593,94,3,0,3
E00029594,90.6,6.5,2.9,0
E00029595,91.5,3.8,1.5,3.1
E00029596,92.7,4.9,1.6,0.8
E00029597,94.2,3.3,0.8,1.7
E00029598,92.4,3.8,2.3,1.5
E00029599,90.1,7.4,0.8,1.7
E00029600,91,5.4,0,3.6
E00029601,89.4,6.1,0,4.5
E00029602,89.6,4.8,0.8,4.8
E00029603,96.7,1.7,0,1.7
E00029605,94.2,2.9,1,1.9
E00029606,87.8,5.7,1.6,4.9
E00029607,91.2,5,1.9,1.9
E00029608,96.6,0.8,0,2.5
E00029609,92,3.6,1.4,2.9
E00029610,93,4.7,0,2.3
E00029611,93,2.3,3.1,1.6
E00029612,82.5,13.3,0.7,3.5
E00029613,94.3,4.9,0,0.8
E00029614,75.2,17.6,4.8,2.4
E00029615,93.5,3.2,0.8,2.4
E00029616,94.5,5.5,0,0
E00029617,82.4,8.1,0.7,8.8
E00029618,80.5,17.1,1.6,0.8
E00029619,87.9,6.9,2.6,2.6
E00029620,78.1,15.2,3.8,2.9
E00029621,90.7,8.5,0.8,0
E00029622,91.1,7.1,0,1.8
E00029623,83.7,13.8,1.6,0.8
E00029624,89,8.7,0.8,1.6
E00029625,90.4,6.6,0.7,2.2
E00029626,91.9,3.7,1.5,3
E00029627,90.3,4.5,1.5,3.7
E00029628,92.2,5.5,0,2.3
E00029629,87,7.6,1.5,3.8
E00029630,94.1,3.9,0.7,1.3
E00093765,94.1,3.7,0.7,1.5
E00093766,96.6,1.4,1.4,0.7
E00093767,92.5,4.5,0,3
E00093768,92.4,6.1,0,1.5
E00093769,90.3,4.3,0.5,4.9
E00093770,93.4,4.6,1.3,0.7
E00093771,92.7,5.7,0,1.6
E00093773,88,0.9,0.9,10.2
E00093774,93.5,2.4,1.6,2.4
E00093775,89.8,2.5,0.8,6.8
E00093776,90.4,1.6,1.1,7
E00093778,90.9,3.5,0.7,4.9
E00093781,91.9,6.6,1.5,0
E00093782,95.3,2.4,0,2.4
E00093823,91.6,4.2,0.7,3.5
E00093824,94.2,2.9,0.7,2.2
E00093825,90.9,4.1,2.5,2.5
E00093826,92.5,5.3,0.8,1.5
E00093827,85.1,9.7,2.2,3
E00093828,90.5,3.4,1.7,4.3
E00093829,89.4,3.5,0.7,6.3
E00093830,96.7,2,0.7,0.7
E00093831,97.2,1.8,0,0.9
E00093832,91.7,5,2.5,0.8
E00093834,96.4,1.4,0,2.1
E00093835,94.9,1.4,2.2,1.4
E00093836,98.6,0,0.7,0.7
E00093837,90.2,4.3,0,5.5
E00093838,98.6,0.7,0.7,0
E00093839,88.5,5.3,0.8,5.3
E00093840,95.5,1.7,1.7,1.1
E00093841,94.5,2.8,0,2.8
E00093842,93.4,5,0.8,0.8
E00093843,97.9,0,2.1,0
E00093844,94.5,3.9,0.8,0.8
E00093845,94.4,2.4,0,3.2
E00093846,95.7,1.7,0,2.6
E00093847,97.5,0.8,1.7,0
E00093848,96.7,0,2.4,0.8
E00093849,91.5,2.1,0.7,5.6
E00093850,92.8,2.9,1.4,2.9
E00093851,92,2.9,2.2,2.9
E00093852,97.6,1.6,0,0.8
E00093885,94.2,5,0,0.8
E00093886,95.4,3.8,0.8,0
E00093933,94.1,3,0.6,2.4
E00093934,91.7,5.3,1.5,1.5
E00093935,93.1,1.4,0,5.6
E00093936,93.7,2.4,1.6,2.4
E00093937,90.5,6.1,0.7,2.7
E00093938,96.1,1.6,1.6,0.8
E00093939,93.9,2.3,2.3,1.5
E00093940,92.1,4.3,1.4,2.1
E00093941,98.4,0.8,0,0.8
E00093942,97.7,0,0,2.3
E00094139,96.5,2.6,0.9,0
E00094141,94.7,2.7,0.9,1.8
E00094142,98.3,0,0.8,0.8
E00094143,97.8,1.5,0.7,0
E00094150,95.3,3.1,0.8,0.8
E00174341,80.6,6.1,1,12.2
E00174342,85.4,4.5,2.2,7.9
E00174371,94.9,4,0,1
E00174372,97.8,2.2,0,0
E00174403,84.2,6.6,3.9,5.3
E00175901,58,8,5.4,28.6
E00175902,90.2,0.8,4.9,4.1
E00175977,66,5.3,5.3,23.4
E00175981,86.9,7.4,1.6,4.1
E00175982,75.3,11.3,5.2,8.2
E00177718,89.9,8.7,0,1.4
E00177750,83.4,7.8,4.4,4.4
E00180784,91.4,2.9,1.4,4.3
E00180808,92.1,1.7,1.1,5.1
