areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00025651,35,40,20.7,4.3
E00025654,26.4,56.1,14.2,3.4
E00025727,56.5,36.1,4.8,2.7
E00025730,48.2,42.6,6.4,2.8
E00025756,50,35.4,14.6,0
E00025758,33.3,53.2,12.1,1.4
E00025759,46.8,40.3,8.6,4.3
E00026788,39.1,42.9,15,3
E00026789,18.9,54.1,23.8,3.3
E00026790,25.4,43.5,24.6,6.5
E00026791,47.2,37.8,13.4,1.6
E00026792,48.3,39.2,12.5,0
E00026793,34.9,52.7,8.5,3.9
E00026795,35.7,42.9,19.3,2.1
E00026796,34.8,46.2,15.9,3
E00026797,26.2,48.4,18.9,6.6
E00026798,44.7,39.7,12.8,2.8
E00026799,82.9,17.1,0,0
E00026800,16.7,49.2,28,6.1
E00026801,10.6,34.5,37.2,17.7
E00026802,14,55.1,27.9,2.9
E00026803,11.2,36.8,43.2,8.8
E00026804,21.3,33.1,33.9,11.8
E00026812,39.9,46.9,10.5,2.8
E00026818,37.6,38.4,17.6,6.4
E00026819,40.3,49.3,9.7,0.7
E00026906,36.1,42.6,14.8,6.5
E00026907,31.3,47.3,17.9,3.6
E00026909,46.7,38,9.5,5.8
E00026910,33.6,45.5,14.7,6.3
E00026912,42.9,43.6,12,1.5
E00026913,45.1,45.8,7.7,1.4
E00026914,34.7,45.2,18.5,1.6
E00026915,39.2,41.7,14.2,5
E00026916,15.6,54.1,23.8,6.6
E00026917,40,41.9,14.8,3.2
E00026918,41.8,44.5,10.9,2.7
E00026919,39.1,41.8,12.7,6.4
E00026920,28.9,48.1,18.5,4.4
E00026921,26.4,57.6,11.8,4.2
E00026922,38.8,44.6,14.4,2.2
E00026923,48.6,37.9,12.1,1.4
E00026924,38.7,49.2,11.3,0.8
E00026925,39.5,47.6,11.6,1.4
E00026926,31.3,46.6,16.8,5.3
E00026927,40,41.7,15.7,2.6
E00026928,40.9,47.4,10.2,1.5
E00026929,36.4,47.5,12.7,3.4
E00026930,34.6,42.5,18.1,4.7
E00026931,52.7,24.4,19.1,3.8
E00026932,33.9,38.6,24.4,3.1
E00026934,42.2,43,11.9,3
E00026935,40.7,42.8,13.1,3.4
E00026936,34.4,47.7,14.1,3.9
E00026937,25.5,48.6,20.2,5.8
E00026938,24.3,49.5,18.9,7.2
E00026939,35.5,44.5,14.8,5.2
E00026940,31.8,50,12.1,6.1
E00026941,33.3,50.5,16.2,0
E00026942,18.5,52.3,26.2,3.1
E00026943,34.1,43.7,19.8,2.4
E00029219,7.4,30.6,39.8,22.2
E00029220,6.5,33.3,39.8,20.3
E00029258,4.7,40.9,37.8,16.5
E00029266,19.5,42.5,27.4,10.6
E00029268,32.5,45.2,16.2,6.1
E00029276,12.9,46.5,34.2,6.5
E00029278,18.4,49.1,26.3,6.1
E00029279,12.7,48.7,29.1,9.5
E00029280,8.5,41,38.5,12
E00029282,22.8,53.7,19.5,4.1
E00029307,8.4,40,40,11.6
E00029316,24.6,49.2,22.1,4.1
E00029320,4.1,27.3,51.2,17.4
E00029335,5.9,35.6,44.9,13.6
E00029338,20.1,56.1,20.1,3.6
E00029341,1.6,35.2,45.1,18
E00029343,42.3,44.2,13.5,0
E00029344,6.1,34.8,41.7,17.4
E00029347,7.5,41,41,10.4
E00029350,4.2,28.6,43.7,23.5
E00029353,2.6,38.5,41,17.9
E00029591,12.8,35.3,43.6,8.3
E00029592,14.8,43.5,34.8,7
E00029593,11.3,49.6,30.8,8.3
E00029594,9.4,39.6,38.8,12.2
E00029595,6.2,40,46.9,6.9
E00029596,10.6,39,39,11.4
E00029597,8.3,35,38.3,18.3
E00029598,7.6,35.9,38.9,17.6
E00029599,13.1,36.9,36.9,13.1
E00029600,6.3,44.1,37.8,11.7
E00029601,15.5,41.9,33.3,9.3
E00029602,29,49.2,15.3,6.5
E00029603,13.2,31.4,38.8,16.5
E00029605,30.1,44.7,20.4,4.9
E00029606,19,45.2,24.6,11.1
E00029607,6.9,48.4,33.3,11.3
E00029608,15.3,45.8,31.4,7.6
E00029609,9.4,42.8,36.2,11.6
E00029610,24.6,42.1,28.6,4.8
E00029611,8.5,35.7,41.1,14.7
E00029612,11.8,34.7,34,19.4
