areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00025651,2.6,3.7,5.4,85.5,2.8
E00025654,7.9,10.1,5.7,75.6,0.6
E00025727,3.8,3.4,6,84.7,2.1
E00025730,9.9,10.2,1.8,75.5,2.6
E00025756,5.6,6.1,1.6,85.3,1.3
E00025758,7.7,2.9,5.7,82.8,0.9
E00025759,8.1,8.4,6.1,72.3,5
E00026788,9.8,5,4.4,76,4.7
E00026789,4.3,2,2.7,88.6,2.4
E00026790,3.2,3.6,3.9,88,1.3
E00026791,2.6,10.8,3.3,81,2.2
E00026792,11.7,2.6,3.7,82.1,0
E00026793,4.7,11.1,4.7,78.9,0.6
E00026795,0.3,7.6,8.2,80.9,3
E00026796,4.5,6.6,5.1,81.7,2.1
E00026797,6.3,2.1,2.4,89.2,0
E00026798,9.1,6.9,6,76.7,1.3
E00026799,2.8,4.5,2.8,87.1,2.8
E00026800,0,1.9,2.9,94.9,0.3
E00026801,23,2,3.8,66.9,4.4
E00026802,4.1,1.3,2.2,92.5,0
E00026803,11.6,3,2.1,83,0.3
E00026804,16.6,0.9,5,77.4,0
E00026812,3.1,3.7,7.4,83.7,2.2
E00026818,8.4,4.5,6.9,77.8,2.4
E00026819,7.2,4.3,3.6,84.9,0
E00026906,1.2,5.4,0.4,92.7,0.4
E00026907,0.4,5.6,3.5,87.3,3.2
E00026909,0.3,13.4,3,81.3,2
E00026910,17.3,6.1,5.6,67.5,3.5
E00026912,3.5,7.6,8.5,79.2,1.2
E00026913,7.1,7.7,3.7,80.1,1.3
E00026914,1.7,2.3,5.7,90.3,0
E00026915,5.1,6,5.7,81.6,1.6
E00026916,22.9,6,1.9,63.3,6
E00026917,2.6,7.3,8.4,81.7,0
E00026918,6.6,2.6,4.4,86.4,0
E00026919,5.7,1.1,4.2,89.1,0
E00026920,12.3,8.4,4.9,73.1,1.3
E00026921,10.8,8.7,4.1,76.5,0
E00026922,3.9,7.8,6.6,80.3,1.4
E00026923,6.7,7.7,6.7,78.2,0.6
E00026924,6.1,1,5.5,83.6,3.8
E00026925,6.8,4.3,1.4,86.7,0.7
E00026926,4.9,1.3,5.5,88,0.3
E00026927,7.1,1.9,8.7,80.4,1.9
E00026928,14.8,5.9,5.2,74.1,0
E00026929,6.1,2.9,3.2,87.5,0.4
E00026930,0,6.9,6.6,86.5,0
E00026931,4,2.5,2.5,85.3,5.8
E00026932,3.8,3.2,2.9,89.5,0.6
E00026934,2.6,7.5,3.7,84.3,1.9
E00026935,9.3,3.1,4.5,81.7,1.4
E00026936,2.9,5.6,4,84,3.5
E00026937,6.1,4,4.8,82.3,2.8
E00026938,6.4,3.2,3.2,85.3,2
E00026939,6.7,3.5,4.8,83.7,1.3
E00026940,3.5,3.2,4.8,86.6,1.9
E00026941,6.7,1,3.7,83.3,5.3
E00026942,7.9,6.6,4.8,78.3,2.3
E00026943,4.3,4.3,4,84.5,3
E00029219,30.3,0.3,1.9,62.3,5.2
E00029220,30.8,4.5,3.6,56,5.1
E00029258,25.9,2,3,67.7,1.3
E00029266,6,0.4,1.6,86.1,6
E00029268,8.7,0.6,2.3,84.9,3.5
E00029276,8.9,1.8,2.3,86,1
E00029278,5.6,0.3,4.6,81.8,7.6
E00029279,12.2,0.8,2.6,79.7,4.7
E00029280,3,0.3,3,88.9,4.7
E00029282,3.9,0.4,2.6,89.9,3.1
E00029307,23.6,0.5,3.5,70.1,2.3
E00029316,18,1.6,2,74.3,4.1
E00029320,11.7,1.2,3.7,80.6,2.8
E00029335,12.1,0.3,2.7,83.1,1.8
E00029338,3.4,2.7,3.7,89.1,1
E00029341,5.1,0.3,2.4,89.8,2.4
E00029343,16.5,1.1,1.1,79.1,2.2
E00029344,21.1,1.3,2,70.7,4.8
E00029347,16.9,1.1,2.8,76.3,2.8
E00029350,9.9,0.3,3.1,84.2,2.5
E00029353,5.1,1,0.6,93.2,0
E00029591,32.3,0.6,2.6,61.3,3.2
E00029592,23.2,0.4,7.4,63.7,5.3
E00029593,11,0,3.7,82.7,2.6
E00029594,21.3,0.3,3.1,73,2.2
E00029595,16.1,0,0.7,82.9,0.3
E00029596,20.9,0,1.7,77.4,0
E00029597,9.3,0,1.6,86.2,2.9
