areacd,heating_type_3a-001,heating_type_3a-002
E00025651,0.7,99.3
E00025654,0.7,99.3
E00025727,0.7,99.3
E00025730,0,100
E00025756,0.5,99.5
E00025758,1.4,98.6
E00025759,0.7,99.3
E00026788,3,97
E00026789,2.5,97.5
E00026790,0.7,99.3
E00026791,1.6,98.4
E00026792,2.5,97.5
E00026793,3.1,96.9
E00026795,0.7,99.3
E00026796,1.5,98.5
E00026797,0,100
E00026798,0.7,99.3
E00026799,0.6,99.4
E00026800,0,100
E00026801,0,100
E00026802,2.3,97.7
E00026803,1.6,98.4
E00026804,0,100
E00026812,0.7,99.3
E00026818,0.8,99.2
E00026819,0.7,99.3
E00026906,0,100
E00026907,0.9,99.1
E00026909,3,97
E00026910,2.1,97.9
E00026912,2.3,97.7
E00026913,2.1,97.9
E00026914,0,100
E00026915,0.8,99.2
E00026916,0.8,99.2
E00026917,2.6,97.4
E00026918,2.8,97.2
E00026919,0.9,99.1
E00026920,4.4,95.6
E00026921,1.4,98.6
E00026922,2.2,97.8
E00026923,0.7,99.3
E00026924,0.8,99.2
E00026925,0.7,99.3
E00026926,0.8,99.2
E00026927,2.6,97.4
E00026928,1.5,98.5
E00026929,2.5,97.5
E00026930,0.8,99.2
E00026931,0.8,99.2
E00026932,0,100
E00026934,0.7,99.3
E00026935,1.4,98.6
E00026936,1.6,98.4
E00026937,1.7,98.3
E00026938,1.8,98.2
E00026939,1.3,98.7
E00026940,0.8,99.2
E00026941,0,100
E00026942,1.5,98.5
E00026943,3.2,96.8
E00029219,0,100
E00029220,0.8,99.2
E00029258,0,100
E00029266,0.9,99.1
E00029268,3.6,96.4
E00029276,1.9,98.1
E00029278,1.7,98.3
E00029279,1.3,98.8
E00029280,1.7,98.3
E00029282,0.8,99.2
E00029307,0.6,99.4
E00029316,0,100
E00029320,0,100
E00029335,0,100
E00029338,0.7,99.3
E00029341,0,100
E00029343,1.9,98.1
E00029344,0.7,99.3
E00029347,0.7,99.3
E00029350,0.8,99.2
E00029353,0,100
E00029591,0,100
E00029592,1.8,98.2
E00029593,3,97
E00029594,0,100
E00029595,0,100
E00029596,0.8,99.2
E00029597,0.8,99.2
E00029598,0,100
E00029599,0,100
E00029600,0.9,99.1
E00029601,0,100
E00029602,0,100
E00029603,0.8,99.2
E00029605,3.8,96.2
E00029606,0,100
E00029607,3.8,96.2
E00029608,0,100
E00029609,0.7,99.3
E00029610,2.4,97.6
E00029611,0,100
E00029612,0.7,99.3
E00029613,0,100
E00029614,0,100
E00029615,0.8,99.2
E00029616,0,100
E00029617,0.7,99.3
E00029618,0.8,99.2
E00029619,0.9,99.1
E00029620,0,100
E00029621,0,100
E00029622,1.8,98.2
E00029623,0.8,99.2
E00029624,0,100
E00029625,0,100
E00029626,0,100
E00029627,1.5,98.5
E00029628,1.5,98.5
E00029629,0,100
E00029630,0,100
E00093765,1.5,98.5
E00093766,2,98
E00093767,0,100
E00093768,1.5,98.5
E00093769,0,100
E00093770,0,100
E00093771,0.8,99.2
E00093773,6.5,93.5
E00093774,0,100
E00093775,0,100
E00093776,4.3,95.7
E00093778,0.7,99.3
E00093781,0,100
E00093782,0.8,99.2
E00093823,2.8,97.2
E00093824,1.5,98.5
E00093825,0.8,99.2
E00093826,0.8,99.2
E00093827,0,100
E00093828,0,100
E00093829,2.1,97.9
E00093830,0,100
E00093831,1.8,98.2
E00093832,1.6,98.4
E00093834,0,100
E00093835,0,100
E00093836,5,95
E00093837,6.2,93.8
E00093838,2.1,97.9
E00093839,1.5,98.5
E00093840,1.7,98.3
E00093841,1.4,98.6
E00093842,0,100
E00093843,3.1,96.9
E00093844,1.6,98.4
E00093845,0,100
E00093846,0,100
E00093847,0,100
E00093848,2.4,97.6
E00093849,1.4,98.6
E00093850,0.7,99.3
E00093851,1.4,98.6
E00093852,0,100
E00093885,0,100
E00093886,0,100
E00093933,0,100
E00093934,2.2,97.8
E00093935,0,100
E00093936,0.8,99.2
E00093937,2.7,97.3
E00093938,2.3,97.7
E00093939,0,100
E00093940,2.2,97.8
E00093941,0,100
E00093942,0,100
E00094139,0.9,99.1
E00094141,2.7,97.3
E00094142,0,100
E00094143,0,100
E00094150,0,100
E00174341,0,100
E00174342,1.1,98.9
E00174371,1,99
E00174372,0,100
E00174403,1.3,98.7
E00175901,6.1,93.9
E00175902,0.8,99.2
E00175977,3.2,96.8
E00175981,0.8,99.2
E00175982,0,100
E00177718,0,100
E00177750,0,100
E00180784,2.2,97.8
E00180808,0.6,99.4
E00180894,0,100
