areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00025651,12.9,29.5,57.6
E00025654,6,35.3,58.7
E00025727,1.4,67.4,31.3
E00025730,5,26.2,68.8
E00025756,1.5,51.3,47.2
E00025758,6.6,25.7,67.6
E00025759,5.7,22.9,71.4
E00026788,7.2,32.6,60.1
E00026789,2.5,34.4,63.1
E00026790,5.8,37.7,56.5
E00026791,4.8,40.8,54.4
E00026792,5.8,36.7,57.5
E00026793,4,24.6,71.4
E00026795,8.6,25.2,66.2
E00026796,6.7,27.4,65.9
E00026797,6.7,29.4,63.9
E00026798,4.3,40.7,55
E00026799,0,89.9,10.1
E00026800,3.1,26.2,70.8
E00026801,18.4,17.5,64
E00026802,1.5,22.6,75.9
E00026803,6.5,15.3,78.2
E00026804,11.1,27,61.9
E00026812,9.2,46.1,44.7
E00026818,8,28.8,63.2
E00026819,4.6,42.7,52.7
E00026906,10.9,30,59.1
E00026907,7.2,25.2,67.6
E00026909,10.4,40,49.6
E00026910,11.2,32.9,55.9
E00026912,10,30,60
E00026913,5.6,38.7,55.6
E00026914,5.8,23.3,70.8
E00026915,14.6,28.5,56.9
E00026916,12.7,24.6,62.7
E00026917,11,31.8,57.1
E00026918,11.9,33,55
E00026919,6.3,30.4,63.4
E00026920,8.1,31.9,60
E00026921,7,31.5,61.5
E00026922,7.9,24.3,67.9
E00026923,8,33.3,58.7
E00026924,9.7,27.4,62.9
E00026925,4.8,47.3,47.9
E00026926,12.9,19.7,67.4
E00026927,8.7,27.8,63.5
E00026928,5.1,35,59.9
E00026929,10.2,28,61.9
E00026930,12.8,24,63.2
E00026931,7.8,43.8,48.4
E00026932,12,20,68
E00026934,5.8,43.8,50.4
E00026935,11.1,33.3,55.6
E00026936,7.6,31.3,61.1
E00026937,6.6,22.4,71
E00026938,3.6,29.5,67
E00026939,8.4,29.7,61.9
E00026940,10.6,31.1,58.3
E00026941,8,22.1,69.9
E00026942,17.4,18.9,63.6
E00026943,8.7,24.6,66.7
E00029219,6.4,17.4,76.1
E00029220,9,15.6,75.4
E00029258,8.7,26.2,65.1
E00029266,4.5,40,55.5
E00029268,2.6,61.1,36.3
E00029276,4.5,28.4,67.1
E00029278,6.9,21.6,71.6
E00029279,7,26.1,66.9
E00029280,4.1,22.8,73.2
E00029282,1.6,41.6,56.8
E00029307,7.7,23.2,69
E00029316,5.9,43.7,50.4
E00029320,5.8,17.5,76.7
E00029335,5,15.1,79.8
E00029338,3.6,41.7,54.7
E00029341,5.6,11.3,83.1
E00029343,3.7,56.5,39.8
E00029344,6.1,15.2,78.8
E00029347,5.3,18.3,76.3
E00029350,4.2,16.8,79
E00029353,3.5,15.7,80.9
E00029591,8.8,27.2,64
E00029592,4.4,27.4,68.1
E00029593,13.5,28.6,57.9
E00029594,10,20,70
E00029595,3.9,26.4,69.8
E00029596,1.6,29.5,68.9
E00029597,7.6,21.2,71.2
E00029598,7.4,17.8,74.8
E00029599,11.5,18,70.5
E00029600,9.8,15.2,75
E00029601,6.8,38.6,54.5
E00029602,2.4,51.6,46
E00029603,5,22.3,72.7
E00029605,2,30.4,67.6
E00029606,6.5,30.1,63.4
E00029607,5.2,40,54.8
E00029608,7.6,33.1,59.3
E00029609,6.5,23,70.5
E00029610,7.8,30.2,62
E00029611,6.3,15.9,77.8
E00029612,10.6,28.9,60.6
E00029613,8.1,26,65.9
E00029614,11.2,20,68.8
E00029615,0.8,20.3,78.9
E00029616,5.4,24.1,70.5
E00029617,10.4,29.1,60.4
E00029618,9.9,25.6,64.5
E00029619,3.5,27,69.6
E00029620,11.8,20.6,67.6
E00029621,6.8,21.4,71.8
E00029622,7.2,26.1,66.7
E00029623,13.3,28.3,58.3
E00029624,10.2,21.9,68
E00029625,7.2,27.5,65.2
E00029626,8.1,20.7,71.1
E00029627,9.2,22.3,68.5
E00029628,5.3,17.3,77.4
E00029629,9.2,29,61.8
