areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00025651,85.6,8.5,3.4,1.4,1.1
E00025654,71.5,15.8,8.2,1.9,2.5
E00025727,82,13.4,2.1,1.7,0.8
E00025730,80.6,7.1,6.3,3.4,2.6
E00025756,83.3,12.4,3,1.1,0.3
E00025758,83.7,9.5,6,0.6,0.3
E00025759,77,12.6,4.2,5.6,0.6
E00026788,83.7,8.2,5.6,2.5,0
E00026789,84,7.4,2.3,3.1,3.1
E00026790,87.3,8.1,1,2.6,1
E00026791,86.3,8.1,1.5,1.9,2.2
E00026792,83.4,9.6,4.1,1.1,1.8
E00026793,84.9,6.5,6.8,1.8,0
E00026795,83.3,10.3,4,1.8,0.6
E00026796,89.1,4.5,2.7,1.2,2.4
E00026797,88.9,7.7,0,0.7,2.8
E00026798,87.1,7.9,1.9,3.2,0
E00026799,78.7,15.2,5.1,1.1,0
E00026800,95.2,2.9,1,0.6,0.3
E00026801,81,13.5,1.5,2.3,1.8
E00026802,88.7,4.1,1.9,5,0.3
E00026803,91.3,7.2,0.6,0,0.9
E00026804,87.7,9.7,1.3,1.3,0
E00026812,89.2,3.7,4.9,1.2,0.9
E00026818,81.9,4.5,9,3.9,0.6
E00026819,81.9,7.4,3.9,4.3,2.5
E00026906,85.3,4.2,8.1,2.3,0
E00026907,88.1,5.9,2.4,1.4,2.1
E00026909,81.4,8.8,5.1,3.7,1
E00026910,72.4,9.8,8,8.3,1.5
E00026912,87.1,5.9,3.2,2.9,0.9
E00026913,84.3,11.7,3,0,1
E00026914,89.3,4.7,5.4,0.7,0
E00026915,86.3,6.7,5.4,0.6,1
E00026916,50.8,24.6,12.9,6.3,5.4
E00026917,75.7,12,7.3,3.9,1
E00026918,87.4,6.3,1.5,3,1.9
E00026919,83,8.7,5.3,1.9,1.1
E00026920,63.3,19.3,9.3,2.9,5.1
E00026921,68.5,12.5,6.1,6.4,6.4
E00026922,85.2,9.2,3.1,1.7,0.8
E00026923,83.2,11.3,2.6,1.9,1
E00026924,85.6,10.3,1,2.4,0.7
E00026925,83.2,12.5,2.2,1.4,0.7
E00026926,90.9,7,1,0.8,0.3
E00026927,83.8,7.3,3.5,4.5,1
E00026928,76.6,11.8,6.3,2.6,2.6
E00026929,85.6,7.6,4.7,1.4,0.7
E00026930,91.1,5.5,3.2,0,0.3
E00026931,84.9,9.3,1.8,1.1,2.9
E00026932,86.7,4.4,4.4,2.9,1.6
E00026934,87.3,11.2,0.7,0.7,0
E00026935,83.4,5.6,4.2,4.5,2.3
E00026936,83.1,13.5,2.4,0.5,0.5
E00026937,82.1,8.1,5,2.8,2
E00026938,90.8,7.6,1.2,0.4,0
E00026939,83.9,5,2.4,4.2,4.5
E00026940,78.5,9.3,3.8,5.4,2.9
E00026941,88,7.7,1,2,1.3
E00026942,82.1,13.8,2.3,0.3,1.5
E00026943,82.4,10.5,4.3,2.5,0.3
E00029219,79.3,19.4,1,0,0.3
E00029220,74.8,21,1.2,0,3
E00029258,79.3,18.4,1,0.7,0.7
E00029266,89.8,5.9,2.7,0,1.6
E00029268,86.6,10.5,1.7,0.9,0.3
E00029276,88.4,7.1,1.3,1.8,1.5
E00029278,86.1,11.2,1.3,0.7,0.7
E00029279,87,9.9,1,0.5,1.6
E00029280,90.6,6.1,1.7,1.7,0
E00029282,86.5,12.6,0.9,0,0
E00029307,81.9,12.9,1.4,3.1,0.7
E00029316,83.7,7.8,0,2.9,5.7
E00029320,89.1,9.6,0.6,0.3,0.3
E00029335,88.5,6.3,1.2,2.7,1.2
E00029338,89.2,8.8,0.7,1.4,0
E00029341,94.9,4.3,0.8,0,0
E00029343,81.9,14.3,0.5,2.7,0.5
E00029344,81.7,12.7,1.5,2.8,1.3
E00029347,87,7.4,4.2,1.1,0.3
E00029350,87.1,11.7,1.2,0,0
E00029353,93.9,5.2,0.6,0,0.3
E00029591,81.9,13.1,2,1.7,1.2
E00029592,82.9,10.3,0.7,2.5,3.6
E00029593,88.4,8.1,1.7,0.3,1.4
E00029594,86.3,9.8,1.4,1.1,1.4
E00029595,90.3,7,2.7,0,0
E00029596,84.2,10,5.2,0,0.7
E00029597,89.3,6.6,1.6,0.3,2.2
E00029598,88.3,10.5,1.2,0,0
E00029599,86.8,10.5,0.9,1.8,0
E00029600,87.4,8.3,2.5,0,1.8
E00029601,85.3,9.8,1.3,0.7,2.9
E00029602,87.6,9.5,2.1,0.8,0
E00029603,91.4,7,1.6,0,0
E00029605,89.2,6.4,2.4,2,0
E00029606,81.3,12.5,3.3,0.7,2.3
E00029607,86.1,11.6,0.5,0.7,1
E00029608,89.7,7.2,0.7,2.1,0.3
E00029609,85.6,10.9,1.9,0.8,0.8
E00029610,84.3,13,1.7,1,0
E00029611,87.9,7.2,1.7,1.9,1.4
E00029612,73,19.3,1.7,2.6,3.4
E00029613,87,12.1,0.6,0.3,0
E00029614,74.1,21.9,2.4,1.6,0
E00029615,89,9,1,0.3,0.7
E00029616,88.2,11,0.4,0.4,0
E00029617,74,23.3,1.9,0.6,0.3
E00029618,76,17.1,2,3.5,1.4
E00029619,85.2,13.1,1,0,0.7
E00029620,79,15.5,2.7,1.2,1.5
E00029621,84.2,11.6,0.6,2.6,1
E00029622,87,8.6,0.7,3,0.7
E00029623,81,14.5,0.3,2.3,2
E00029624,82.2,14.4,1.9,0.6,0.8
E00029625,86.9,13.1,0,0,0
E00029626,83.8,13.3,1.9,0.8,0.3
E00029627,84.8,8,3.5,0.3,3.5
E00029628,87.3,8.4,2.3,0.3,1.7
E00029629,77.2,13.9,3.2,0.3,5.5
E00029630,89.9,8.9,0.3,0.9,0
E00093765,88.5,6.2,0.6,2.5,2.2
E00093766,86.9,8.7,0.6,2.7,1.2
E00093767,88.4,6.5,3.1,1.4,0.7
E00093768,83.2,12.3,1.5,2.1,0.9
E00093769,76.8,12.2,1,6.2,3.8
E00093770,85.3,6.4,2.1,1,5.1
E00093771,90.5,6.3,2.3,0.3,0.6
E00093773,72.2,7.3,5.3,8.6,6.6
E00093774,80.9,11,3.8,1.3,3
E00093775,84.8,5.9,1.9,7.4,0
E00093776,81.1,8.4,4.3,3.8,2.4
E00093778,80.7,9,5.2,2.4,2.8
E00093781,85.5,11.4,1.7,1.1,0.3
E00093782,90,7.5,1.1,0.7,0.7
E00093823,85.1,7.5,1.9,4,1.6
E00093824,87.3,7.8,1.3,1.3,2.3
E00093825,84.8,8,2.4,4.8,0
E00093826,88.2,7.7,2.1,1.4,0.7
E00093827,84.3,10.4,2.7,2.2,0.3
E00093828,84.7,7.1,2.6,2.6,2.9
E00093829,79.5,10.1,3.5,2.7,4.3
E00093830,91.2,6.3,1.6,0.5,0.3
E00093831,92.4,5.9,0.8,0,0.8
E00093832,89.5,4.9,2.1,2.5,1.1
E00093834,88.4,7.9,1.5,1.8,0.3
E00093835,90.6,7.5,1.3,0.3,0.3
E00093836,94,3.4,0.4,1.5,0.8
E00093837,82.1,7.4,5.1,3.7,1.7
E00093838,91.4,5.4,0.6,0.6,1.9
E00093839,87.9,8,1.6,1.9,0.6
E00093840,88.8,8.1,0.6,2.3,0.3
E00093841,83.4,8.1,0.7,4.2,3.5
E00093842,90.9,6.8,1.5,0.9,0
E00093843,92.3,4.4,1.1,0,2.2
E00093844,94.8,3.8,0.7,0.7,0
E00093845,89.3,9.8,0.9,0,0
E00093846,86.7,6.3,0.7,4.1,2.2
E00093847,91.9,6,1.8,0.4,0
E00093848,90.2,4.7,1.6,3.1,0.5
E00093849,80.9,9,4.6,3.4,2.2
E00093850,86.3,7,3.2,3.2,0.3
E00093851,86.7,7.6,1.9,1.9,1.9
E00093852,86.8,11.4,0.3,1.5,0
E00093885,90.4,5.7,1.6,0.3,1.9
E00093886,86.6,8.9,2,2,0.6
E00093933,86.7,6.6,2.9,1.9,1.9
E00093934,91.3,5.7,1.2,1.2,0.6
E00093935,88.3,7.8,1.8,1.1,1.1
E00093936,91,3.6,1.5,3,0.9
E00093937,85.5,5.9,1.8,3,3.9
E00093938,91.6,4.6,2.3,1.5,0
E00093939,88.4,5.3,5,0.3,0.9
E00093940,86.7,8,1.9,1.2,2.2
E00093941,89.2,5.8,2.9,2.1,0
E00093942,93.8,5,0,1.2,0
E00094139,92.2,5,1.8,0.4,0.7
E00094141,90.6,6,1.1,0.7,1.5
E00094142,92.4,5.5,1.2,0.9,0
E00094143,93.9,5.8,0.3,0,0
E00094150,89.3,7.3,1.4,0.3,1.7
E00174341,70.8,11.2,2.8,7.9,7.3
E00174342,84.3,3.7,3.7,1.6,6.8
E00174371,95.8,2.8,1,0.2,0.2
E00174372,91.6,6.3,2.1,0,0
E00174403,80,8.3,4.8,2.8,4.1
E00175901,28,11.1,6.8,25.1,29
E00175902,81.7,4.1,2.7,4.4,7.1
E00175977,43.6,11.5,10.3,21.4,13.2
E00175981,80.9,9.9,6.7,1.4,1.1
E00175982,64.9,18.3,5,7.3,4.6
E00177718,78.9,13.9,2.2,3.9,1.1
E00177750,76.7,13.9,4.5,3.6,1.4
E00180784,85.8,6.2,4.2,1.7,2.1
E00180808,83.6,10.3,2.1,0.9,3
E00180894,94.4,4.9,0,0,0.6
