areacd,in_full_time_education-001,in_full_time_education-002
E00025651,23.3,76.7
E00025654,14.1,85.9
E00025727,11.8,88.2
E00025730,35.3,64.7
E00025756,19.3,80.7
E00025758,26.1,73.9
E00025759,28.7,71.3
E00026788,19.9,80.1
E00026789,14.6,85.4
E00026790,21.6,78.4
E00026791,20.8,79.2
E00026792,23.3,76.7
E00026793,29.7,70.3
E00026795,24.4,75.6
E00026796,22.5,77.5
E00026797,15.8,84.2
E00026798,24.6,75.4
E00026799,3.4,96.6
E00026800,18.1,81.9
E00026801,21.4,78.6
E00026802,14.4,85.6
E00026803,18.7,81.3
E00026804,15.2,84.8
E00026812,18.8,81.2
E00026818,25,75
E00026819,24.4,75.6
E00026906,18.5,81.5
E00026907,21.2,78.8
E00026909,18,82
E00026910,23.3,76.7
E00026912,29.7,70.3
E00026913,21.7,78.3
E00026914,21.5,78.5
E00026915,24.7,75.3
E00026916,23.1,76.9
E00026917,22.7,77.3
E00026918,25.1,74.9
E00026919,19.7,80.3
E00026920,21.1,78.9
E00026921,22.5,77.5
E00026922,28.2,71.8
E00026923,23.1,76.9
E00026924,17,83
E00026925,13.4,86.6
E00026926,25,75
E00026927,28,72
E00026928,21,79
E00026929,22.2,77.8
E00026930,27.9,72.1
E00026931,17.8,82.2
E00026932,20.6,79.4
E00026934,17.9,82.1
E00026935,23.6,76.4
E00026936,19.8,80.2
E00026937,23.4,76.6
E00026938,17.4,82.6
E00026939,22.5,77.5
E00026940,27.2,72.8
E00026941,23.8,76.2
E00026942,29.6,70.4
E00026943,22.3,77.7
E00029219,20.1,79.9
E00029220,14.2,85.8
E00029258,14.5,85.5
E00029266,22,78
E00029268,16,84
E00029276,26.5,73.5
E00029278,20.7,79.3
E00029279,23.2,76.8
E00029280,17.4,82.6
E00029282,14.2,85.8
E00029307,27,73
E00029316,15.2,84.8
E00029320,18.8,81.2
E00029335,22.4,77.6
E00029338,20.8,79.2
E00029341,22.7,77.3
E00029343,16.3,83.7
E00029344,25.6,74.4
E00029347,21.3,78.7
E00029350,17,83
E00029353,19.5,80.5
E00029591,21,79
E00029592,15.4,84.6
E00029593,20.3,79.7
E00029594,18.5,81.5
E00029595,15.1,84.9
E00029596,16.7,83.3
E00029597,14,86
E00029598,16.6,83.4
E00029599,18.1,81.9
E00029600,23.4,76.6
E00029601,16.7,83.3
E00029602,13.5,86.5
E00029603,21.9,78.1
E00029605,23.6,76.4
E00029606,21.4,78.6
E00029607,27.7,72.3
E00029608,15.6,84.4
E00029609,19.3,80.7
E00029610,18.3,81.7
E00029611,23.7,76.3
E00029612,19.2,80.8
E00029613,17.4,82.6
E00029614,25.8,74.2
E00029615,18.1,81.9
E00029616,11.1,88.9
E00029617,18.6,81.4
E00029618,21.6,78.4
E00029619,22.1,77.9
E00029620,26,74
E00029621,16,84
E00029622,20.6,79.4
E00029623,24.1,75.9
E00029624,22.2,77.8
E00029625,22.6,77.4
E00029626,22.8,77.2
E00029627,25.4,74.6
E00029628,21.6,78.4
E00029629,24.6,75.4
E00029630,17.8,82.2
E00093765,21.4,78.6
E00093766,15.9,84.1
E00093767,19.3,80.7
E00093768,17.6,82.4
E00093769,24,76
E00093770,22.4,77.6
E00093771,23.2,76.8
E00093773,10,90
E00093774,14.2,85.8
E00093775,13,87
E00093776,13.7,86.3
E00093778,17.5,82.5
E00093781,20.1,79.9
E00093782,11.9,88.1
E00093823,19.5,80.5
E00093824,16.3,83.7
E00093825,13.7,86.3
E00093826,15.7,84.3
E00093827,21.9,78.1
E00093828,25.6,74.4
E00093829,10.8,89.2
E00093830,15.9,84.1
E00093831,18.9,81.1
E00093832,23.7,76.3
E00093834,24.6,75.4
E00093835,23.5,76.5
E00093836,17.5,82.5
E00093837,14.8,85.2
E00093838,15.9,84.1
E00093839,18.3,81.7
E00093840,13.8,86.2
E00093841,14,86
E00093842,22,78
E00093843,9.6,90.4
E00093844,21.5,78.5
E00093845,21.4,78.6
E00093846,17.8,82.2
E00093847,20.3,79.7
E00093848,8.3,91.7
E00093849,16.3,83.7
E00093850,19,81
E00093851,14.5,85.5
E00093852,23.2,76.8
E00093885,21.1,78.9
E00093886,18.1,81.9
E00093933,18.3,81.7
E00093934,21.3,78.7
E00093935,15,85
E00093936,25.9,74.1
E00093937,21.9,78.1
E00093938,19,81
E00093939,22.9,77.1
E00093940,22.8,77.2
E00093941,17.2,82.8
E00093942,18.4,81.6
E00094139,19.6,80.4
E00094141,20.8,79.2
E00094142,20.6,79.4
E00094143,21.1,78.9
E00094150,12.9,87.1
E00174341,10.7,89.3
E00174342,26.1,73.9
E00174371,7.7,92.3
E00174372,30.8,69.2
E00174403,19.4,80.6
E00175901,26.4,73.6
E00175902,25.6,74.4
E00175977,22.6,77.4
E00175981,25.1,74.9
E00175982,20.2,79.8
E00177718,18.3,81.7
E00177750,28.1,71.9
E00180784,16,84
E00180808,15.5,84.5
E00180894,12.8,87.2
