areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00025651,88.7,0.6,10.7
E00025654,78.3,2.2,19.5
E00025727,87.7,2.6,9.8
E00025730,87.8,0.5,11.7
E00025756,88.4,1.3,10.2
E00025758,87.1,2,10.9
E00025759,83.8,2,14.3
E00026788,88.6,0.9,10.4
E00026789,86.2,1.2,12.6
E00026790,89,1.6,9.4
E00026791,88.4,2.2,9.3
E00026792,90,1.1,8.9
E00026793,87.5,1.5,11
E00026795,87.8,1.8,10.4
E00026796,92.7,0.6,6.6
E00026797,91.6,0.3,8
E00026798,91.7,0,8.3
E00026799,84.9,1.1,14
E00026800,96.5,0.3,3.2
E00026801,93,1.2,5.8
E00026802,92.5,0.6,6.9
E00026803,96.1,1.8,2.1
E00026804,94,2.2,3.8
E00026812,92.7,0.3,7
E00026818,86,0.9,13.1
E00026819,83.4,3.9,12.7
E00026906,86.9,3.1,10
E00026907,89.5,1,9.4
E00026909,87.9,0.3,11.7
E00026910,77.9,0.6,21.5
E00026912,89.8,0.6,9.6
E00026913,91.7,1,7.3
E00026914,90.6,1,8.4
E00026915,87.9,1.9,10.2
E00026916,62.7,4.4,32.9
E00026917,82.2,2.1,15.7
E00026918,89.4,1.1,9.5
E00026919,84.7,2.2,13.1
E00026920,73.6,2.6,23.8
E00026921,71,3.2,25.8
E00026922,92.2,0.6,7.2
E00026923,88.9,1.3,9.8
E00026924,86.9,2.7,10.3
E00026925,87.1,0,12.9
E00026926,94.8,1,4.1
E00026927,90.3,1,8.7
E00026928,81.6,5.2,13.1
E00026929,88.9,1.8,9.3
E00026930,91.4,0.3,8.3
E00026931,89.6,0.4,10.1
E00026932,88.3,0.3,11.4
E00026934,91.4,0.4,8.2
E00026935,87.9,1.4,10.7
E00026936,88.4,1.6,10.1
E00026937,87.9,0.7,11.5
E00026938,94.1,1.2,4.7
E00026939,87.6,1.6,10.8
E00026940,85.9,1.3,12.8
E00026941,91.3,0,8.7
E00026942,88.2,2.6,9.2
E00026943,83.7,3.7,12.6
E00029219,93.8,1,5.2
E00029220,91.9,3.6,4.5
E00029258,93,1.7,5.3
E00029266,93.7,1.6,4.7
E00029268,92.2,3.2,4.6
E00029276,93.2,1.8,5.1
E00029278,95.1,1.3,3.6
E00029279,94.3,1,4.7
E00029280,93,2,5
E00029282,91.3,1.7,7
E00029307,89.3,1.6,9.1
E00029316,87,2.8,10.2
E00029320,95,1.2,3.7
E00029335,91,1.2,7.8
E00029338,92.9,2.7,4.4
E00029341,97.3,1.3,1.3
E00029343,90.8,2.7,6.5
E00029344,88.5,5.3,6.1
E00029347,92.9,1.7,5.4
E00029350,93.2,1.9,5
E00029353,97.4,0,2.6
E00029591,91.3,2.3,6.4
E00029592,93.2,0.4,6.4
E00029593,94.8,0.3,4.9
E00029594,92.9,1.1,6
E00029595,93.9,0.7,5.4
E00029596,95.8,1,3.1
E00029597,93.1,0.3,6.6
E00029598,97.7,0.6,1.7
E00029599,94.2,1.2,4.6
E00029600,94.2,1.2,4.6
E00029601,93.4,2.6,4
E00029602,92.1,4.6,3.3
E00029603,95.6,0.9,3.5
E00029605,92,1.6,6.4
E00029606,92.7,1,6.3
E00029607,91.3,5.2,3.5
E00029608,92.4,2.1,5.5
E00029609,96.5,0.3,3.3
E00029610,94.9,0,5.1
E00029611,93.1,2.5,4.4
E00029612,89.9,3.2,6.9
E00029613,94.8,0.3,4.8
E00029614,88.9,2.4,8.7
E00029615,94.1,1,5
E00029616,97,1.1,1.9
E00029617,93.4,3.8,2.7
E00029618,90.5,5.7,3.7
E00029619,94.1,3.1,2.8
E00029620,93.6,3.4,3
E00029621,93.2,1,5.8
E00029622,91.7,3,5.3
E00029623,89.9,3.9,6.2
E00029624,94.7,1.1,4.2
E00029625,95.9,1.9,2.2
E00029626,94.6,0.5,4.8
E00029627,89.8,1.9,8.3
E00029628,93.2,2,4.8
E00029629,86.1,4.3,9.6
E00029630,94.3,2.4,3.3
E00093765,93.3,1.4,5.3
E00093766,91.9,3.3,4.8
E00093767,92.5,1.4,6.2
E00093768,92.2,1.8,6
E00093769,87.8,2.2,10
E00093770,89.7,2.3,7.9
E00093771,96.5,0.6,2.9
E00093773,75.8,2,22.2
E00093774,89,2.1,8.9
E00093775,90.7,1.1,8.1
E00093776,88.6,2.7,8.7
E00093778,86.7,1.4,11.9
E00093781,91.4,2.9,5.7
E00093782,90.7,3.6,5.7
E00093823,88.5,3.7,7.8
E00093824,91.8,1,7.2
E00093825,91.3,1.6,7.1
E00093826,91.3,3.1,5.5
E00093827,90.7,1.9,7.4
E00093828,87.4,1.9,10.7
E00093829,84.9,3.1,12
E00093830,94.5,2.7,2.7
E00093831,95.4,1.3,3.4
E00093832,94,0.7,5.3
E00093834,94.3,2.1,3.6
E00093835,92.5,1.3,6.3
E00093836,95.8,0.4,3.8
E00093837,87.5,1.7,10.8
E00093838,95.5,1.3,3.2
E00093839,91.1,1.9,7
E00093840,96.3,0.6,3.2
E00093841,83.7,4.3,12.1
E00093842,95.6,0,4.4
E00093843,92.3,0.5,7.1
E00093844,94.5,2.4,3.1
E00093845,92.7,0,7.3
E00093846,89.7,1.5,8.9
E00093847,94,2.8,3.2
E00093848,91.8,1,7.2
E00093849,86.1,0.3,13.6
E00093850,89.4,1.3,9.3
E00093851,92.4,1.1,6.5
E00093852,95.5,1.8,2.7
E00093885,92.7,1.9,5.4
E00093886,93.1,2.6,4.3
E00093933,91,2.1,6.9
E00093934,95.5,1.8,2.7
E00093935,90.1,1.1,8.9
E00093936,91.1,2.1,6.8
E00093937,90.1,1.8,8.1
E00093938,93.5,0.4,6.1
E00093939,91.3,0.6,8.1
E00093940,91.6,1.9,6.5
E00093941,94.1,0.4,5.5
E00093942,94.4,2.5,3.1
E00094139,95.7,0,4.3
E00094141,95.5,0.4,4.1
E00094142,96.9,1.2,1.8
E00094143,95.8,2.2,2
E00094150,93.8,2.4,3.8
E00174341,76.3,1.7,22
E00174342,89,1.6,9.4
E00174371,97.9,0.5,1.6
E00174372,97.9,1.4,0.7
E00174403,85.3,2.8,11.9
E00175901,29.3,4.3,66.3
E00175902,85,0.3,14.7
E00175977,50.2,4.5,45.3
E00175981,87,2.1,10.9
E00175982,71.8,5,23.3
E00177718,89.4,6.1,4.4
E00177750,86.3,5.2,8.6
E00180784,90.7,0,9.3
E00180808,86.6,1.8,11.6
E00180894,97.5,1.2,1.2
