areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00025651,58.8,2.9,38.3
E00025654,61.4,5.3,33.3
E00025727,42.2,5,52.8
E00025730,45.3,4.3,50.4
E00025756,50,5,45
E00025758,56,5.9,38.1
E00025759,51.9,5.3,42.7
E00026788,49,6.1,44.9
E00026789,67.3,3.7,29
E00026790,62.8,4.7,32.4
E00026791,50.5,8.4,41.1
E00026792,46.4,6.2,47.4
E00026793,49.6,7.4,43
E00026795,59.3,5.1,35.6
E00026796,52.2,4.8,43
E00026797,59.9,3.4,36.7
E00026798,53.8,8.5,37.6
E00026799,33.7,3.4,62.9
E00026800,61.2,1.9,36.8
E00026801,55.8,1.8,42.4
E00026802,63.7,1.9,34.4
E00026803,52.3,4.7,43
E00026804,52.4,0.7,46.8
E00026812,50.2,3.9,45.9
E00026818,53.9,5.5,40.6
E00026819,52.6,5.7,41.7
E00026906,58.5,3.9,37.7
E00026907,51.9,6,42.1
E00026909,49.2,4.2,46.7
E00026910,57.8,3,39.2
E00026912,51.8,5.6,42.6
E00026913,38.1,6.1,55.7
E00026914,57.3,5.9,36.8
E00026915,48.3,6.4,45.3
E00026916,73.9,3.3,22.9
E00026917,53.1,4.1,42.8
E00026918,50.5,4.5,45
E00026919,52.8,6.5,40.7
E00026920,65.2,6.5,28.3
E00026921,65.6,7.7,26.6
E00026922,57,6.2,36.8
E00026923,48,5.7,46.3
E00026924,54.4,4.4,41.2
E00026925,58.1,6.1,35.8
E00026926,52.9,8.1,39
E00026927,55.4,2.3,42.3
E00026928,55.5,5.5,39.1
E00026929,47.9,7.5,44.6
E00026930,56.3,2.4,41.3
E00026931,52.7,4.9,42.5
E00026932,54.8,3.6,41.5
E00026934,53.2,4.1,42.7
E00026935,57.6,5.2,37.3
E00026936,40.2,6.8,53.1
E00026937,65.5,4.5,30
E00026938,51.4,2.4,46.2
E00026939,57.3,5.8,36.9
E00026940,59.1,4.6,36.3
E00026941,50.7,5.2,44.1
E00026942,57.3,5.6,37.1
E00026943,56.5,4.7,38.8
E00029219,53.8,3.8,42.3
E00029220,49.1,2.7,48.1
E00029258,44.8,1.2,54.1
E00029266,56.7,2.9,40.5
E00029268,44.2,4.1,51.7
E00029276,58.2,5.6,36.3
