areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00025651,29.3,27.1,20.7,22.9
E00025654,36.2,34.2,16.8,12.8
E00025727,66.9,16.6,6.9,9.7
E00025730,26.2,22.7,24.8,26.2
E00025756,51.8,28.5,8.8,10.9
E00025758,25.9,31.5,18.9,23.8
E00025759,25.4,26.8,25.4,22.5
E00026788,32.8,29.1,18.7,19.4
E00026789,34.1,39,17.1,9.8
E00026790,36.9,29.1,17,17
E00026791,40.8,30.4,13.6,15.2
E00026792,37,31.1,13.4,18.5
E00026793,24.6,31.5,22.3,21.5
E00026795,25.4,34.8,23.9,15.9
E00026796,27.1,26.4,24,22.5
E00026797,28.9,34.7,15.7,20.7
E00026798,40.7,22.9,15,21.4
E00026799,90.5,8.2,0.6,0.6
E00026800,27.3,30.3,25.8,16.7
E00026801,17.7,27.4,20.4,34.5
E00026802,22.6,38,24.8,14.6
E00026803,15.3,39.5,21,24.2
E00026804,26.6,36.7,15.6,21.1
E00026812,44.1,19.6,15.4,21
E00026818,29.5,22.1,18,30.3
E00026819,41.4,29.3,15,14.3
E00026906,30.6,30.6,18.5,20.4
E00026907,25.2,30.6,21.6,22.5
E00026909,40.3,26.9,14.9,17.9
E00026910,32.1,27.1,22.1,18.6
E00026912,29.8,26.7,20.6,22.9
E00026913,39.9,30.8,16.1,13.3
E00026914,22.6,37.1,21.8,18.5
E00026915,29.1,26.5,20.5,23.9
E00026916,24.8,27.3,16.5,31.4
E00026917,32,26.1,17.6,24.2
E00026918,32.4,27,18,22.5
E00026919,32.1,27.7,20.5,19.6
E00026920,32.1,31.3,19.4,17.2
E00026921,31.9,31.2,16.7,20.3
E00026922,24.5,25.9,28.8,20.9
E00026923,32.4,36.6,17.6,13.4
E00026924,28.2,33.1,21.8,16.9
E00026925,47.6,27.9,14.3,10.2
E00026926,19.8,21.4,25.2,33.6
E00026927,27.8,23.5,16.5,32.2
E00026928,35,29.9,16.8,18.2
E00026929,28,35.6,19.5,16.9
E00026930,24.2,24.2,25,26.6
E00026931,43.4,27.1,12.4,17.1
E00026932,20.3,37.4,21.1,21.1
E00026934,44.4,32.6,8.9,14.1
E00026935,32.9,20.5,21.9,24.7
E00026936,30.5,28.2,23.7,17.6
E00026937,22.1,36.5,19.7,21.7
E00026938,29.7,32.4,24.3,13.5
E00026939,29.3,32.5,15.9,22.3
E00026940,31.3,33.6,17.6,17.6
E00026941,23.3,31,19,26.7
E00026942,20.1,27.6,20.1,32.1
E00026943,25.2,27.6,24.4,22.8
E00029219,18.5,34.3,15.7,31.5
E00029220,16.3,44.7,13.8,25.2
E00029258,25.4,41.5,13.8,19.2
E00029266,38.9,30.1,12.4,18.6
E00029268,61.3,17.5,8.2,12.9
E00029276,28.7,29.3,15.9,26.1
E00029278,21.1,36.8,14.9,27.2
E00029279,28.1,31.3,19.4,21.3
E00029280,24.4,33.6,18.5,23.5
E00029282,42.3,38.2,13.8,5.7
E00029307,23.2,27.1,16.1,33.5
E00029316,42.3,35.8,12.2,9.8
E00029320,17.4,38.8,14,29.8
E00029335,16.7,30.8,24.2,28.3
E00029338,41.7,27.3,15.8,15.1
E00029341,11.3,29.8,21.8,37.1
E00029343,58.1,23.8,5.7,12.4
E00029344,15.4,26.9,22.3,35.4
E00029347,20.1,33.6,20.9,25.4
E00029350,16.7,33.3,16.7,33.3
E00029353,16.9,34.7,19.5,28.8
E00029591,27.2,33.8,14.7,24.3
E00029592,27.2,31.6,21.9,19.3
E00029593,28.1,27.4,14.8,29.6
E00029594,20.1,40.3,14.4,25.2
E00029595,26.9,39.2,16.2,17.7
E00029596,29.5,36.9,9.8,23.8
E00029597,20.5,26.2,27.9,25.4
E00029598,18.2,40.2,15.2,26.5
E00029599,18,39.3,15.6,27
E00029600,15.2,28.6,25.9,30.4
E00029601,39.8,24.2,13.3,22.7
E00029602,51.6,25.8,6.5,16.1
E00029603,21.5,35.5,14,28.9
E00029605,28,26.2,23.4,22.4
E00029606,30.1,30.1,15.4,24.4
E00029607,38.8,31.9,17.5,11.9
E00029608,32.5,25,21.7,20.8
E00029609,22.3,34.5,16.5,26.6
E00029610,31,38.9,14.3,15.9
E00029611,15.5,31,21.7,31.8
E00029612,29.9,29.2,10.4,30.6
E00029613,25.8,26.6,17.7,29.8
E00029614,19.4,25,21.8,33.9
E00029615,20.3,39.8,18.7,21.1
E00029616,24.8,39.4,14.7,21.1
E00029617,29.5,34.8,9.1,26.5
E00029618,25.4,27,12.3,35.2
E00029619,26.7,34.5,12.9,25.9
E00029620,20.6,16.7,20.6,42.2
E00029621,19.7,38.5,16.2,25.6
E00029622,25.4,28.9,21.1,24.6
E00029623,28.9,21.5,15.7,33.9
E00029624,19.2,32,16.8,32
E00029625,27.7,29.2,15.3,27.7
E00029626,21.8,27.1,18.8,32.3
E00029627,22,29.5,15.9,32.6
E00029628,17.4,37.1,18.2,27.3
E00029629,29.5,26.5,18.9,25
E00029630,40.5,27.5,11.8,20.3
E00093765,17.9,41,16.4,24.6
E00093766,35.8,29.1,17.9,17.2
E00093767,35.8,33.6,17.9,12.7
E00093768,25.2,33.6,19.8,21.4
E00093769,17.6,32.6,19.8,29.9
E00093770,22,35.3,18.7,24
E00093771,17.1,34.1,16.3,32.5
E00093773,70.4,22.2,4.6,2.8
E00093774,38.2,39.8,12.2,9.8
E00093775,32.5,30,22.5,15
E00093776,41.7,32.6,14.4,11.2
E00093778,40.1,32.4,15.5,12
E00093781,20.4,32.8,21.2,25.5
E00093782,28.5,40,20.8,10.8
E00093823,36.4,24.5,23.8,15.4
E00093824,35.3,34.6,15.8,14.3
E00093825,39.8,35,11.4,13.8
E00093826,32.6,43.9,6.8,16.7
E00093827,26.5,23.5,20.5,29.5
E00093828,26.7,28.4,15.5,29.3
E00093829,47.9,31,14.1,7
E00093830,27.5,37.9,13.1,21.6
E00093831,35.8,29.4,17.4,17.4
E00093832,32.8,32.8,16.4,18
E00093834,34,29.1,20.6,16.3
E00093835,33.1,30.1,14.7,22.1
E00093836,54,20.9,10.1,15.1
E00093837,58.9,19.6,10.4,11
E00093838,32.2,37.7,17.1,13
E00093839,25.6,36.1,19.5,18.8
E00093840,45.4,29.3,11.5,13.8
E00093841,53.5,24.3,8.3,13.9
E00093842,16,28.6,26.1,29.4
E00093843,39.2,42.3,12.4,6.2
E00093844,33.6,27.2,22.4,16.8
E00093845,22.7,31.3,17.2,28.9
E00093846,26.5,38.9,15.9,18.6
E00093847,31.4,31.4,13.6,23.7
E00093848,61.8,26.8,7.3,4.1
E00093849,35.9,26.8,16.9,20.4
E00093850,34.5,30.2,18.7,16.5
E00093851,42.9,31.4,18.6,7.1
E00093852,18,36.9,15.6,29.5
E00093885,14.9,43.8,15.7,25.6
E00093886,15.2,34.1,24.2,26.5
E00093933,26.5,42.4,14.1,17.1
E00093934,20.1,38.1,20.9,20.9
E00093935,45.8,30.6,12.5,11.1
E00093936,21.9,29.7,21.1,27.3
E00093937,34,26.5,25.2,14.3
E00093938,35.4,33.9,21.3,9.4
E00093939,27.7,31.5,17.7,23.1
E00093940,35.3,31.6,8.8,24.3
E00093941,45.6,30.4,13.6,10.4
E00093942,51.6,24.7,12.9,10.8
E00094139,25.4,38.6,13.2,22.8
E00094141,33.9,24.3,16.5,25.2
E00094142,12.4,42.1,18.2,27.3
E00094143,19.9,34.6,15.4,30.1
E00094150,23.8,46.2,13.8,16.2
E00174341,41.2,40.2,15.5,3.1
E00174342,41.8,29.7,11,17.6
E00174371,28.3,33.3,18.2,20.2
E00174372,17.4,23.9,19.6,39.1
E00174403,54.1,25.7,2.7,17.6
E00175901,29.5,20.5,31.3,18.8
E00175902,25,20.2,25.8,29
E00175977,21.9,29.2,25,24
