geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00100629,54.7,31.8,12.6,0.9,0
E00100630,51.8,38.4,7.1,2.7,0
E00100631,31.4,43.1,21.2,4.4,0
E00100632,28.8,38.8,21.6,9.4,1.4
E00100633,18,41,28.7,12.3,0
E00100635,47.5,34.2,18.3,0,0
E00100636,59.3,25.4,14.4,0.8,0
E00100637,41.2,38.2,15.3,4.6,0.8
E00100638,42.8,34.6,19.5,1.9,1.3
E00100639,46.4,37.3,16.3,0,0
E00100640,44.3,37.6,14.1,4,0
E00100642,42.4,36.2,18.6,2.9,0
E00100643,53.7,33.9,10.7,1.7,0
E00100644,30.4,41.6,18.4,9.6,0
E00100645,51.9,33.7,13.4,1.1,0
E00100646,50,32.6,13,4.3,0
E00100647,50,41.3,6.3,2.4,0
E00100648,51.6,30.6,14.6,3.2,0
E00100649,49,39.6,10.7,0.7,0
E00100650,51.7,35.8,10.8,1.7,0
E00100651,46.3,37,16.7,0,0
E00100652,43.4,37.2,17.1,2.3,0
E00100707,45.4,36.9,14.6,0.8,2.3
E00100708,50,33.1,15.4,1.5,0
E00100709,55.8,33.9,10.3,0,0
E00100710,45.6,40.3,13.4,0.7,0
E00100711,59.2,33.5,7.3,0,0
E00100712,33.3,48.1,13,5.6,0
E00100717,50.4,33.1,12.6,3.9,0
E00100719,50,35.7,12.9,1.4,0
E00100720,48.9,39.2,11.8,0,0
E00100722,51.4,38,10.6,0,0
E00100898,50.5,37.4,9.9,2.2,0
E00100899,58.1,33.8,7.4,0.7,0
E00100900,45.6,44,10.4,0,0
E00100901,45.3,37.8,16.2,0.7,0
E00100902,57.1,35.3,7.5,0,0
E00100903,43.8,34.7,16.5,5,0
E00100904,55.4,31.5,11.5,1.5,0
E00100905,44.3,44.3,10,1.4,0
E00100913,49,39.6,8.3,3.1,0
E00100915,49.4,45.5,5.2,0,0
E00100916,52.1,36.3,10.3,1.4,0
E00100917,59.6,32.4,8.1,0,0
E00100918,54.4,39.8,5.3,0.6,0
E00100919,57.5,29.9,12.7,0,0
E00101044,58.4,32.1,8,1.5,0
E00101045,55,35.1,9.3,0.7,0
E00101067,62,27.9,8.5,1.6,0
E00101068,55.9,35.1,9,0,0
E00101069,53,32.1,14.9,0,0
E00101070,51.3,43.6,5.1,0,0
E00101071,50.3,37.1,12.6,0,0
E00101072,63.1,27.7,8.5,0.8,0
E00101073,52.1,35.1,10.6,2.1,0
E00101074,60.2,30.1,9.7,0,0
E00101075,60.6,30.3,8.3,0.9,0
E00103966,51.3,33.5,13.1,2.1,0
E00103967,55.4,35,7.3,2.3,0
E00103970,43.9,38.6,14,3.5,0
E00104001,47.5,41.8,9,1.6,0
E00104002,33.8,39.8,19.5,5.3,1.5
E00104004,49.3,37.9,12.9,0,0
E00104005,50.4,40.7,8.9,0,0
E00104006,52.2,30.4,15.9,1.4,0
E00104139,56.7,32.3,9.8,0.6,0.6
E00104140,52,32.4,14.2,1.4,0
E00104141,48.7,38.6,11.4,1.3,0
E00104142,52,40.1,6.6,1.3,0
E00104143,48.1,41.9,7.5,2.5,0
E00148494,51.5,38.4,9.1,1,0
E00148495,61.2,31.9,6.9,0,0
E00148496,38.8,41.3,14.9,4.1,0.8
E00148497,56.9,31.9,11.1,0,0
E00148498,65.4,26.8,7.2,0.7,0
E00148499,46.5,43.9,7.9,1.8,0
E00148500,53.9,41.7,3.5,0.9,0
E00148501,65.5,26.2,7.1,0,1.2
E00148502,47.8,35.5,14.5,2.2,0
E00148557,57.1,30.2,6.3,6.3,0
E00148590,33.1,36.7,19.4,10.1,0.7
E00148591,35.9,44.7,15.9,3.5,0
E00148592,34.7,34.7,22.6,7.3,0.8
E00148593,44.6,41.1,13.1,1.2,0
E00148595,53,34.9,10.8,0.6,0.6
E00148596,26.2,47.5,18,8.2,0
E00148597,44.6,39.7,14,1.7,0
E00148598,46.1,40.6,12.2,1.1,0
E00148599,46.9,44.8,6.2,2.1,0
E00148600,38.7,45.1,13.4,2.8,0
E00148601,50.4,28.5,16.3,4.9,0
E00148602,44.9,42.5,10.8,1.2,0.6
E00148603,29.8,38.7,23.2,8.3,0
E00148604,29.9,37.5,25,6.3,1.4
E00148605,49.2,39.7,11.1,0,0
E00148606,42.1,35.7,17.2,4.5,0.5
E00148607,45.5,31.5,20.3,2.1,0.7
E00148608,49,45,6,0,0
E00148609,48.8,39.7,9.9,1.7,0
E00148610,55.1,37.3,5.1,2.5,0
E00148611,55.4,31.4,9.1,4.1,0
E00148612,58.6,32,9.4,0,0
E00148613,44.6,33.1,16.5,5,0.7
E00148614,33.1,40.7,21.4,4.8,0
E00148615,50.9,37.7,9.6,1.8,0
E00148616,34.6,34,27.6,3.8,0
E00148617,34.3,44.9,14.5,6.3,0
E00148619,43.3,39.4,15,2.4,0
E00148620,41.1,40.3,17.7,0.8,0
E00148621,40.5,38.8,19,1.7,0
E00148622,40.3,35.3,19.3,5,0
E00148623,50.6,35.7,10.4,3.2,0
E00148624,61.1,31.7,6.1,1.1,0
E00148625,29.7,38.5,26,5.2,0.5
E00148626,18.4,39.7,30.1,11,0.7
E00148627,31.3,32.8,28.1,7.8,0
E00148628,35.1,33.3,23.8,7.7,0
E00148629,47,30.6,15.7,5.2,1.5
E00148630,55.1,32.3,9.4,3.1,0
E00148689,55.6,31.6,10.3,2.6,0
E00148690,50,38.6,11.4,0,0
E00148707,47.2,26.4,24,2.4,0
E00148708,37.8,37.8,18.9,5.6,0
E00148709,54.6,27.7,14.3,3.4,0
E00148710,44.3,41.9,9.6,4.2,0
E00148711,55.9,32.3,9.4,2.4,0
E00148712,48.2,35.9,10.6,5.3,0
E00148713,40.3,38.2,16.8,4.7,0
E00148714,35.7,45,17.8,1.6,0
E00148715,50.4,39.1,9.8,0.8,0
E00148716,56.9,30.2,12.9,0,0
E00148717,29.1,36.9,25.2,8.7,0
E00148718,51.9,40.3,7.8,0,0
E00148719,45.5,38.2,9.8,6.5,0
E00148723,60.9,25.8,12.5,0.8,0
E00148724,59.1,28.3,9.4,3.1,0
E00148725,51.7,35.6,9.2,3.4,0
E00148731,57,33.8,9.3,0,0
E00148732,48.6,40.2,10.3,0.9,0
E00148733,46.6,30.5,19.1,3.8,0
E00148734,47.2,20.8,30.2,1.9,0
E00148787,49.2,41,9,0,0.8
E00148788,44.5,42.9,10.1,2.5,0
E00148789,57.4,35.7,5.2,1.7,0
E00148790,61.1,31.1,7.8,0,0
E00148791,70.6,20.6,5.9,2.9,0
E00148792,58.4,30.4,8.1,3.1,0
E00148793,60.8,31.7,6.7,0.8,0
E00148794,42.9,47.4,9.8,0,0
E00148795,45.2,36.3,12.9,5.6,0
E00148821,53,41.7,3.5,0.9,0.9
E00148822,55.3,38.8,3.7,2.1,0
E00148823,59.6,35.1,3.5,0,1.8
E00148824,54,29,12.1,4.8,0
E00148825,51.3,31.9,14.2,2.7,0
E00148826,55.4,33.9,9.8,0.9,0
E00148831,37.7,45.1,14.3,2.9,0
E00148835,54.4,35.3,7.4,2.9,0
E00148836,52.9,39.4,7.1,0.6,0
E00148838,48.3,39.3,11,0.7,0.7
E00148839,45.2,42.2,9.6,3,0
E00148840,51.4,35.4,11.8,1.4,0
E00148841,53.5,31,14.2,1.3,0
E00148842,42.1,38.9,15.9,3.2,0
E00148843,46.3,39.8,12.2,1.6,0
E00148844,51.1,36.2,11.5,1.1,0
E00148845,43.9,35.8,17.6,2.7,0
E00148898,52.5,33.3,13.1,1,0
E00148899,53.3,37,5.4,3.3,1.1
E00148900,63.5,26.2,9.5,0.8,0
E00148901,57.9,29.8,9.6,2.6,0
E00148902,56.5,34.7,5.4,3.4,0
E00148903,60.8,31.2,4,4,0
E00148904,61.2,32,6.8,0,0
E00148905,52.4,35.5,9.7,2.4,0
E00148906,38.3,36.4,15.9,9.3,0
E00149061,56.6,33.9,8.5,1.1,0
E00149062,53.6,30.1,14.8,1.5,0
E00149063,56,36.3,6.5,0.6,0.6
E00149064,65.2,34.8,0,0,0
E00166011,53.8,33,11.3,1.9,0
E00166012,57.5,31,10.6,0.9,0
E00166013,31.6,39.7,21.3,7.4,0
E00166014,50,32.3,13.8,3.1,0.8
E00166015,42.7,36.5,14.6,5.2,1
E00166016,58.3,26.6,10.4,4.7,0
E00167311,58.3,26.9,13.9,0.9,0
E00180162,60.9,27,9.8,2.3,0
E00180179,59.2,24.5,16.3,0,0
E00180190,48.4,35.5,16.1,0,0
E00180196,46.9,35.2,14.1,3.9,0
E00180224,48.1,48.1,3.8,0,0
E00180230,49,39,12,0,0
E00186529,52.3,38.2,7.5,1.5,0.5
E00186542,41,41,12.6,5.5,0
E00186555,35.4,36.9,27.7,0,0
E00186628,50.5,33.3,15.1,1.1,0
