geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00100629,7.4,21.2,71.4
E00100630,9.9,22.5,67.6
E00100631,5.7,34.3,60
E00100632,6.5,30.4,63
E00100633,0,54.2,45.8
E00100635,6.6,26.4,66.9
E00100636,9.5,23.3,67.2
E00100637,3.9,45.7,50.4
E00100638,7,49.4,43.7
E00100639,3.6,35.1,61.3
E00100640,2,40.3,57.7
E00100642,1.9,56.2,41.9
E00100643,5,35.8,59.2
E00100644,2.4,37.6,60
E00100645,3.1,37.2,59.7
E00100646,0,32.2,67.8
E00100647,4.8,32.8,62.4
E00100648,4.5,26.5,69
E00100649,6.5,28.1,65.4
E00100650,3.7,27,69.3
E00100651,1.9,33.3,64.8
E00100652,3.2,32.3,64.5
E00100707,3.1,38.3,58.6
E00100708,0.7,40.4,58.8
E00100709,0.6,28.5,70.9
E00100710,2.7,38.8,58.5
E00100711,8.5,18.1,73.4
E00100712,0.9,33.3,65.7
E00100717,3.1,44.6,52.3
E00100719,6,28.4,65.7
E00100720,8.2,29.5,62.3
E00100722,9.7,27.1,63.2
E00100898,8.7,19.7,71.6
E00100899,2.9,16.2,80.9
E00100900,2.4,32.3,65.3
E00100901,4.1,34.5,61.5
E00100902,7.6,23.5,68.9
E00100903,1.7,37.3,61
E00100904,3.1,26.4,70.5
E00100905,5.7,24.1,70.2
E00100913,5.5,16.5,78
E00100915,15.6,18.2,66.2
E00100916,12.3,24,63.7
E00100917,7.4,24.3,68.4
E00100918,6.4,19.3,74.3
E00100919,7.4,16.9,75.7
E00101044,5.9,19.9,74.3
E00101045,3.8,22.9,73.2
E00101067,4.5,16.4,79.1
E00101068,5.5,18.3,76.1
E00101069,3.8,17.4,78.8
E00101070,5.7,30.3,63.9
E00101071,7.1,34.3,58.6
E00101072,8.1,20,71.9
E00101073,7.7,20.9,71.4
E00101074,5.9,24.5,69.6
E00101075,6.4,19.3,74.3
E00103966,8.9,20.9,70.2
E00103967,5,23.3,71.7
E00103970,5.8,19.2,75
E00104001,5,27.5,67.5
E00104002,3.8,47.4,48.9
E00104004,3.5,38.9,57.6
E00104005,1.6,32,66.4
E00104006,7.3,24.8,67.9
E00104139,8.6,25.8,65.6
E00104140,3.4,21.2,75.3
E00104141,9.5,25.3,65.2
E00104142,6.7,35.3,58
E00104143,3.8,21.9,74.4
E00148494,9.9,20.8,69.3
E00148495,12.2,20.3,67.5
E00148496,3.3,36.7,60
E00148497,2.8,25,72.2
E00148498,9.3,18.7,72
E00148499,1.7,41.4,56.9
E00148500,0,28.2,71.8
E00148501,12.6,23,64.4
E00148502,7.4,33.3,59.3
E00148557,1.6,33.9,64.5
E00148590,3.5,27.1,69.4
E00148591,4.1,37.9,58
E00148592,0,40.3,59.7
E00148593,6.6,28.9,64.5
E00148595,3,25,72
E00148596,3.3,32.8,63.9
E00148597,3.3,25,71.7
E00148598,3.9,32.4,63.7
E00148599,6.2,38.4,55.5
E00148600,3.5,38,58.5
E00148601,8.1,27.4,64.5
E00148602,2.4,36.5,61.1
E00148603,7.2,56.4,36.5
E00148604,8.4,22.4,69.2
E00148605,6.2,25.6,68.2
E00148606,5.9,27.4,66.7
E00148607,9.2,31,59.9
E00148608,3.9,25.3,70.8
E00148609,3.2,33.6,63.2
E00148610,5.9,22.9,71.2
E00148611,4.1,34.1,61.8
E00148612,5.5,27.3,67.2
E00148613,3.6,26.6,69.8
E00148614,4.7,40.3,55
E00148615,0.9,22.2,76.9
E00148616,1.3,53.2,45.5
E00148617,7.7,47.8,44.4
E00148619,7.9,27,65.1
E00148620,4,42.1,54
E00148621,2.5,35.5,62
E00148622,1.7,31,67.2
E00148623,4.6,28.1,67.3
E00148624,3.4,19.3,77.3
E00148625,2.6,45.5,51.8
E00148626,5,52.5,42.4
E00148627,1.6,43.2,55.2
E00148628,4.1,27.5,68.4
E00148629,4.5,38.3,57.1
E00148630,8.1,29,62.9
E00148689,5.1,29.1,65.8
E00148690,7.1,42.5,50.4
E00148707,7.1,32.3,60.6
E00148708,0.7,51,48.3
E00148709,1.7,17.5,80.8
E00148710,2.4,38,59.6
E00148711,4,52.8,43.2
E00148712,2.9,39.4,57.6
E00148713,5.8,55.3,38.9
