geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00100629,92.4,7.6
E00100630,94.3,5.7
E00100631,95.4,4.6
E00100632,94.1,5.9
E00100633,91.9,8.1
E00100635,98.2,1.8
E00100636,94.3,5.7
E00100637,95,5
E00100638,82.3,17.7
E00100639,91.9,8.1
E00100640,92.9,7.1
E00100642,90,10
E00100643,90.4,9.6
E00100644,93.9,6.1
E00100645,95.4,4.6
E00100646,96,4
E00100647,93.6,6.4
E00100648,98.1,1.9
E00100649,96.9,3.1
E00100650,95.3,4.7
E00100651,93.6,6.4
E00100652,95.9,4.1
E00100707,91.6,8.4
E00100708,93.4,6.6
E00100709,96.1,3.9
E00100710,96.1,3.9
E00100711,94.7,5.3
E00100712,96.6,3.4
E00100717,93.5,6.5
E00100719,92.7,7.3
E00100720,96.3,3.7
E00100722,92,8
E00100898,94.1,5.9
E00100899,94,6
E00100900,94.7,5.3
E00100901,94.4,5.6
E00100902,95.1,4.9
E00100903,95.3,4.7
E00100904,91.6,8.4
E00100905,97.5,2.5
E00100913,95.9,4.1
E00100915,94.6,5.4
E00100916,93,7
E00100917,95.3,4.7
E00100918,92.1,7.9
E00100919,94,6
E00101044,95.2,4.8
E00101045,94.9,5.1
E00101067,93,7
E00101068,97.3,2.7
E00101069,94.9,5.1
E00101070,96.4,3.6
E00101071,97.2,2.8
E00101072,94.5,5.5
E00101073,95.3,4.7
E00101074,97,3
E00101075,96.3,3.7
E00103966,94.3,5.7
E00103967,95.8,4.2
E00103970,94.7,5.3
E00104001,91.3,8.7
E00104002,96.5,3.5
E00104004,93.6,6.4
E00104005,91.9,8.1
E00104006,94.9,5.1
E00104139,96.5,3.5
E00104140,98.2,1.8
E00104141,94.8,5.2
E00104142,93,7
E00104143,93.6,6.4
E00148494,94.9,5.1
E00148495,92.5,7.5
E00148496,96.2,3.8
E00148497,93.1,6.9
E00148498,95,5
E00148499,96.3,3.7
E00148500,97.1,2.9
E00148501,95.9,4.1
E00148502,97.3,2.7
E00148557,93,7
E00148590,83.9,16.1
E00148591,86.2,13.8
E00148592,80.9,19.1
E00148593,90.4,9.6
E00148595,93,7
E00148596,78.9,21.1
E00148597,93.3,6.7
E00148598,89.7,10.3
E00148599,93,7
E00148600,87,13
E00148601,84.7,15.3
E00148602,90.3,9.7
E00148603,77.7,22.3
E00148604,88.9,11.1
E00148605,90.8,9.2
E00148606,87.1,12.9
E00148607,92.5,7.5
E00148608,92.4,7.6
E00148609,86.1,13.9
E00148610,97.2,2.8
E00148611,92.1,7.9
E00148612,95.7,4.3
E00148613,87.4,12.6
E00148614,77.8,22.2
E00148615,93.7,6.3
E00148616,80.9,19.1
E00148617,57.1,42.9
E00148619,95.7,4.3
E00148620,94.9,5.1
E00148621,94.1,5.9
E00148622,89.2,10.8
E00148623,92,8
E00148624,96,4
E00148625,93.7,6.3
E00148626,81.1,18.9
E00148627,94.4,5.6
E00148628,90.6,9.4
E00148629,81.9,18.1
E00148630,90.7,9.3
E00148689,92.4,7.6
E00148690,92.4,7.6
E00148707,97.3,2.7
E00148708,90,10
E00148709,97.5,2.5
E00148710,95.4,4.6
E00148711,89.2,10.8
E00148712,96.9,3.1
E00148713,93.7,6.3
E00148714,94,6
E00148715,98.9,1.1
E00148716,97.6,2.4
E00148717,97.2,2.8
E00148718,96.4,3.6
E00148719,97.8,2.2
E00148723,95,5
E00148724,94.4,5.6
E00148725,96.1,3.9
E00148731,95.7,4.3
E00148732,97.9,2.1
E00148733,95.9,4.1
E00148734,95.8,4.2
E00148787,94.8,5.2
E00148788,96,4
E00148789,95.7,4.3
E00148790,97.3,2.7
E00148791,95,5
E00148792,96.5,3.5
E00148793,97.2,2.8
E00148794,95.5,4.5
E00148795,97.5,2.5
E00148821,96.1,3.9
E00148822,93.7,6.3
E00148823,95.2,4.8
E00148824,96.2,3.8
E00148825,98.1,1.9
E00148826,95.1,4.9
E00148831,97.2,2.8
E00148835,97.8,2.2
E00148836,93.6,6.4
E00148838,97.2,2.8
E00148839,97.4,2.6
E00148840,95.1,4.9
E00148841,96.2,3.8
E00148842,98.1,1.9
E00148843,97.7,2.3
E00148844,94.4,5.6
E00148845,95.9,4.1
E00148898,91.6,8.4
E00148899,92.6,7.4
E00148900,93.7,6.3
E00148901,92.9,7.1
E00148902,95.8,4.2
E00148903,91.5,8.5
E00148904,96.4,3.6
E00148905,93.3,6.7
E00148906,95.5,4.5
E00149061,94.6,5.4
E00149062,96,4
E00149063,93.9,6.1
E00149064,91.2,8.8
E00166011,92.4,7.6
E00166012,95.3,4.7
E00166013,96.1,3.9
E00166014,92.2,7.8
E00166015,97.7,2.3
E00166016,96.3,3.7
E00167311,94.9,5.1
E00180162,92.4,7.6
E00180179,89.3,10.7
E00180190,89.9,10.1
E00180196,91.5,8.5
E00180224,90.5,9.5
E00180230,96.4,3.6
E00186529,94.8,5.2
E00186542,77.6,22.4
E00186555,96.5,3.5
E00186628,90.9,9.1
