geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00148789,0,33,45.2,21.7
E00148790,4.8,31.3,46.4,17.5
E00148791,4.4,32.4,41.2,22.1
E00148792,4.9,22.8,41.4,30.9
E00148793,4.9,29.5,46.7,18.9
E00148794,6.9,38.9,34.4,19.8
E00148795,14.4,40.8,31.2,13.6
E00148821,4.3,30.2,43.1,22.4
E00148822,3.2,39.4,41,16.5
E00148823,0,28.6,46.4,25
E00148824,14.5,41.9,35.5,8.1
E00148825,8,33,38.4,20.5
E00148826,6.3,34.2,42.3,17.1
E00148831,9.7,52,26.3,12
E00148835,6.6,40.9,39.4,13.1
E00148836,7.8,42.9,35.7,13.6
E00148838,9.5,38.5,35.8,16.2
E00148839,6.6,25.5,40.9,27
E00148840,4.8,40.4,32.9,21.9
E00148841,6.4,40.4,41.7,11.5
E00148842,19.8,39.7,31,9.5
E00148843,7.2,39.2,27.2,26.4
E00148844,5.2,28.2,35.6,31
E00148845,11.5,39.2,37.2,12.2
E00148898,5.2,21.6,41.2,32
E00148899,1.1,37.2,38.3,23.4
E00148900,7.1,31.5,37.8,23.6
E00148901,5.3,29.8,39.5,25.4
E00148902,3.4,33.1,33.8,29.7
E00148903,5.7,23.8,39.3,31.1
E00148904,4.8,27.9,41.3,26
E00148905,10.5,38.7,34.7,16.1
E00148906,18.7,35.5,29.9,15.9
E00149061,5.8,27.5,33.9,32.8
E00149062,8.7,43.1,35.9,12.3
E00149063,4.1,20.7,47.9,27.2
E00149064,2.2,34.8,32.6,30.4
E00166011,9.5,42.9,40,7.6
E00166012,4.5,49.1,37.5,8.9
E00166013,20.7,40.7,27.4,11.1
E00166014,7.8,37.5,40.6,14.1
E00166015,15.3,42.9,35.7,6.1
E00166016,4.7,51.3,37.7,6.3
E00167311,4.7,22.6,45.3,27.4
E00180162,9.3,54.1,30.2,6.4
E00180179,4.1,49,28.6,18.4
E00180190,13.1,45.9,34.4,6.6
E00180196,19.2,36.9,36.9,6.9
E00180224,11.5,51.9,26.9,9.6
E00180230,7,40.7,38.3,14
E00186529,10.6,43.4,32.3,13.6
E00186542,13.1,51.9,26.2,8.7
E00186555,18.5,58.5,21.5,1.5
E00186628,9.7,44.1,34.4,11.8
