geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00047679,95.7,2.1,0.7,1.4
E00047680,93.3,3.4,1.7,1.7
E00047681,94.4,2.1,0.7,2.8
E00047682,90.7,6,0,3.3
E00047684,97.8,2.2,0,0
E00047685,93.3,4.2,0,2.5
E00047686,93.4,3.3,0.8,2.5
E00047687,93,4.7,1.6,0.8
E00047688,92.1,5.5,0.8,1.6
E00047689,99.2,0.8,0,0
E00047690,94.9,4.4,0,0.7
E00047691,92.7,4,0.8,2.4
E00047692,96.2,1.5,0.8,1.5
E00047693,98.5,0,0,1.5
E00047694,92.4,2.8,2.8,2.1
E00047695,91.2,5.8,0.7,2.2
E00047696,96,3.3,0.7,0
E00047697,97.4,0,1.7,0.9
E00047698,93.1,2.3,3.8,0.8
E00047700,94.8,1.5,2.2,1.5
E00047701,95.9,2.1,0,2.1
E00047702,97.6,1.6,0.8,0
E00047703,94.7,3.8,0,1.5
E00047704,93.9,3.8,0.8,1.5
E00047705,96.4,1.4,0,2.1
E00047707,96.5,0.9,0,2.6
E00047708,98.1,0.9,0.9,0
E00047709,95.3,3.9,0,0.8
E00047710,97.7,0,0.8,1.6
E00047711,91.5,3.8,3.1,1.5
E00047713,98.5,0.7,0,0.7
E00047763,95.9,2.1,0.7,1.4
E00047764,90.4,5.1,0.5,4.1
E00047765,95.6,2.9,0,1.5
E00047766,96.3,2.2,1.5,0
E00047767,96.2,0.8,1.5,1.5
E00047768,95.2,3.4,0.7,0.7
E00047769,92.3,3.4,2.6,1.7
E00047770,93.5,3.2,1.6,1.6
E00047771,96.1,1.6,1.6,0.8
E00047772,93.5,4.9,0,1.6
E00047773,96.7,2.4,0.8,0
E00047774,94.4,4.2,0.7,0.7
E00047775,93.3,1.9,2.9,1.9
E00047776,95.7,1.7,1.7,0.9
E00051759,95.2,1,1.9,1.9
E00051760,100,0,0,0
E00051761,97.5,1.6,0.8,0
E00051762,96.1,2.3,0,1.6
E00051765,99.1,0.9,0,0
E00051767,95.8,3.3,0,0.8
E00051768,99.3,0.7,0,0
E00051769,99.2,0,0,0.8
E00051771,96.1,2.6,0.7,0.7
E00051772,95.1,3.3,0,1.6
E00051773,97.8,1.5,0,0.7
E00051774,96.7,1.6,0.8,0.8
E00051775,96.7,3.3,0,0
E00051776,99.2,0,0.8,0
E00051777,96.6,1.7,0.9,0.9
E00051778,97.6,2.4,0,0
E00051779,96.4,2.1,0.7,0.7
E00051781,98.7,0.6,0,0.6
E00051782,100,0,0,0
E00051783,96.2,0.9,0,2.8
E00051784,97.4,0.9,0,1.7
E00051785,95.8,3,0.6,0.6
E00051786,96.2,3.1,0,0.8
E00051787,95.7,0.9,0,3.4
E00051788,99.1,0.9,0,0
E00051789,100,0,0,0
E00051791,98.3,1.7,0,0
E00051793,95.6,1.3,0,3.1
E00051794,97.3,1.4,1.4,0
E00051795,100,0,0,0
E00051796,94.6,1.8,1.8,1.8
E00051798,98.1,0.6,0.6,0.6
E00051799,93.9,0.8,1.5,3.8
E00051800,94,0.9,1.7,3.4
E00051801,97.5,1.7,0,0.8
E00051802,96.8,1.4,0,1.8
E00051803,93.6,5.6,0,0.8
E00051804,98.4,0.8,0,0.8
E00051805,99.2,0.8,0,0
E00051806,99.2,0,0,0.8
E00051807,93.6,5,1.4,0
E00051808,95.3,1.6,0,3.1
E00051809,96.2,0.9,0,2.8
E00051810,98.4,0.8,0.8,0
E00051811,98.9,0.5,0.5,0
E00051812,96.9,2.3,0.8,0
E00051813,97.5,0.8,0,1.7
E00051814,97.3,2,0,0.7
E00051815,97.5,0,0.6,1.9
E00051816,97.4,1.3,0,1.3
E00051819,96.4,0.7,1.5,1.5
E00051820,97.5,1.7,0,0.8
E00051821,96,2,0.7,1.3
E00051822,97.6,0.8,0,1.6
E00051823,98.4,1.6,0,0
E00051824,99.1,0.9,0,0
E00051825,97.5,0,0.8,1.7
E00051826,100,0,0,0
E00051827,97.5,2.5,0,0
E00051828,98.7,0.7,0,0.7
E00051829,94.4,0.8,3.2,1.6
E00051830,98.1,0,0,1.9
E00051831,98.1,0.6,0,1.3
E00051832,100,0,0,0
E00051833,98,2,0,0
E00051834,99.2,0.8,0,0
E00051835,98.5,0,1.5,0
E00051836,99.2,0.8,0,0
E00051837,98.4,1.6,0,0
E00051838,96.6,2.5,0,0.8
E00051839,95.4,0.9,0.9,2.8
E00051840,94.2,3.8,1,1
E00051841,98.4,1.6,0,0
E00051842,96.4,1.4,0,2.2
E00052054,98.3,0,0,1.7
E00052057,92.8,1.8,0,5.4
E00052068,98.5,1.5,0,0
E00052069,100,0,0,0
E00052074,96.1,2.3,0,1.6
E00052077,98.5,1.5,0,0
E00052078,99,1,0,0
E00052079,96.5,2.6,0,0.9
E00052080,96,0,1,3
E00052081,91.9,1.8,0.9,5.4
E00052082,98.1,1,0,1
E00052083,99,0,1,0
E00052084,97,3,0,0
E00052085,99.1,0.9,0,0
E00052087,98.2,0,0.9,0.9
E00052088,96.8,1.6,0,1.6
E00052089,93.8,2.3,0.8,3.1
E00052090,94.3,1.9,1.9,1.9
E00052091,97.3,0.9,0,1.8
E00052092,93.5,4.8,0.8,0.8
E00052093,97,2.3,0,0.8
E00052094,95.5,1.8,1.8,0.9
E00052095,94.6,2.7,1.6,1.1
E00052481,96.8,1.6,0,1.6
E00052483,93.3,2.5,0.8,3.3
E00150173,100,0,0,0
E00150174,100,0,0,0
E00150175,99.2,0.8,0,0
E00150176,99.2,0.8,0,0
E00150177,100,0,0,0
E00150178,98.7,1.3,0,0
E00150179,100,0,0,0
E00150180,98.8,0.6,0.6,0
E00150181,99.3,0,0,0.7
E00150182,100,0,0,0
E00150183,100,0,0,0
E00150216,98.6,1.4,0,0
E00150217,99.2,0.8,0,0
E00150218,98.9,1.1,0,0
E00150219,99.2,0,0,0.8
E00150220,99.2,0.8,0,0
E00150221,97.4,0.9,0,1.7
E00150222,95.8,0,0,4.2
E00150223,100,0,0,0
E00150224,98.2,0.9,0,0.9
E00150225,91.7,4.6,0.9,2.8
E00150226,95.6,1.5,1.5,1.5
E00150227,97.4,2.6,0,0
E00150228,96.7,2.5,0,0.8
E00150229,94.6,1.8,0.4,3.1
