geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00047679,61.1,38.9
E00047680,53,47
E00047681,43.9,56.1
E00047682,65.8,34.2
E00047684,61.6,38.4
E00047685,67.3,32.7
E00047686,48.2,51.8
E00047687,64,36
E00047688,68.7,31.3
E00047689,53.1,46.9
E00047690,52.4,47.6
E00047691,67.4,32.6
E00047692,71.3,28.7
E00047693,58.2,41.8
E00047694,60.6,39.4
E00047695,67.2,32.8
E00047696,56.5,43.5
E00047697,40.1,59.9
E00047698,64.4,35.6
E00047700,56.8,43.2
E00047701,35.8,64.2
E00047702,75.4,24.6
E00047703,52.1,47.9
E00047704,40.2,59.8
E00047705,53.7,46.3
E00047707,55.3,44.7
E00047708,28.3,71.7
E00047709,65.9,34.1
E00047710,25.4,74.6
E00047711,51.7,48.3
E00047713,62.1,37.9
E00047763,60.1,39.9
E00047764,64.8,35.2
E00047765,58.2,41.8
E00047766,60.2,39.8
E00047767,58.6,41.4
E00047768,44.8,55.2
E00047769,51.2,48.8
E00047770,72.7,27.3
E00047771,41.5,58.5
E00047772,61.3,38.7
E00047773,50.2,49.8
E00047774,62.4,37.6
E00047775,52,48
E00047776,30.6,69.4
E00051759,28.6,71.4
E00051760,49.8,50.2
E00051761,42.2,57.8
E00051762,62.3,37.7
E00051765,54.1,45.9
E00051767,49.8,50.2
E00051768,57.7,42.3
E00051769,34.6,65.4
E00051771,59.3,40.7
E00051772,52.4,47.6
E00051773,59.2,40.8
E00051774,49.2,50.8
E00051775,58.5,41.5
E00051776,49,51
E00051777,52.1,47.9
E00051778,61.6,38.4
E00051779,61.9,38.1
E00051781,32.1,67.9
E00051782,27.9,72.1
E00051783,36.2,63.8
E00051784,24.9,75.1
E00051785,52.8,47.2
E00051786,55.3,44.7
E00051787,36.3,63.7
E00051788,46.2,53.8
E00051789,56.1,43.9
E00051791,53.5,46.5
E00051793,31.6,68.4
E00051794,30.2,69.8
E00051795,48.4,51.6
E00051796,35.9,64.1
E00051798,52.3,47.7
E00051799,38.2,61.8
E00051800,33.5,66.5
E00051801,40.5,59.5
E00051802,40.6,59.4
E00051803,60.7,39.3
E00051804,56,44
E00051805,60.2,39.8
E00051806,57.4,42.6
E00051807,65,35
E00051808,57,43
E00051809,51.7,48.3
E00051810,48.7,51.3
E00051811,37.2,62.8
E00051812,41,59
E00051813,51.5,48.5
E00051814,43,57
E00051815,32,68
E00051816,66,34
E00051819,51,49
E00051820,30.6,69.4
E00051821,41.5,58.5
E00051822,49.8,50.2
E00051823,35.4,64.6
E00051824,39,61
E00051825,36.7,63.3
E00051826,55.3,44.7
E00051827,41.1,58.9
E00051828,36.6,63.4
E00051829,47.5,52.5
E00051830,27.4,72.6
E00051831,40.2,59.8
E00051832,58.1,41.9
