geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00047679,99.3,0.7,0
E00047680,100,0,0
E00047681,86.7,13.3,0
E00047682,84.7,15.3,0
E00047684,89.1,10.9,0
E00047685,94.1,5.9,0
E00047686,88.6,11.4,0
E00047687,100,0,0
E00047688,91.3,8.7,0
E00047689,100,0,0
E00047690,98.5,1.5,0
E00047691,99.2,0.8,0
E00047692,99.2,0.8,0
E00047693,100,0,0
E00047694,89.4,10.6,0
E00047695,99.3,0.7,0
E00047696,84.7,15.3,0
E00047697,78.2,21.8,0
E00047698,90.1,9.9,0
E00047700,99.2,0.8,0
E00047701,31,69,0
E00047702,99.2,0.8,0
E00047703,73.7,26.3,0
E00047704,94.7,5.3,0
E00047705,91.5,8.5,0
E00047707,96.5,3.5,0
E00047708,22.6,77.4,0
E00047709,100,0,0
E00047710,84.6,15.4,0
E00047711,100,0,0
E00047713,89.5,10.5,0
E00047763,78.9,21.1,0
E00047764,75.9,24.1,0
E00047765,75.7,24.3,0
E00047766,90.4,9.6,0
E00047767,90.8,9.2,0
E00047768,40.8,59.2,0
E00047769,86.8,13.2,0
E00047770,99.2,0.8,0
E00047771,64.3,35.7,0
E00047772,91.9,8.1,0
E00047773,69.6,30.4,0
E00047774,84.4,15.6,0
E00047775,83,17,0
E00047776,37.1,62.1,0.9
E00051759,62.5,36.5,1
E00051760,62.7,37.3,0
E00051761,91.9,8.1,0
E00051762,100,0,0
E00051765,76.5,23.5,0
E00051767,93.3,6.7,0
E00051768,100,0,0
E00051769,78.2,21.8,0
E00051771,99.3,0.7,0
E00051772,78.5,21.5,0
E00051773,97.1,2.9,0
E00051774,99.2,0.8,0
E00051775,99.2,0.8,0
E00051776,100,0,0
E00051777,94,6,0
E00051778,93.7,6.3,0
E00051779,89.3,10.7,0
E00051781,79.6,20.4,0
E00051782,62.8,37.2,0
E00051783,86.8,13.2,0
E00051784,36.2,63.8,0
E00051785,95.2,4.8,0
E00051786,95.4,4.6,0
E00051787,72.2,27.8,0
E00051788,100,0,0
E00051789,90.5,9.5,0
E00051791,100,0,0
E00051793,24.2,75.8,0
E00051794,17.1,82.9,0
E00051795,83.7,16.3,0
E00051796,61.9,38.1,0
E00051798,77,23,0
E00051799,75.4,24.6,0
E00051800,63.5,36.5,0
E00051801,85,15,0
E00051802,74.7,25.3,0
E00051803,100,0,0
E00051804,99.2,0.8,0
E00051805,100,0,0
E00051806,100,0,0
E00051807,100,0,0
E00051808,89.9,10.1,0
E00051809,100,0,0
E00051810,80,19.2,0.8
E00051811,73.8,26.2,0
E00051812,76.5,23.5,0
E00051813,99.2,0.8,0
E00051814,92.5,7.5,0
E00051815,88.8,11.3,0
E00051816,95.4,4.6,0
E00051819,90.4,9.6,0
E00051820,90.6,9.4,0
E00051821,99.3,0.7,0
E00051822,87.9,12.1,0
E00051823,98.4,1.6,0
E00051824,87.7,12.3,0
E00051825,95,5,0
E00051826,82.8,17.2,0
E00051827,100,0,0
E00051828,82.3,17.7,0
E00051829,93.5,6.5,0
E00051830,60.2,39.8,0
E00051831,84.5,15.5,0
E00051832,99.2,0,0.8
E00051833,90,10,0
E00051834,100,0,0
E00051835,84.7,15.3,0
E00051836,92.9,7.1,0
E00051837,96,4,0
E00051838,100,0,0
E00051839,100,0,0
E00051840,94.2,5.8,0
E00051841,100,0,0
E00051842,95.7,4.3,0
E00052054,98.3,1.7,0
E00052057,8.5,91.5,0
E00052068,100,0,0
E00052069,96.9,3.1,0
E00052074,59.2,40.8,0
E00052077,14.9,6,79.1
E00052078,94.3,5.7,0
E00052079,99.1,0.9,0
E00052080,74.2,25.8,0
E00052081,95.4,3.7,0.9
E00052082,100,0,0
E00052083,97.9,2.1,0
E00052084,98.9,1.1,0
E00052085,97.2,2.8,0
E00052087,99.1,0.9,0
E00052088,94.4,5.6,0
E00052089,65.6,34.4,0
E00052090,79.6,20.4,0
E00052091,91.2,8.8,0
E00052092,97.6,2.4,0
E00052093,100,0,0
E00052094,97.3,2.7,0
E00052095,55.7,44.3,0
E00052481,100,0,0
E00052483,94.2,5.8,0
E00150173,98.4,1.6,0
E00150174,95.3,4.7,0
E00150175,100,0,0
E00150176,98.3,1.7,0
E00150177,100,0,0
E00150178,97.4,2.6,0
E00150179,97.9,1.4,0.7
E00150180,95.2,4.8,0
E00150181,91.1,8.9,0
E00150182,96.7,3.3,0
E00150183,100,0,0
E00150216,98.6,0.7,0.7
E00150217,100,0,0
E00150218,99.4,0.6,0
E00150219,94.3,5.7,0
E00150220,100,0,0
E00150221,81.2,18.8,0
E00150222,73.6,26.4,0
E00150223,100,0,0
E00150224,98.1,1.9,0
E00150225,99.1,0.9,0
E00150226,100,0,0
E00150227,100,0,0
E00150228,66.7,32.5,0.8
E00150229,79.7,20.3,0
E00150230,86.6,13.4,0
E00150231,89.8,9.3,0.8
E00150232,57.3,42.7,0
E00150233,68.7,31.3,0
E00150234,98.4,0.8,0.8
E00150235,75.4,24.6,0
E00150236,79.4,20.6,0
E00150237,51,49,0
E00150238,99.2,0.8,0
E00150239,99.2,0.8,0
E00150240,97.2,2.8,0
E00150241,95.3,4.7,0
E00150242,79.8,19.3,0.9
E00150245,98.6,0.7,0.7
E00150247,90.5,8.3,1.2
E00150248,94,6,0
E00150249,100,0,0
E00150250,98.4,1.6,0
E00150251,100,0,0
E00150252,70.6,29.4,0
E00150253,98.6,1.4,0
E00150254,99.3,0.7,0
E00150255,100,0,0
E00150256,96.1,3.9,0
E00150257,99.2,0.8,0
E00150258,100,0,0
E00150259,86.1,13.9,0
E00150260,91.4,8.6,0
E00150261,73.8,26.2,0
E00150262,64.5,35.5,0
E00150263,56.6,43.4,0
E00150264,72.4,27.6,0
E00150265,77.2,22.8,0
E00150266,99.2,0.8,0
E00150267,52,48,0
E00150268,47.3,52.7,0
E00150269,71.5,28.5,0
E00150287,55.6,44.4,0
E00150290,94.7,5.3,0
E00150291,86.7,13.3,0
E00150292,99.1,0.9,0
E00150293,88.1,11.9,0
E00150294,100,0,0
E00150296,57.7,42.3,0
E00150297,100,0,0
E00150303,97.8,2.2,0
E00150305,67.3,32.2,0.6
E00150306,81,19,0
E00150307,83.3,16.7,0
E00150308,75,25,0
E00150309,78.5,21.5,0
E00150316,42.2,56.9,0.9
E00150317,76.4,23.6,0
E00150318,73.9,25.2,0.8
E00150319,99.1,0.9,0
E00150336,94.8,5.2,0
E00150337,100,0,0
E00150338,86,12.3,1.8
E00150339,99.2,0,0.8
E00150340,95.7,3.6,0.7
E00150341,94.7,5.3,0
E00150342,96.2,3.8,0
E00150343,93.6,6.4,0
E00150344,99.2,0.8,0
E00150345,97.6,1.6,0.8
E00150346,99.2,0.8,0
E00150347,100,0,0
E00150348,100,0,0
E00150350,98.3,1.7,0
E00150352,94.7,5.3,0
