geography_code,heating_type_3a-001,heating_type_3a-002
E00047679,0.7,99.3
E00047680,0.9,99.1
E00047681,2.1,97.9
E00047682,0,100
E00047684,0,100
E00047685,1.7,98.3
E00047686,0.8,99.2
E00047687,0.8,99.2
E00047688,0,100
E00047689,0.8,99.2
E00047690,0.8,99.2
E00047691,0,100
E00047692,0,100
E00047693,1.5,98.5
E00047694,0.7,99.3
E00047695,0,100
E00047696,4.6,95.4
E00047697,3.4,96.6
E00047698,0.8,99.2
E00047700,0,100
E00047701,6.2,93.8
E00047702,0,100
E00047703,0.8,99.2
E00047704,1.5,98.5
E00047705,0,100
E00047707,2.5,97.5
E00047708,0.9,99.1
E00047709,0,100
E00047710,0,100
E00047711,0,100
E00047713,0,100
E00047763,0,100
E00047764,0.5,99.5
E00047765,0,100
E00047766,0,100
E00047767,0,100
E00047768,1.4,98.6
E00047769,0.9,99.1
E00047770,0,100
E00047771,3.9,96.1
E00047772,0,100
E00047773,1.6,98.4
E00047774,0,100
E00047775,0,100
E00047776,0,100
E00051759,1.9,98.1
E00051760,0.8,99.2
E00051761,2.5,97.5
E00051762,0.8,99.2
E00051765,0,100
E00051767,0.8,99.2
E00051768,0,100
E00051769,2.5,97.5
E00051771,0,100
E00051772,0,100
E00051773,0.7,99.3
E00051774,0.8,99.2
E00051775,0,100
E00051776,0.8,99.2
E00051777,0,100
E00051778,0,100
E00051779,0,100
E00051781,1.9,98.1
E00051782,1.1,98.9
E00051783,2.8,97.2
E00051784,0,100
E00051785,1.2,98.8
E00051786,2.3,97.7
E00051787,0.9,99.1
E00051788,0.9,99.1
E00051789,0.7,99.3
E00051791,1.7,98.3
E00051793,3.8,96.2
E00051794,0,100
E00051795,2.1,97.9
E00051796,0.9,99.1
E00051798,0.6,99.4
E00051799,0.8,99.2
E00051800,0.9,99.1
E00051801,0,100
E00051802,3.6,96.4
E00051803,0,100
E00051804,0,100
E00051805,4.7,95.3
E00051806,0.8,99.2
E00051807,0.7,99.3
E00051808,0,100
E00051809,1,99
E00051810,0.8,99.2
E00051811,0.5,99.5
E00051812,0.8,99.2
E00051813,1.6,98.4
E00051814,0,100
E00051815,0,100
E00051816,1.3,98.7
E00051819,0.7,99.3
E00051820,0.8,99.2
E00051821,0,100
E00051822,1.6,98.4
E00051823,2.4,97.6
E00051824,1.7,98.3
E00051825,2.5,97.5
E00051826,0,100
E00051827,0,100
E00051828,2,98
E00051829,0.8,99.2
E00051830,0.6,99.4
E00051831,1.3,98.7
E00051832,0,100
E00051833,1.3,98.7
E00051834,0,100
E00051835,0,100
E00051836,0.8,99.2
E00051837,0,100
E00051838,1.7,98.3
E00051839,0,100
E00051840,1,99
E00051841,0,100
E00051842,0,100
E00052054,2.5,97.5
E00052057,0.6,99.4
E00052068,1.5,98.5
E00052069,0,100
E00052074,1.5,98.5
E00052077,4.5,95.5
E00052078,1.9,98.1
E00052079,0,100
E00052080,0,100
E00052081,1.9,98.1
E00052082,0,100
E00052083,1,99
E00052084,0,100
E00052085,3.7,96.3
E00052087,0.9,99.1
E00052088,2.4,97.6
E00052089,0.8,99.2
E00052090,1.9,98.1
E00052091,0,100
E00052092,0.8,99.2
E00052093,1.5,98.5
E00052094,0.9,99.1
