geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00000668,79,15.7,5.2
E00000669,70.9,23.9,5.2
E00000670,76.7,19,4.2
E00000671,73.9,19.7,6.4
E00000672,76,19.9,4
E00000674,83.3,14.6,2.1
E00000675,77.3,20.8,2
E00000676,82,15.1,2.9
E00000677,63.6,26.3,10.2
E00000678,68.5,24.7,6.8
E00000679,65.3,29.4,5.3
E00000681,71.9,24.8,3.3
E00000682,81.9,13.8,4.4
E00000683,80.8,15.9,3.3
E00000684,70.5,24.7,4.8
E00000685,48,39.3,12.7
E00000686,55.5,33.1,11.4
E00000715,69,26.9,4.1
E00000718,73.3,21.3,5.4
E00000719,59.8,33.2,7
E00000721,71.5,24.1,4.4
E00000722,90.1,8.9,1
E00002383,71.6,26.7,1.7
E00002385,75.6,20.6,3.8
E00002386,81.5,16.9,1.6
E00002388,77.2,20.5,2.3
E00002390,75.9,21.4,2.7
E00002392,68.3,25.1,6.6
E00002393,80.6,17.7,1.7
E00002398,88.7,9.5,1.9
E00002406,74.3,19.6,6.2
E00002407,71.2,25.5,3.4
E00002408,67.3,26.1,6.6
E00002409,78.9,17.2,4
E00002410,75.6,17.2,7.2
E00002411,73.2,25.2,1.6
E00002412,74.3,24.3,1.4
E00002414,60.2,22.8,17.1
E00002415,71,22.7,6.3
E00002416,68.1,27.2,4.6
E00002420,75.2,20.6,4.2
E00002421,63.8,28.1,8.1
E00002639,78,19.7,2.3
E00002640,83.6,13.9,2.5
E00002641,77.4,21.2,1.4
E00002642,62.4,30.4,7.1
E00002643,81.1,16.9,2
E00002644,73.7,24.3,2
E00002645,86.9,12.3,0.8
E00002646,66.1,25.9,7.9
E00002647,84.1,14.9,1
E00002648,72.1,21.5,6.4
E00002649,76.3,20.3,3.4
E00002650,70.1,23.8,6.1
E00002651,80.6,16.1,3.2
E00002652,84.8,12.9,2.3
E00002653,77.1,21,1.8
E00002654,78.3,19.9,1.8
E00002655,87.7,11.1,1.2
E00002657,69.3,25,5.7
E00002658,76.3,23.3,0.4
E00002659,77.5,19.4,3.2
E00002683,76.9,18.9,4.2
E00002684,86,12.4,1.6
E00002685,80.4,17.3,2.3
E00002686,75.1,20.2,4.7
E00002687,64.6,28.8,6.6
E00002688,81.7,17.1,1.1
E00002689,52.9,29.8,17.3
E00002690,84.7,11.8,3.5
E00002691,59.2,29.4,11.4
E00002693,54.8,37.1,8.1
E00002694,70.7,21.6,7.8
E00002696,73.4,20.1,6.5
E00002698,84.5,12.9,2.5
E00002700,63.1,30.5,6.4
E00002701,54.3,35,10.8
E00002703,70,25,5
E00002704,63.2,30.6,6.1
E00002705,85,12.9,2.1
E00002708,68.6,25.6,5.8
E00002710,84.4,11,4.6
E00002711,79.7,15.3,5
E00002713,69.2,25.3,5.5
E00002714,78.9,17.7,3.3
E00002716,65.5,29.1,5.5
E00002718,86.4,11,2.7
E00002719,71.3,25.2,3.4
E00002720,79.1,18.7,2.2
E00002721,75,17.8,7.2
E00002722,79.6,18.1,2.3
E00002723,72.8,19.8,7.3
E00002724,80.7,17.4,1.9
E00002725,81,18.3,0.8
E00002726,78.8,17,4.2
E00002727,77.8,17.3,4.9
E00002731,58.2,35.1,6.7
E00002734,69,25.6,5.4
E00002736,56.6,33.8,9.6
E00002824,72.8,21.8,5.4
E00002825,80.3,17.1,2.5
E00002826,86.1,11.1,2.8
E00002828,90.4,9.2,0.3
E00002830,93.2,6.5,0.3
E00002831,90.3,8.4,1.3
E00002833,83.2,15.9,1
E00002838,92.8,5.7,1.5
E00004282,81,16.7,2.3
E00004283,85.7,12.6,1.7
E00004284,83.4,12.4,4.1
E00004285,71.8,27.1,1.2
E00004286,77.9,18.1,4
E00004287,63.2,32.2,4.5
