geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00000668,71,7.3,21.7
E00000669,63.8,3.8,32.4
E00000670,69.5,4.2,26.4
E00000671,60.3,8.1,31.6
E00000672,67.3,2.5,30.1
E00000674,72,8.9,19.1
E00000675,66.5,5.6,27.9
E00000676,64.8,5,30.2
E00000677,54.4,3.3,42.3
E00000678,71.6,6.7,21.7
E00000679,64.3,3,32.8
E00000681,66.1,3.1,30.8
E00000682,84.5,0.9,14.6
E00000683,76.5,1.5,21.9
E00000684,65.1,3,31.9
E00000685,47.6,7,45.4
E00000686,49.1,4.3,46.6
E00000715,52.2,8.4,39.4
E00000718,73.6,5.5,20.9
E00000719,54.8,8.6,36.5
E00000721,59.9,7.3,32.8
E00000722,68.9,9,22.1
E00002383,65.1,6.3,28.6
E00002385,71.3,6.6,22.2
E00002386,70.2,5.5,24.3
E00002388,66.9,4.5,28.6
E00002390,75.4,4.6,20
E00002392,67.5,7.4,25.1
E00002393,67.2,3.3,29.4
E00002398,80.4,3.5,16.2
E00002406,64.3,6.8,28.9
E00002407,59.6,7.3,33.1
E00002408,70.5,2.8,26.7
E00002409,72.2,2.6,25.2
E00002410,71.6,1.8,26.7
E00002411,63,7,30
E00002412,61.5,5.8,32.7
E00002414,57.6,13.2,29.2
E00002415,66.2,3.3,30.5
E00002416,58.1,5.7,36.2
E00002420,59.3,7.3,33.5
E00002421,63.7,6.9,29.4
E00002639,67.5,6.9,25.6
E00002640,68.9,4.3,26.8
E00002641,61.7,7.3,31
E00002642,52.6,5.7,41.7
E00002643,60.5,7.8,31.6
E00002644,66.7,5.1,28.2
E00002645,63.4,5.1,31.5
E00002646,67.7,2.6,29.7
E00002647,69.9,7.4,22.7
E00002648,62.4,5.7,31.9
E00002649,62.7,9.3,28
E00002650,73.3,2.3,24.3
E00002651,79.3,2.1,18.6
E00002652,68.4,8.3,23.3
E00002653,65.5,5,29.5
E00002654,62,5.6,32.4
E00002655,63.8,8.2,28
E00002657,62,7.1,30.8
E00002658,62.8,9.2,28
E00002659,65.6,6.8,27.6
E00002683,75.2,5.9,18.9
E00002684,67.7,7.5,24.8
E00002685,63,9.5,27.5
E00002686,49.6,9.5,40.9
E00002687,53.6,4.7,41.8
E00002688,65.1,14.7,20.2
E00002689,56.1,6.7,37.3
E00002690,75.5,5.2,19.2
E00002691,55.9,7.3,36.7
E00002693,42.4,5.7,51.9
E00002694,67,4,29.1
E00002696,66.9,6.9,26.2
E00002698,69.3,4.9,25.8
E00002700,67.7,2.7,29.6
E00002701,49.8,3.5,46.8
E00002703,57.7,8.9,33.3
E00002704,61.8,4.7,33.5
E00002705,73.7,3.4,22.9
E00002708,53.3,2.8,44
E00002710,73.5,6.4,20.1
E00002711,64.4,5.2,30.4
E00002713,53.5,6.4,40.1
E00002714,75.3,3.7,21
E00002716,54.4,6.3,39.3
E00002718,70.9,4.9,24.3
E00002719,69.8,3.6,26.6
E00002720,68.6,5.1,26.3
E00002721,72.2,3.8,24
E00002722,63.2,9.4,27.4
E00002723,66.4,4.8,28.8
E00002724,62.3,5.8,31.9
E00002725,69.2,4.4,26.4
E00002726,67.6,4.5,27.9
E00002727,59.3,8.1,32.6
E00002731,50.6,2.8,46.6
E00002734,55.5,5.7,38.8
E00002736,65.5,5,29.5
E00002824,71.6,5,23.4
E00002825,60.7,6.4,32.9
E00002826,74.4,10.7,14.9
E00002828,78.9,4.6,16.4
E00002830,79.9,7.5,12.7
E00002831,76.1,7,16.9
E00002833,66.6,5.2,28.2
E00002838,75.8,4,20.2
E00004282,67.2,7.8,25
E00004283,73.8,2.5,23.8
E00004284,63.9,9.6,26.5
E00004285,50.8,9.4,39.8
E00004286,71,5.7,23.3
E00004287,49.6,10.7,39.7
E00004288,65.5,3.6,30.9
E00004289,58.3,6,35.6
E00004290,66.6,6.3,27.2
E00004291,80.1,4.4,15.5
E00004292,83.3,1.4,15.3
E00004293,68.8,4.6,26.5
E00004294,59,7.7,33.3
E00004295,67,9.8,23.1
E00004296,75.5,4.8,19.7
E00004297,63.9,4.1,32
E00004298,76.1,6.2,17.8
E00004299,71.2,8.2,20.6
E00004300,62.1,5.7,32.2
E00004301,51.9,6.7,41.5
E00004302,63.6,4.2,32.2
E00004303,72.7,9.7,17.6
E00004304,63.5,6.1,30.4
E00004305,59.7,9.7,30.6
E00004306,56.7,13.3,30
E00004307,74.1,8.8,17.1
E00004308,71.1,8.1,20.7
E00004309,62.1,11.7,26.2
E00004310,73.8,8.5,17.7
E00004311,70.3,11.5,18.2
E00004312,66.3,9,24.7
E00004313,53.5,10.4,36.1
E00004314,61.1,6.4,32.5
E00004315,73.4,6.1,20.5
E00004316,54.4,9.2,36.4
E00004317,66.6,9.4,24.1
E00004318,67,6.5,26.4
E00004319,68,4.5,27.4
E00004321,43.8,13.3,42.9
E00004322,68,5,27.1
E00004323,70.3,5.8,23.8
E00004324,61.3,9.5,29.2
E00004325,53.3,5.4,41.4
E00004326,63.3,6.8,29.9
E00004327,48.2,12.4,39.5
E00004328,54.1,5,40.9
E00004329,51.9,6.8,41.3
E00004330,45.2,8.4,46.5
E00004331,61.9,10.6,27.5
E00004332,51,9.3,39.7
E00004334,63.1,6.7,30.2
E00004336,49.7,7.8,42.5
E00004339,53.7,4.5,41.8
E00004340,34.9,7.9,57.2
E00004345,69.2,9.4,21.4
E00004346,70.9,2.5,26.6
E00004347,64.5,11.8,23.7
E00004348,64.3,6.2,29.5
E00004349,78,5.2,16.7
E00004350,51.7,10.6,37.6
E00004351,78.6,4.5,17
E00004352,66.7,9.6,23.7
E00004353,59.8,9.5,30.7
E00004354,64.8,9.3,25.9
E00004355,60.8,6,33.2
E00004356,61.9,6.6,31.5
E00004357,58.9,11,30.1
