geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00000668,8,31,61.1
E00000669,17,27.9,55.1
E00000670,12.2,34.7,53.1
E00000671,9.4,34.1,56.5
E00000672,12.1,24.8,63.1
E00000674,18,16.4,65.6
E00000675,16.1,36.3,47.6
E00000676,14.5,29.7,55.9
E00000677,10.4,48,41.6
E00000678,4.7,37.2,58.1
E00000679,8.5,26.4,65.1
E00000681,19.5,32.2,48.3
E00000682,10.7,28.1,61.2
E00000683,13,22.6,64.3
E00000684,10.8,38.1,51.1
E00000685,17.6,37.5,44.9
E00000686,19.4,41.7,38.9
E00000715,12.7,30.7,56.7
E00000718,15.8,22.8,61.4
E00000719,9.8,34.6,55.6
E00000721,15.8,30.1,54.1
E00000722,9.6,22.8,67.5
E00002383,12,38.7,49.3
E00002385,11.6,33.1,55.4
E00002386,14,43.4,42.6
E00002388,24.2,26.5,49.2
E00002390,6,50,44
E00002392,15.3,28.7,55.9
E00002393,9.9,37.4,52.7
E00002398,18.8,32.5,48.8
E00002406,21.8,23.2,54.9
E00002407,19,32.2,48.8
E00002408,5.8,54.2,40
E00002409,15.2,43.8,41.1
E00002410,11.8,56.3,31.9
E00002411,7.8,57.1,35.1
E00002412,9.9,34.7,55.4
E00002414,11.2,34.9,53.9
E00002415,4.5,52.3,43.2
E00002416,9.3,44.3,46.4
E00002420,12.3,36.8,50.9
E00002421,8.9,50.5,40.6
E00002639,12.1,35.3,52.6
E00002640,8.6,47.6,43.8
E00002641,10.8,42.8,46.4
E00002642,14.5,38.6,47
E00002643,16.2,30.5,53.3
E00002644,9,41,50
E00002645,16,24,60
E00002646,2.5,63,34.5
E00002647,5.8,25.8,68.3
E00002648,16.4,31.9,51.7
E00002649,7.6,50.7,41.8
E00002650,13.8,40.8,45.4
E00002651,9.5,44.4,46
E00002652,11.8,35.4,52.8
E00002653,14.3,43.7,42
E00002654,15.9,37.7,46.4
E00002655,11.2,34.5,54.3
E00002657,12.6,22.5,64.9
E00002658,11.2,31,57.8
E00002659,11.3,37.3,51.4
E00002683,9.7,54,36.3
E00002684,8.2,43.4,48.4
E00002685,23.2,22.4,54.4
E00002686,20.3,37.3,42.4
E00002687,12.3,46.6,41.1
E00002688,13.5,30.6,55.9
E00002689,22.6,34.9,42.5
E00002690,17.5,43,39.5
E00002691,14.7,41.2,44.1
E00002693,13.6,43.8,42.6
E00002694,24.5,39,36.5
E00002696,16.9,31.5,51.5
E00002698,12.2,39,48.8
E00002700,17,39.9,43.1
E00002701,22.3,28.6,49.1
E00002703,7.8,41.1,51.2
E00002704,26.5,29.5,43.9
E00002705,4.1,31.4,64.5
E00002708,21,41.3,37.7
E00002710,12.6,41.1,46.3
E00002711,15.2,35.2,49.6
E00002713,21.6,23.2,55.2
E00002714,22.2,36.7,41.1
E00002716,14.7,34.9,50.4
E00002718,15.4,40,44.6
E00002719,7.1,30.7,62.1
E00002720,4.1,46.6,49.3
E00002721,12.1,40.7,47.1
E00002722,15.3,35,49.6
E00002723,9.7,21.4,68.8
E00002724,15.2,39.2,45.6
E00002725,13.7,37.1,49.2
E00002726,9.8,40.2,50
E00002727,29.7,21.3,49
E00002731,20.2,37.8,42
E00002734,23,29.4,47.6
E00002736,9.9,38.7,51.3
E00002824,10.1,32.1,57.8
E00002825,15.6,31.3,53.1
E00002826,10.7,32,57.3
E00002828,15.9,27.4,56.6
E00002830,11.7,24.2,64.2
E00002831,11.5,29.3,59.2
E00002833,10.9,36.3,52.8
E00002838,13.2,22.1,64.7
E00004282,18.9,36.2,44.9
E00004283,10.3,49.2,40.5
E00004284,11.3,39.5,49.2
E00004285,14.7,45,40.3
E00004286,9.4,44.3,46.3
E00004287,29.6,26.9,43.5
E00004288,11.5,41,47.5
E00004289,14.3,43.8,42
E00004290,9,43.9,47.1
E00004291,15.9,25.8,58.3
E00004292,8.7,27,64.3
E00004293,19.4,28.2,52.4
E00004294,19.7,35.5,44.7
E00004295,12.1,40.7,47.2
E00004296,18.1,29.7,52.2
E00004297,11.3,45.1,43.7
E00004298,10.2,25.9,63.9
E00004299,9.6,33.6,56.8
E00004300,14.5,35.9,49.6
E00004301,13.2,42,44.8
E00004302,13.6,44.1,42.4
E00004303,13.9,20.4,65.7
E00004304,14,36.9,49
E00004305,12.6,24.4,63
E00004306,7.4,41.9,50.7
E00004307,10.6,17.7,71.6
E00004308,11.8,23.5,64.7
E00004309,13.5,21.2,65.4
E00004310,13.6,20.8,65.6
E00004311,14.4,23.7,61.9
E00004312,10,25.8,64.2
E00004313,6.7,31.1,62.2
E00004314,10.6,47,42.4
E00004315,11.6,32.6,55.8
E00004316,9.6,43.5,47
E00004317,19,26.8,54.2
E00004318,15.2,27.2,57.6
E00004319,14.7,38.2,47.1
E00004321,8.7,33,58.3
E00004322,10,20,70
E00004323,9.2,31.9,58.9
E00004324,5.4,39.3,55.4
E00004325,2.8,30.8,66.4
E00004326,4.4,53.5,42.1
E00004327,3.9,25.6,70.5
E00004328,10.5,37.7,51.8
E00004329,11.9,31.3,56.7
E00004330,3.4,37.9,58.6
E00004331,15.2,38.1,46.7
E00004332,8,35.2,56.8
E00004334,3.9,36.9,59.2
E00004336,9.5,44,46.4
E00004339,6.9,58.1,35
E00004340,32.7,41.1,26.2
E00004345,8.2,20,71.8
E00004346,14.7,25.3,60
