geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00000668,76.7,19.4,3.8
E00000669,65.4,31.6,3
E00000670,72.6,25.1,2.4
E00000671,66.8,27.9,5.3
E00000672,69.8,28.5,1.7
E00000674,82.7,16.3,1
E00000675,70.1,25.8,4.2
E00000676,63.7,33,3.4
E00000677,53.8,42.9,3.3
E00000678,73.5,22.5,4
E00000679,62.3,33.3,4.4
E00000681,63.2,30.7,6.1
E00000682,80.4,13.1,6.5
E00000683,73.7,21.4,5
E00000684,59.6,34.7,5.7
E00000685,52.1,46,1.9
E00000686,46.5,50.5,2.9
E00000715,55.1,42.6,2.3
E00000718,73,23.3,3.6
E00000719,56.1,40.6,3.3
E00000721,58.1,38.3,3.5
E00000722,73,25.7,1.3
E00002383,62.1,36,1.9
E00002385,78.8,20.2,0.9
E00002386,69.2,27.7,3.2
E00002388,70.8,27.7,1.5
E00002390,72.5,18.7,8.8
E00002392,68.2,26.5,5.3
E00002393,65.1,32.2,2.7
E00002398,83.6,13.6,2.8
E00002406,67.3,29.1,3.6
E00002407,62.8,34.7,2.6
E00002408,65.6,27.4,7
E00002409,66.1,28.5,5.4
E00002410,66.7,29.5,3.9
E00002411,62,34,4
E00002412,63.8,29.9,6.3
E00002414,67.9,26.3,5.8
E00002415,59.2,30.4,10.5
E00002416,55.9,41.7,2.4
E00002420,64,34.8,1.2
E00002421,60.3,31.9,7.8
E00002639,68.1,29.2,2.8
E00002640,68.8,26.8,4.4
E00002641,63.1,34.2,2.7
E00002642,54.4,41,4.6
E00002643,67.5,31.7,0.8
E00002644,63.1,32.3,4.6
E00002645,66.5,30.2,3.3
E00002646,62.4,30.9,6.7
E00002647,70.8,25.6,3.5
E00002648,62.7,34.4,2.9
E00002649,65.3,30.9,3.8
E00002650,66.9,30.8,2.3
E00002651,77.8,18,4.2
E00002652,75.2,21.4,3.4
E00002653,56.4,32.3,11.3
E00002654,63.8,31.9,4.3
E00002655,70.5,27.5,1.9
E00002657,67.1,29.5,3.4
E00002658,72.2,25.3,2.5
E00002659,68.1,28.9,3
E00002683,72,24,4
E00002684,70.4,26.8,2.7
E00002685,66.1,31.7,2.2
E00002686,54.2,42,3.8
E00002687,57.6,39.1,3.3
E00002688,79.5,18.7,1.8
E00002689,48.6,42.9,8.5
E00002690,77.8,18.3,3.9
E00002691,62.4,33.4,4.2
E00002693,45.1,46.5,8.4
E00002694,64.4,28.7,6.9
E00002696,70,26.3,3.6
E00002698,72.3,25.9,1.8
E00002700,61.8,32.7,5.5
E00002701,40.4,52.1,7.6
E00002703,54,42.3,3.6
E00002704,57.8,38.8,3.4
E00002705,66.8,29.1,4.1
E00002708,47,45.2,7.8
E00002710,67,23.4,9.6
E00002711,68.5,26.7,4.8
E00002713,53.8,44,2.1
E00002714,79.4,19.7,0.9
E00002716,54,39.3,6.7
E00002718,70.2,25.7,4.2
E00002719,66.3,28.4,5.3
E00002720,66.9,29.5,3.6
E00002721,71.3,24.5,4.1
E00002722,69.6,27.5,2.9
E00002723,72.3,25.8,1.9
E00002724,64.1,33.7,2.2
E00002725,71,24,5
E00002726,68.5,25.7,5.9
E00002727,65.5,32.8,1.7
E00002731,47.8,49.2,3
E00002734,56.5,40.9,2.6
E00002736,59,33.8,7.1
E00002824,68.3,26,5.7
E00002825,65.8,33,1.2
E00002826,78.2,17.8,4
E00002828,79.7,18.3,2
E00002830,83.5,15.9,0.6
E00002831,79.3,18.3,2.5
E00002833,72.6,25.7,1.7
E00002838,79.7,17.7,2.6
E00004282,68.9,28.8,2.2
E00004283,72.9,23.9,3.2
E00004284,73.2,23.2,3.6
E00004285,57.6,40,2.4
E00004286,71.5,25.3,3.2
E00004287,58.3,38.9,2.8
E00004288,59.1,34.5,6.3
E00004289,57.7,40.9,1.4
E00004290,67.3,30.4,2.3
E00004291,80,16.1,3.9
E00004292,80.2,15.3,4.5
E00004293,66.3,22.9,10.9
E00004294,62.3,34.4,3.3
E00004295,73.5,24.7,1.8
E00004296,76,18.1,5.9
E00004297,65.1,31.9,3.1
E00004298,78.4,19.8,1.8
E00004299,75.7,19.6,4.6
E00004300,62.5,33.8,3.7
E00004301,50.3,46.5,3.2
E00004302,63,32.8,4.2
E00004303,80.4,18.2,1.5
E00004304,66.8,31.8,1.4
E00004305,66.8,32,1.2
E00004306,67.8,28.8,3.4
E00004307,81.9,18.1,0
E00004308,75.1,23,1.9
E00004309,70.2,29.8,0
E00004310,78.4,19.1,2.4
E00004311,81.4,17.5,1.1
E00004312,68.9,30,1.1
E00004313,60.7,39.3,0
E00004314,62.3,35.6,2.1
E00004315,78.7,20.3,1
E00004316,61.6,33.5,4.9
E00004317,74.2,23,2.8
E00004318,68,30.6,1.4
E00004319,70.8,27.3,1.9
E00004321,56.1,42.9,1
E00004322,72.6,26.7,0.7
E00004323,66.3,27.4,6.3
E00004324,73.7,24.7,1.6
E00004325,55.6,43.7,0.8
E00004326,60.6,36.7,2.8
E00004327,58,40.7,1.3
E00004328,60.5,38.2,1.3
E00004329,60.7,38.1,1.2
E00004330,52.9,43.1,4
E00004331,65.9,30.4,3.7
E00004332,62.5,36,1.5
E00004334,70,28.2,1.8
E00004336,48.8,48.5,2.7
E00004339,52.1,45.6,2.3
E00004340,36.9,61.8,1.4
E00004345,73.3,24.8,1.9
E00004346,69.1,28.4,2.5
E00004347,73.3,24.8,1.9
E00004348,67.8,30.3,2
E00004349,81.5,15.7,2.8
E00004350,61.1,37,1.9
E00004351,81.9,16.8,1.3
E00004352,76.9,22.1,1
E00004353,66.7,32.4,0.9
E00004354,67.3,30,2.7
E00004355,65.4,33.5,1.1
E00004356,64.7,35.3,0
E00004357,65.9,32.1,2.1
E00004358,64.9,33.3,1.8
E00004359,70.5,28.4,1.1
E00004360,58.2,39.8,2
E00004361,66.4,30,3.6
E00004405,81.1,18.1,0.7
E00004406,77.1,20.4,2.4
E00004407,72.6,26.4,1
E00004410,80.1,18.7,1.2
E00004413,62.8,36.3,0.9
E00004415,72,26.8,1.2
E00004419,50.9,49.1,0
E00004421,63.2,35.7,1.1
E00004422,63.4,35.9,0.7
E00004430,71,22.8,6.2
E00004604,60.1,35,5
E00004605,74,18.2,7.7
E00004606,63.1,32.7,4.1
E00004607,70.6,26.9,2.5
E00004608,71.2,22.1,6.7
E00004612,56.9,37.4,5.7
E00004613,66,24,10
E00004614,60.9,36,3.2
E00004615,76.1,20.9,3
E00004616,75.1,20.6,4.3
E00004617,62.2,35.8,2.1
E00004618,67.8,30.9,1.3
E00004619,71.6,25.2,3.2
E00004620,59.7,36.3,4
E00004621,77.6,19.7,2.7
E00004622,59.9,37.2,2.9
E00004623,68.7,28.8,2.6
E00004624,66.8,30.5,2.7
E00004625,75.3,20.8,3.8
E00004626,60.4,34.6,5
E00004627,67.7,25.9,6.4
E00004628,75.5,18.8,5.7
E00004629,56.9,40.3,2.8
E00004630,65.8,31.3,2.9
E00004631,68.8,26.9,4.2
E00004632,73.6,20.3,6.1
E00004633,85,11.7,3.3
E00004634,65.8,32,2.2
E00004635,81.9,15.1,3
E00004636,76.8,18.3,4.9
E00004637,74.1,20.5,5.4
E00004638,68.4,25.8,5.8
E00004639,74,20,6
E00004640,70.5,25.6,3.9
E00004641,79.4,15.7,4.9
E00004642,84.1,9.8,6.1
E00004643,61.5,35.2,3.4
E00004644,75.6,19.4,5
E00004645,49.5,48.9,1.6
E00004766,58.3,39.3,2.5
E00004767,68.3,30.2,1.5
E00004768,58.9,37.7,3.4
E00004769,54.5,44.4,1.1
E00004770,68.1,30.5,1.4
E00004774,60.8,35.3,3.9
E00004775,66,33.2,0.8
E00004776,64.6,34.3,1.1
E00004777,74.3,20.6,5.1
E00004781,67.8,29.2,3
E00004785,75.2,19.7,5.1
E00004786,50,45.4,4.6
E00004787,64.7,32.4,2.9
E00004788,60.2,39.4,0.4
E00004789,72.1,25,2.9
E00004790,61.3,38,0.8
E00004791,75.9,22.5,1.6
E00004792,64.7,34.6,0.7
E00004793,64.4,34.5,1.1
E00004794,79.9,19.1,1
E00004795,69.5,26.4,4.1
E00004796,65.5,33.7,0.8
E00004797,70.7,25.3,4
E00004798,56.1,42.7,1.2
E00004799,59.6,39.4,1.1
E00004801,64,34.8,1.1
E00004802,57.5,40.1,2.4
E00004803,70.1,24.7,5.2
E00004804,61.6,37.1,1.3
E00004805,70.4,24.3,5.3
E00004806,63.5,34.8,1.7
E00004807,59.3,35.7,4.9
E00004809,58.5,40.4,1.1
E00004810,66.5,31,2.5
E00004811,65.7,33,1.3
E00004812,78.1,18.3,3.6
E00004813,72.1,26.7,1.2
E00004814,67.8,30.2,2
E00004816,65.8,30.6,3.7
E00004817,73.9,25.3,0.8
E00004818,61.4,32.2,6.4
E00004819,73.5,25.1,1.5
E00004820,63.2,35.2,1.6
E00004821,75,23.3,1.7
E00004822,74.9,22.1,3
E00004823,65.6,29.8,4.6
E00004824,66,30,4
E00004825,66.8,30.2,3
E00004826,61.4,38.2,0.4
E00004827,78.6,19.5,1.9
E00004828,70.2,25.5,4.3
E00004829,65.6,32.6,1.8
E00004830,67.8,26.3,5.9
E00004831,80.2,12.5,7.2
E00004833,64.7,31.1,4.2
E00004834,72.6,24.8,2.6
E00004835,53.6,42.4,4
E00004836,63.9,33.5,2.6
E00004837,73.3,22.8,3.9
E00004838,73.2,23.6,3.2
E00004839,69.8,27.5,2.7
E00004840,63.5,33.8,2.7
E00004841,71.2,21.7,7.1
E00004842,73,25,2
E00004843,70.8,27,2.1
E00004844,70.4,27.3,2.2
E00004845,67.4,31.2,1.4
E00004846,64.5,33.2,2.3
E00004847,58.6,39.3,2.1
E00004848,56.4,41.5,2.1
E00004849,71.3,28.3,0.4
E00004850,68.2,30.2,1.6
E00004851,70.6,26.8,2.6
E00004852,77.1,20.5,2.3
E00004853,58.8,38.5,2.7
E00023434,79,18.3,2.6
E00023435,73,27,0
E00023438,54.8,43.8,1.4
E00023439,47.8,49.9,2.4
E00023441,73.5,25.2,1.3
E00174681,57.6,40.4,2
E00174686,45.1,49.8,5.2
E00174894,54.6,43,2.4
E00174895,72.8,25.3,1.9
E00174901,71.7,27.4,0.9
E00174902,73.2,20.8,6.1
E00178752,67.8,24.2,8.1
E00178756,62.5,27.5,10
E00178816,68.1,29.7,2.2
E00178907,50,44.7,5.3
E00178929,58.6,38.6,2.9
E00178955,64.9,26.8,8.2
E00178957,53.7,37.8,8.5
E00179019,76.8,21.1,2.2
E00190403,60.7,36.9,2.3
E00190415,43.4,54.5,2.1
E00190416,69,28.8,2.2
E00190422,69.9,29.3,0.8
E00190430,69.2,28.7,2.1
E00190452,60.3,32.1,7.6
E00190461,24.3,40.1,35.5
