geography_code,disability_3a-001,disability_3a-002
E00000668,17.5,82.5
E00000669,11.2,88.8
E00000670,13.1,86.9
E00000671,9.7,90.3
E00000672,11.6,88.4
E00000674,8.4,91.6
E00000675,9.7,90.3
E00000676,10.9,89.1
E00000677,17.8,82.2
E00000678,15.5,84.5
E00000679,21.4,78.6
E00000681,12.3,87.7
E00000682,14.9,85.1
E00000683,18.5,81.5
E00000684,17.1,82.9
E00000685,10,90
E00000686,8.3,91.7
E00000715,12.8,87.2
E00000718,16.4,83.6
E00000719,12.6,87.4
E00000721,13.3,86.8
E00000722,9.1,90.9
E00002383,7.3,92.7
E00002385,13.5,86.5
E00002386,13.7,86.3
E00002388,8.8,91.2
E00002390,18.2,81.8
E00002392,12.2,87.8
E00002393,11.1,88.9
E00002398,11.5,88.5
E00002406,12,88
E00002407,13.2,86.8
E00002408,21.7,78.3
E00002409,16.2,83.8
E00002410,22.2,77.8
E00002411,19,81
E00002412,11.1,88.9
E00002414,16.4,83.6
E00002415,27,73
E00002416,17,83
E00002420,12.2,87.8
E00002421,22.1,77.9
E00002639,11.5,88.5
E00002640,19.9,80.1
E00002641,11.7,88.3
E00002642,13,87
E00002643,10.5,89.5
E00002644,18.2,81.8
E00002645,11,89
E00002646,15.9,84.1
E00002647,8.7,91.3
E00002648,6.4,93.6
E00002649,10.1,89.9
E00002650,17.8,82.2
E00002651,15.8,84.2
E00002652,13.5,86.5
E00002653,20.6,79.4
E00002654,12,88
E00002655,10.9,89.1
E00002657,9.2,90.8
E00002658,7.5,92.5
E00002659,15.3,84.7
E00002683,20.1,79.9
E00002684,10.1,89.9
E00002685,12,88
E00002686,10.2,89.8
E00002687,13.1,86.9
E00002688,10.6,89.4
E00002689,9.4,90.6
E00002690,21.6,78.4
E00002691,15.4,84.6
E00002693,8.6,91.4
E00002694,11.2,88.8
E00002696,15.1,84.9
E00002698,15.5,84.5
E00002700,11,89
E00002701,11.3,88.7
E00002703,13,87
E00002704,10.5,89.5
E00002705,13.4,86.6
E00002708,10.3,89.7
E00002710,18.7,81.3
E00002711,15.1,84.9
E00002713,13.3,86.7
E00002714,9.2,90.8
E00002716,9.1,90.9
E00002718,14.8,85.2
E00002719,10.8,89.2
E00002720,14.6,85.4
E00002721,12,88
E00002722,12.3,87.7
E00002723,13.1,86.9
E00002724,12.8,87.2
E00002725,9.4,90.6
E00002726,22.9,77.1
E00002727,15.4,84.6
E00002731,9.5,90.5
E00002734,16.6,83.4
E00002736,11.1,88.9
E00002824,12.1,87.9
E00002825,7.6,92.4
E00002826,11.7,88.3
E00002828,15.2,84.8
E00002830,12.6,87.4
E00002831,11.2,88.8
E00002833,13.8,86.2
E00002838,8.6,91.4
E00004282,15.4,84.6
E00004283,13.8,86.2
E00004284,16,84
E00004285,12.1,87.9
E00004286,15,85
E00004287,11.8,88.2
E00004288,16.1,83.9
E00004289,14.4,85.6
E00004290,12,88
E00004291,21.2,78.8
E00004292,20.3,79.7
E00004293,13.7,86.3
E00004294,10.3,89.7
E00004295,10.6,89.4
E00004296,18.1,81.9
E00004297,18.8,81.2
E00004298,11.9,88.1
E00004299,12.1,87.9
E00004300,18.5,81.5
E00004301,16.3,83.7
E00004302,16.4,83.6
E00004303,11.8,88.2
E00004304,10.4,89.6
E00004305,9.6,90.4
E00004306,9.6,90.4
E00004307,10.7,89.3
E00004308,10.4,89.6
E00004309,5.7,94.3
E00004310,13.7,86.3
E00004311,13,87
E00004312,12.4,87.6
E00004313,11.6,88.4
E00004314,13.5,86.5
E00004315,12.8,87.2
E00004316,14.1,85.9
E00004317,12.2,87.8
E00004318,9.4,90.6
E00004319,13.9,86.1
E00004321,7.1,92.9
E00004322,8.3,91.7
E00004323,13.3,86.7
E00004324,10.6,89.4
E00004325,6.5,93.5
E00004326,17.1,82.9
E00004327,10.7,89.3
E00004328,9.4,90.6
E00004329,9,91
E00004330,8,92
E00004331,12.9,87.1
E00004332,6.8,93.2
E00004334,6.2,93.8
E00004336,10.8,89.2
E00004339,8.8,91.2
E00004340,9.8,90.2
E00004345,7.5,92.5
E00004346,15.6,84.4
E00004347,12.3,87.7
E00004348,14,86
E00004349,8.4,91.6
E00004350,8.3,91.7
E00004351,8,92
E00004352,4.8,95.2
E00004353,11.9,88.1
E00004354,9.8,90.2
E00004355,11.7,88.3
E00004356,12,88
E00004357,5.9,94.1
