geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00000668,51,12.1,36.8
E00000669,61,7.3,31.6
E00000670,57.8,3.7,38.5
E00000671,63.7,3.6,32.7
E00000672,65.2,3.3,31.4
E00000674,57.1,3.6,39.3
E00000675,68,4.8,27.3
E00000676,68.1,5.3,26.6
E00000677,59.4,7.2,33.3
E00000678,58.1,7.3,34.6
E00000679,53.1,5.5,41.4
E00000681,67.1,6.1,26.8
E00000682,57,1.6,41.4
E00000683,48.8,10.2,40.9
E00000684,56.9,4.5,38.6
E00000685,64.4,6.3,29.3
E00000686,70.3,5.9,23.7
E00000715,62.4,5.9,31.7
E00000718,54.4,7.9,37.7
E00000719,56.7,5,38.3
E00000721,70.4,3.9,25.7
E00000722,60.5,0.8,38.7
E00002383,64.7,5.6,29.8
E00002385,57.2,4.9,37.9
E00002386,77.2,2.7,20.1
E00002388,64.5,3,32.4
E00002390,50.4,14.8,34.8
E00002392,63.4,4,32.6
E00002393,72.9,5.2,21.9
E00002398,59.7,4.3,35.9
E00002406,60.5,3,36.5
E00002407,66.4,6.4,27.2
E00002408,50.3,4.3,45.4
E00002409,62.5,6.8,30.7
E00002410,44.2,1.9,53.9
E00002411,52.8,7,40.1
E00002412,51.9,6.4,41.7
E00002414,45.1,5.6,49.3
E00002415,41,2.2,56.8
E00002416,64.2,14,21.7
E00002420,71.6,3.8,24.5
E00002421,55.3,4.3,40.4
E00002639,66.6,4.9,28.6
E00002640,59.3,4.5,36.2
E00002641,73.5,4.9,21.6
E00002642,63.2,6.4,30.4
E00002643,70,3.2,26.7
E00002644,60.5,5.4,34.1
E00002645,66.2,4.6,29.2
E00002646,48.2,7.7,44
E00002647,66.8,4.5,28.7
E00002648,68.6,8.6,22.7
E00002649,76.3,3.2,20.5
E00002650,51.9,8.3,39.8
E00002651,58.4,8.4,33.2
E00002652,60.8,5.4,33.8
E00002653,54.3,4.8,40.9
E00002654,70.2,6.7,23.1
E00002655,75.8,3.3,20.9
E00002657,68.6,10,21.3
E00002658,71.7,4.7,23.6
E00002659,68.1,5.1,26.8
E00002683,55.1,9,36
E00002684,66.2,4.6,29.2
E00002685,68.1,5.2,26.7
E00002686,64.1,4.8,31.2
E00002687,66.7,7.1,26.2
E00002688,67.8,3.5,28.6
E00002689,64.6,7.4,28
E00002690,65.7,4.6,29.6
E00002691,53.8,6.4,39.8
E00002693,58.4,6,35.6
E00002694,55.9,4.6,39.4
E00002696,59.5,5.1,35.4
E00002698,61.1,5.7,33.2
E00002700,59.7,3.9,36.5
E00002701,70.5,4.3,25.2
E00002703,59.7,12.7,27.6
E00002704,67.9,5,27.1
E00002705,56.1,11.7,32.2
E00002708,65.8,4.3,29.9
