geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00000668,49.6,38.9,9.7,1.8
E00000669,40.6,35.7,20.3,3.5
E00000670,22.2,54.9,17.4,5.6
E00000671,43.8,39.4,16.1,0.7
E00000672,38.5,42,14,5.6
E00000674,16.3,31,34.9,17.8
E00000675,59.2,34.4,5.6,0.8
E00000676,49,42.9,8.2,0
E00000677,74.2,19.4,5.6,0.8
E00000678,46.6,42,9.9,1.5
E00000679,45.9,43.6,9,1.5
E00000681,50.8,43.2,5.9,0
E00000682,36.6,31.7,22.8,8.9
E00000683,46.1,42.6,7.8,3.5
E00000684,61,34,4.3,0.7
E00000685,77.1,19.4,2.3,1.1
E00000686,62.8,24.8,8.8,3.5
E00000715,38.6,45.1,13.1,3.3
E00000718,39.8,47.5,11.9,0.8
E00000719,44.4,45.9,7.5,2.3
E00000721,59.7,32.6,7.2,0.6
E00000722,23.3,45.7,24.1,6.9
E00002383,52.8,40.8,5.6,0.7
E00002385,35.8,39,17.1,8.1
E00002386,56,38.1,4.5,1.5
E00002388,29.5,36.4,24,10.1
E00002390,66.5,33.5,0,0
E00002392,53,37.4,7.6,2
E00002393,64,32.2,2.9,0.8
E00002398,32.3,37.9,19.9,9.9
E00002406,34.5,41.5,16.9,7
E00002407,55.7,33.6,8.2,2.5
E00002408,63.3,36.7,0,0
E00002409,68.1,26.5,3.5,1.8
E00002410,65.5,26.1,4.2,4.2
E00002411,61.2,30.3,8.6,0
E00002412,52.1,40.6,4.2,3.1
E00002414,56.4,34.9,6.7,2
E00002415,52.6,40.6,4.5,2.3
E00002416,70.5,26.2,3.3,0
E00002420,51.8,41.1,7.1,0
E00002421,67.3,29.7,2,1
E00002639,57.6,37.6,3.5,1.2
E00002640,60.2,33,4.9,1.9
E00002641,61.1,35.4,3.5,0
E00002642,81.6,16.6,1.2,0.6
E00002643,50.9,40.6,7.5,0.9
E00002644,69.4,27.4,3.2,0
E00002645,41.4,50.5,8.1,0
E00002646,78.1,21.9,0,0
E00002647,40,51.7,8.3,0
E00002648,53.5,40.4,6.1,0
E00002649,69.6,28.6,1.8,0
E00002650,65.6,31.3,2.3,0.8
E00002651,53.7,41.5,4.9,0
E00002652,49.7,44.8,4.9,0.7
E00002653,68.1,27.6,4.3,0
E00002654,64.7,30.2,4.3,0.7
E00002655,56.4,37.6,5.1,0.9
E00002657,54,36.3,8,1.8
E00002658,59,35,6,0
E00002659,55.6,39.4,4.9,0
E00002683,64.6,28.3,6.2,0.9
E00002684,60.2,36.7,3.1,0
E00002685,43.2,47.2,8,1.6
E00002686,57.1,36.1,4.2,2.5
E00002687,76.7,19.5,3.4,0.4
E00002688,36,48.6,12.6,2.7
E00002689,78.3,21.7,0,0
E00002690,57.9,39.5,2.6,0
E00002691,69.3,24.8,5.1,0.7
E00002693,73.7,23.4,1.8,1.2
E00002694,69.7,24.5,5.2,0.6
E00002696,46.9,36.2,12.3,4.6
E00002698,61.5,31.1,5.7,1.6
E00002700,64,29.6,4.3,2.2
E00002701,77.6,17.4,3.7,1.4
E00002703,68.4,27.8,3,0.8
E00002704,61.2,34.1,3.9,0.8
E00002705,42.4,43.2,14.4,0
E00002708,76.2,23.2,0.6,0
E00002710,49,38,10,3
E00002711,53.7,28.5,13.8,4.1
E00002713,53.2,26.2,16.7,4
E00002714,35.2,42,17,5.7
E00002716,63.4,27.5,6.1,3.1
E00002718,42.7,37.4,15.3,4.6
E00002719,56.3,38,5.6,0
E00002720,55.9,30.9,7.4,5.9
E00002721,54.5,40.6,4.2,0.7
E00002722,45.3,44.5,8.8,1.5
E00002723,60.9,29.8,9.3,0
E00002724,40.5,45.2,11.1,3.2
E00002725,45.7,39.4,12.6,2.4
E00002726,57.8,37.3,3.9,1
E00002727,60.7,34.5,4.8,0
E00002731,61.7,29,6.7,2.6
E00002734,58.6,28.1,10.9,2.3
E00002736,73.5,24.5,1.5,0.5
E00002824,54.5,38.6,5.9,0.9
E00002825,45.2,46.6,6.2,2.1
E00002826,35.3,43.1,17,4.6
E00002828,31,55.8,11.5,1.8
E00002830,34.2,47.5,15,3.3
E00002831,38.5,50.6,10.3,0.6
E00002833,45,48.1,6.9,0
E00002838,35.8,43.3,14.2,6.7
E00004282,59.4,28.1,10.9,1.6
E00004283,48.1,45,3.9,3.1
E00004284,63.9,34.4,1.6,0
E00004285,66.2,25,6.6,2.2
E00004286,63.5,35.1,1.4,0
E00004287,64.5,29,5.6,0.9
E00004288,62,32.2,5,0.8
E00004289,61.6,34.8,3.6,0
E00004290,62.6,33.5,3.9,0
E00004291,53.1,40.6,5.5,0.8
E00004292,64.3,29.6,6.1,0
E00004293,61.2,35.9,2.9,0
E00004294,74.8,22.6,2.2,0.4
E00004295,44,39,10.5,6.5
E00004296,53.2,37.4,7.9,1.4
E00004297,62.4,34,3.5,0
E00004298,34,46.2,16,3.8
E00004299,46.5,44.1,9.4,0
E00004300,63.4,31.3,3.8,1.5
E00004301,77.4,18.9,3.8,0
E00004302,62.7,28,8.5,0.8
E00004303,20.2,59.6,11,9.2
E00004304,55.9,35.4,7.5,1.2
E00004305,48.3,45,6.7,0
E00004306,48.2,46.1,5.7,0
E00004307,36.2,51.8,12.1,0
E00004308,39.7,48.3,11.2,0.9
E00004309,47.6,38.1,12.4,1.9
E00004310,41.5,48,9.8,0.8
E00004311,32,41,21,6
E00004312,48.3,44.2,6.7,0.8
E00004313,57.4,37.4,5.2,0
E00004314,73,22.3,3.4,1.4
E00004315,57.4,33.3,8.5,0.8
E00004316,71.4,25,3.6,0
E00004317,49.7,41.9,6,2.4
E00004318,48,41.6,7.2,3.2
E00004319,53.7,41.8,4.5,0
E00004321,45.2,43.5,7.8,3.5
E00004322,17,41.1,24.1,17.9
E00004323,50.7,41.9,7.4,0
E00004324,42.3,43.2,10.8,3.6
E00004325,48.1,38.7,13.2,0
E00004326,64,33.3,1.8,0.9
E00004327,46.4,45.6,5.6,2.4
E00004328,53.5,40.4,5.3,0.9
E00004329,59.4,36.1,4.5,0
E00004330,63.4,33.8,2.8,0
