areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00148159,1,1,1.7,96.2,0
E00148160,0,0,0,100,0
E00148161,1.3,1.7,1.3,95.7,0
E00148162,2.9,0,1.1,95.7,0.4
E00148163,0,0,1.6,94,4.4
E00148164,1.7,1,1.4,95.9,0
E00148165,4.7,0.7,1.7,92.9,0
E00148166,0.8,1.7,0,97.5,0
E00148167,1.6,0,0,97.2,1.2
E00148168,2.1,0.4,0.4,97,0
E00148169,0,1.6,0.3,97.8,0.3
E00148170,1.7,0,6,91.8,0.6
E00148171,0.3,0.3,0,99.4,0
E00148172,1.7,0,0,97.3,1
E00148173,0.6,0,0.6,98.3,0.6
E00148174,0.5,0,0.5,99.1,0
E00148175,0.5,0,0,99.5,0
E00148176,0,1.8,0,98.2,0
E00148177,2.4,0,1.2,95.9,0.4
E00148178,0.4,0,0.4,98.4,0.8
E00148179,0.4,0.4,0.9,96.2,2.1
E00148180,5.1,0,0.8,94.1,0
E00148182,13.1,3,1.3,79.8,2.8
E00148183,12.8,0.7,1.5,81.4,3.6
E00148184,10.2,0.6,4.5,82.3,2.4
E00148185,16.5,2.6,2.3,72.8,5.8
E00148186,20.6,1.7,4,67.7,6
E00148187,9.4,1.1,3.9,85.6,0
E00148188,8.7,0,0,90.4,1
E00148189,2.3,0.5,1.9,91.2,4.2
E00148190,4.2,0.3,2.8,90.3,2.4
E00148192,3.9,0,0,96.1,0
E00148193,6.4,0,2.9,89.5,1.2
E00148194,3,1.9,1.7,92.3,1.1
E00148195,2,0.3,2.4,93.6,1.7
E00148196,12.8,0.3,1.4,83.7,1.7
E00148197,0,0,1.8,97.9,0.3
E00148198,0,0.3,0.6,97.5,1.6
E00148199,4.2,0.8,1.9,93.2,0
E00148200,1.9,0,1.5,95.8,0.8
E00148201,0,0.3,3.1,96.6,0
E00148202,2.7,0,0.4,96.9,0
E00148203,5.4,1.9,2.2,89.3,1.3
E00148204,2.3,0.9,2.3,94.4,0
E00148205,0.3,0,1.2,98.4,0
E00148207,2.5,0.6,2.5,93.1,1.4
E00148208,1.4,0.4,2.1,96.1,0
E00148209,0.3,0,1.5,96,2.2
E00148210,1.1,0.4,1.4,97.1,0
E00148211,0.5,0,1.1,96.6,1.8
E00148212,0,0,2.4,97.3,0.3
E00148213,0,0.3,3.1,96.6,0
E00148214,1.1,0,1.8,97.1,0
E00148215,1,0.3,1.7,97,0
E00148216,0,0,3.2,96.5,0.3
E00148217,0,0.7,2,95.8,1.5
E00148218,0,0.4,0.7,98.9,0
E00148219,4.7,0,1.7,93.3,0.3
E00148220,2,0.2,1.7,96.1,0
E00148221,2,0.2,1.6,95.1,1.2
E00148222,1,0,0.8,97.7,0.5
E00148223,1.4,0.7,0.3,97.3,0.3
E00148224,0,0,4.3,94.5,1.2
E00148225,0,0,0,99.5,0.5
E00148226,0.7,0,0.7,98.6,0
E00148227,2.4,0,4.5,90.7,2.4
E00148228,19.7,2.2,2.5,75.6,0
E00148229,0.3,0.3,0.3,99.2,0
E00148230,0,0,0.5,99,0.5
E00148231,0,0.3,1.1,98.4,0.3
E00148232,0.3,0,0.3,99.4,0
E00148233,0.8,0,0.4,98.8,0
E00148234,0,0,0.4,99.6,0
E00148235,0,0.4,0.7,98.2,0.7
E00148236,3.3,1.3,3.6,91.8,0
E00148238,1.1,0,0.8,98.1,0
E00148239,0.7,0,0,99.3,0
E00148240,1.1,0,0.3,98.6,0
E00148241,1.2,0,0.4,98.4,0
E00148242,0,0,0,99.7,0.3
E00148243,0.8,0.3,0.8,98,0
E00148244,3.6,0,0.6,95.5,0.3
E00148245,0.2,0,1,97.8,1
E00148246,1,0.3,0.3,97,1.3
E00148247,0,0,0,100,0
E00148248,1.8,0.3,4.3,93.7,0
E00148249,1,0.3,2.1,96.5,0
E00148250,2.2,1.1,2.9,92.4,1.4
E00148251,3.4,0,1,95.3,0.3
E00148252,2.1,0,0.7,96.8,0.4
E00148253,1.7,0,1.3,96.7,0.3
E00148254,0,0.3,1.6,98.1,0
E00148255,0,0.7,1.7,97.6,0
E00148256,0,2.3,0,97.3,0.3
E00148257,0,0.3,0,99.7,0
E00148258,1.4,0,0.4,98.2,0
E00148259,0.3,0.3,1.4,97.9,0
E00148260,0,0.4,0,99.6,0
E00148262,4.1,0,0,94.8,1.1
E00148263,0,0,0,100,0
E00148265,0.4,0,0.7,98.9,0
E00148266,4.8,1.1,1.5,92.3,0.4
E00148267,1,0,0.3,98.6,0
E00148269,3.9,1.4,0,94.7,0
E00148270,0,1.1,1.4,97.1,0.3
E00148272,1,0,0.7,97.6,0.7
E00148273,0,0,1.1,98.5,0.4
E00148274,0,0,1.4,98.6,0
E00148275,0.2,0,2.3,97.3,0.2
E00148276,1.2,0,1.7,94.8,2.3
E00148277,0.3,0.3,0,99.4,0
E00148322,0,2.1,0.9,97,0
E00148323,0,0.4,0.4,99.3,0
E00148324,0.3,0,0.3,98.7,0.7
E00148325,0.3,0.3,1.4,97.9,0
E00148326,0.4,0.4,1.8,97.4,0
E00148327,0,0,0.4,99.6,0
E00148328,0,0,0.3,99.4,0.3
E00148329,0,0.4,0.8,98.8,0
E00148330,0,0,2.4,97.6,0
E00148331,0,0,0,99.6,0.4
E00148332,0,0,0,98.5,1.5
E00148333,0,0,0.5,99.5,0
E00148334,0,0,0,100,0
E00148335,0.4,0,0.4,99.2,0
E00148336,0.4,0.9,3.4,95.3,0
E00148337,0,0,1.6,98.4,0
E00148338,0,0,1.6,98,0.4
E00148339,0,0,0.4,99.6,0
E00148340,0,0,0.5,99.1,0.5
E00148342,0,0,0,100,0
E00148343,0,0.6,0.3,98.8,0.3
E00148344,0,0,2.4,97.3,0.3
E00148345,0,1.9,0.3,97.2,0.6
E00148346,0,0,0.8,99.2,0
E00148370,0,0,0.7,99.3,0
E00148373,1,0.2,1.7,97.1,0
E00148374,0.2,0,1.4,98.4,0
E00148411,0.2,0.2,0.4,99.1,0
E00148412,0.3,0.3,0.3,99.1,0
E00148413,0,0,0.5,99.5,0
E00148414,0,0,0,100,0
E00148415,0,0.3,1.4,98.1,0.3
E00148416,0.8,0,0,99.2,0
E00148417,0.4,0.4,1.5,97.3,0.4
E00148418,0.7,0,0,99.3,0
E00148419,0,0,1.4,98,0.6
E00148420,0.3,0.3,0.3,99,0
E00148421,0,0,0,100,0
E00148422,0.3,0,0,99.7,0
E00148423,0,0.4,0.9,98.3,0.4
E00148431,0,0.6,0,99.4,0
E00148432,0.7,0,1,98.4,0
E00148433,0,0,0.3,99.3,0.3
E00148434,0.3,0,0,99.4,0.3
E00148435,0.4,0,1.8,97.5,0.4
E00148436,1.1,0.3,0,98.6,0
E00148437,1.1,0,0,98.9,0
E00148438,0.4,0,0.8,98.8,0
E00148439,0.3,0,0.7,99,0
E00148440,0.4,0,0,99.6,0
E00148441,0,0.7,1.1,98.2,0
E00148442,0,0.3,0.3,98.7,0.7
E00148443,1.4,0,1.4,97.3,0
E00148444,0,0.4,2,96.8,0.8
E00148446,0,0,0.8,98.9,0.3
E00148447,0.7,0,0,99,0.3
E00148449,0.6,0,1.2,98.2,0
E00148450,1.6,0.3,0.2,97.8,0.2
E00148451,0,0,0,100,0
E00148452,0.3,0,0,99.4,0.3
E00148453,0,0,0,100,0
E00148454,0,0,0.7,98.9,0.4
E00148455,2.3,0,0,97.7,0
E00148456,0.4,0,0,99.6,0
E00148457,1.6,1,1.4,95.6,0.4
E00148458,0,0,1,99,0
E00148459,0.3,0.3,2.4,97,0
E00148461,0.4,0,1.1,98.5,0
E00148462,0,0,0.7,98.8,0.5
E00148463,0.6,0,1.2,98.2,0
E00148464,0,0,1.8,98.2,0
E00148480,0.8,0,0,99.2,0
E00148481,0.7,0,1.1,97.9,0.4
E00148482,0,0,0,100,0
E00148483,0.3,0,0.9,98.5,0.3
E00148484,0.4,0,0.4,99.2,0
E00148485,0,0,1.3,98.5,0.3
E00148486,0.8,0,0.5,98.4,0.3
E00148487,1.5,0,0.7,97.8,0
E00148488,3.3,0,1,95.8,0
E00148489,0,0,0.3,99.7,0
E00148490,0.3,0,0,99.7,0
E00148491,1.2,0,0.9,96.2,1.7
E00148492,0.2,0,0.2,99.6,0
E00148493,0,0,0,100,0
E00148550,0.2,0.2,0.2,99.1,0.2
E00148552,0.9,0.3,0,98.8,0
E00148554,0,0,0,100,0
E00148555,1,0,1,97.9,0
E00148556,0.9,0,1.7,96.6,0.9
E00148678,0,0.3,0,99.7,0
E00148679,0.8,0,2.4,96.5,0.4
E00148680,0.3,0,1.3,98.5,0
E00148681,0.4,0,0.4,98.9,0.4
E00148682,1.9,0,0,98.1,0
E00148683,0,0,1.6,96.9,1.6
E00148686,0,0.4,1.9,97.7,0
E00148687,0,0,0,99.6,0.4
E00148688,0.3,0.3,0.3,98.9,0.3
E00148726,0,0.7,3.3,95.4,0.7
E00148727,0,0,0,100,0
E00148728,0.4,0,0,99.6,0
E00148729,1.9,0,0,96.8,1.3
E00148730,0,0,0.5,99.5,0
E00148735,0.5,0,0.9,98.1,0.5
E00148736,1.3,0,0.6,98.1,0
E00148737,0.7,0,2.2,95.3,1.8
E00148738,0,0.4,0,99.2,0.4
E00148750,1.5,0.5,1.8,95.4,0.8
