areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00148159,16.4,19,31,33.6
E00148160,4.8,37.3,43.7,14.3
E00148161,16.5,40,27,16.5
E00148162,2.9,65.4,27.9,3.7
E00148163,12.6,67.7,15.7,3.9
E00148164,0.9,26.1,45.2,27.8
E00148165,9.2,55,24.4,11.5
E00148166,19.1,46.1,20.9,13.9
E00148167,11.2,24.1,40.5,24.1
E00148168,30.2,41.9,24.8,3.1
E00148169,5.3,20.6,58.8,15.3
E00148170,3,47.4,44.4,5.3
E00148171,6.2,11.5,58.5,23.8
E00148172,3.2,14.4,50.4,32
E00148173,13,75.9,6.5,4.6
E00148174,17.9,41.1,27.7,13.4
E00148175,6.6,35.8,50.9,6.6
E00148176,1.9,17.3,75,5.8
E00148177,16,28.6,53.8,1.7
E00148178,14.8,34.4,39.1,11.7
E00148179,20.3,46.3,22,11.4
E00148180,4.3,30.4,28.3,37
E00148182,17.7,38.4,37.2,6.7
E00148183,26.1,35.6,26.1,12.2
E00148184,8.5,39,46.1,6.4
E00148185,15.7,37.8,41.7,4.7
E00148186,56,27.5,9.8,6.7
E00148187,16.1,33.5,43.5,6.8
E00148188,5.9,39.2,50.5,4.3
E00148189,8.2,72.1,18.9,0.8
E00148190,0.8,55.6,30.2,13.5
E00148192,0.8,17.3,71.7,10.2
E00148193,1.6,28.3,60.6,9.4
E00148194,5.1,36.2,54.1,4.6
E00148195,0.9,39.6,47.7,11.7
E00148196,9.5,51.6,29.4,9.5
E00148197,3.8,20,70,6.2
E00148198,0,0.9,97.3,1.8
E00148199,0,39.7,35.5,24.8
E00148200,1.7,6.8,48.7,42.7
E00148201,6.7,42.5,42.5,8.3
E00148202,3.8,59.8,34.1,2.3
E00148203,21.4,32.9,22.1,23.6
E00148204,60.1,24.6,14.5,0.7
E00148205,16.5,7,66.1,10.4
E00148207,3.5,33.3,45.4,17.7
E00148208,8.7,13,54.8,23.5
E00148209,6,18.8,59.7,15.4
E00148210,0.8,33.6,58.8,6.9
E00148211,1.6,4.8,87.3,6.3
E00148212,13.9,13.9,59.1,13
E00148213,0,7.5,82,10.5
E00148214,6.5,24.5,59.7,9.4
E00148215,1.6,43.2,52,3.2
E00148216,1.6,5.5,90.6,2.3
E00148217,9.2,8.4,50.4,32.1
E00148218,20.5,17,55.4,7.1
E00148219,0,0.9,43.2,55.9
E00148220,9.8,20.9,30.7,38.5
E00148221,0.5,14.7,52.1,32.6
E00148222,6.1,25.2,49.7,19
E00148223,0,12,68,20
E00148224,4.3,46.2,41.9,7.7
E00148225,46.2,31.9,16,5.9
E00148226,0,8.7,75.4,15.9
E00148227,32.5,30.1,31.7,5.7
E00148228,19,50.8,25.4,4.8
E00148229,1.5,6.1,69.7,22.7
E00148230,7.8,11.1,21.1,60
E00148231,0,6.2,56.9,36.9
E00148232,3.1,11.7,57.8,27.3
E00148233,59.1,19.5,20.8,0.7
E00148234,4.2,14.3,58,23.5
E00148235,0.8,6.7,54.6,37.8
E00148236,18.4,19.5,28.2,33.9
E00148238,0,15.1,63,21.8
E00148239,0.8,13.9,40.2,45.1
E00148240,14,38.2,41.9,5.9
E00148241,3.2,31.5,58.1,7.3
E00148242,9.4,12.6,70.1,7.9
E00148243,1.5,0.8,86.4,11.4
E00148244,4.8,28.8,60.8,5.6
E00148245,1.5,3.8,72.3,22.3
E00148246,0,50.9,42.2,6.9
E00148247,13.5,27,50,9.5
