areacd,disability_3a-001,disability_3a-002
E00148159,19.4,80.6
E00148160,12,88
E00148161,18.9,81.1
E00148162,13.5,86.5
E00148163,18.7,81.3
E00148164,13.4,86.6
E00148165,15.1,84.9
E00148166,13,87
E00148167,17.9,82.1
E00148168,17.3,82.7
E00148169,13.7,86.3
E00148170,25,75
E00148171,11.8,88.2
E00148172,11.4,88.6
E00148173,34.1,65.9
E00148174,20.8,79.2
E00148175,18,82
E00148176,18.1,81.9
E00148177,19.7,80.3
E00148178,18.3,81.7
E00148179,16.2,83.8
E00148180,19.3,80.7
E00148182,16.1,83.9
E00148183,15.5,84.5
E00148184,13.4,86.6
E00148185,11.4,88.6
E00148186,23.3,76.7
E00148187,23.8,76.2
E00148188,14.6,85.4
E00148189,8.8,91.2
E00148190,16.6,83.4
E00148192,16.2,83.8
E00148193,16.3,83.7
E00148194,16.8,83.2
E00148195,18.1,81.9
E00148196,22.2,77.8
E00148197,20.6,79.4
E00148198,20.8,79.2
E00148199,15.5,84.5
E00148200,12.5,87.5
E00148201,19.2,80.8
E00148202,23,77
E00148203,22.7,77.3
E00148204,35.6,64.4
E00148205,27.1,72.9
E00148207,18.3,81.7
E00148208,22.5,77.5
E00148209,17.1,82.9
E00148210,12.5,87.5
E00148211,18.8,81.2
E00148212,29.4,70.6
E00148213,18.3,81.7
E00148214,22.8,77.2
E00148215,17.8,82.2
E00148216,18,82
E00148217,23,77
E00148218,21.8,78.2
E00148219,10.6,89.4
E00148220,17.1,82.9
E00148221,14,86
E00148222,19,81
E00148223,10.8,89.2
E00148224,15,85
E00148225,37.7,62.3
E00148226,16.2,83.8
E00148227,29.7,70.3
E00148228,21.1,78.9
E00148229,14.6,85.4
E00148230,15.7,84.3
E00148231,26.3,73.7
E00148232,20.3,79.7
E00148233,34.9,65.1
E00148234,16.7,83.3
E00148235,13.4,86.6
E00148236,15.3,84.7
E00148238,16.7,83.3
E00148239,16.7,83.3
E00148240,33.5,66.5
E00148241,24.2,75.8
E00148242,28.3,71.7
E00148243,17.7,82.3
E00148244,18.5,81.5
E00148245,25.7,74.3
E00148246,19,81
E00148247,30.2,69.8
E00148248,20.5,79.5
E00148249,25.3,74.7
E00148250,21.6,78.4
E00148251,23.2,76.8
E00148252,26,74
E00148253,18.3,81.7
E00148254,22.5,77.5
E00148255,14.7,85.3
E00148256,18.9,81.1
E00148257,19.7,80.3
E00148258,15.7,84.3
E00148259,21.3,78.7
E00148260,24,76
E00148262,20.7,79.3
E00148263,23.1,76.9
E00148265,17.3,82.7
E00148266,22.7,77.3
E00148267,15.3,84.7
E00148269,18.7,81.3
E00148270,26.9,73.1
E00148272,21.8,78.2
E00148273,27.9,72.1
E00148274,38,62
E00148275,17.7,82.3
E00148276,25.4,74.6
E00148277,19.3,80.7
E00148322,16.2,83.8
E00148323,32.1,67.9
E00148324,14.7,85.3
E00148325,14.9,85.1
E00148326,18.3,81.7
E00148327,15.2,84.8
E00148328,20.1,79.9
E00148329,25.9,74.1
E00148330,20.6,79.4
E00148331,13.1,86.9
E00148332,13.3,86.7
E00148333,14.9,85.1
E00148334,18.7,81.3
E00148335,21.1,78.9
E00148336,14.9,85.1
E00148337,18.2,81.8
E00148338,18.5,81.5
E00148339,20.2,79.8
E00148340,20,80
E00148342,21.7,78.3
E00148343,16.9,83.1
E00148344,22.4,77.6
E00148345,13.6,86.4
E00148346,9.7,90.3
E00148370,21.1,78.9
E00148373,14.8,85.2
E00148374,17.4,82.6
E00148411,16.5,83.5
E00148412,19.5,80.5
E00148413,16.5,83.5
E00148414,17.8,82.2
E00148415,15,85
E00148416,17,83
E00148417,17.9,82.1
E00148418,14.8,85.2
E00148419,13,87
E00148420,15.6,84.4
E00148421,21.3,78.7
E00148422,14.2,85.8
E00148423,19.1,80.9
E00148431,16.5,83.5
E00148432,10.9,89.1
E00148433,20.5,79.5
E00148434,17.7,82.3
E00148435,16.8,83.2
E00148436,15.9,84.1
E00148437,17.9,82.1
E00148438,22,78
E00148439,22.1,77.9
E00148440,22.7,77.3
E00148441,23.5,76.5
E00148442,19,81
E00148443,16.3,83.7
E00148444,22.6,77.4
E00148446,19.1,80.9
E00148447,15.7,84.3
E00148449,11.7,88.3
E00148450,13.8,86.2
E00148451,16.3,83.7
E00148452,19.9,80.1
E00148453,11.9,88.1
E00148454,18.6,81.4
E00148455,15.8,84.2
E00148456,16.9,83.1
E00148457,15.9,84.1
E00148458,16.8,83.2
E00148459,19,81
E00148461,17.9,82.1
E00148462,13.3,86.7
E00148463,18.3,81.7
E00148464,15.9,84.1
E00148480,20.2,79.8
E00148481,19.5,80.5
E00148482,18.3,81.7
E00148483,19.1,80.9
E00148484,15.2,84.8
E00148485,15.8,84.2
E00148486,16,84
E00148487,21.3,78.7
E00148488,18,82
E00148489,18.8,81.2
E00148490,25,75
E00148491,28.9,71.1
E00148492,17.5,82.5
E00148493,22.5,77.5
E00148550,18.3,81.7
E00148552,21.2,78.8
E00148554,15.1,84.9
E00148555,16,84
E00148556,17.2,82.8
E00148678,12.1,87.9
E00148679,20.1,79.9
E00148680,20.9,79.1
E00148681,25.9,74.1
E00148682,18.2,81.8
E00148683,20.3,79.7
E00148686,32.4,67.6
E00148687,20.4,79.6
E00148688,18.5,81.5
E00148726,16.6,83.4
E00148727,16.7,83.3
E00148728,16.6,83.4
E00148729,11.5,88.5
E00148730,25.2,74.8
E00148735,13.2,86.8
E00148736,6.4,93.6
E00148737,16.2,83.8
E00148738,11.5,88.5
E00148750,22.4,77.6
E00148751,24.4,75.6
E00148752,17.8,82.2
E00148753,13.4,86.6
E00148754,34.7,65.3
E00148756,15.1,84.9
E00148757,19.4,80.6
E00148758,33.8,66.2
E00148759,21.6,78.4
E00148856,18.8,81.3
E00148857,16.3,83.7
E00148859,14.4,85.6
E00149034,15.3,84.7
