areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00148159,15.9,51.3,8.2,20.7,3.9
E00148160,14.8,58.2,8.9,13.9,4.2
E00148161,19.1,48.3,8.6,22,1.9
E00148162,21.2,51.8,5.9,18,3.2
E00148163,14.3,53.7,5.4,17.7,8.9
E00148164,9.7,59.3,8,19.9,3.1
E00148165,16.6,50.6,8.7,22.8,1.2
E00148166,21.3,48.2,6.6,21.3,2.5
E00148167,17.5,51.6,9,19.7,2.2
E00148168,19,52.7,6,19,3.3
E00148169,15.9,45.5,8.9,26.4,3.3
E00148170,21.6,56.3,4.5,15.5,2
E00148171,17.6,46.6,9.5,23.7,2.7
E00148172,11.9,53.9,11.5,20.6,2.1
E00148173,33.7,33.1,8.4,21.7,3
E00148174,26.3,48,6.6,17.2,2
E00148175,28.2,47,7.2,15.5,2.2
E00148176,27.5,46,8.5,15.9,2.1
E00148177,25.2,49.5,6.2,18.1,1
E00148178,23.1,45.9,9.6,15.3,6.1
E00148179,20.9,52.2,7,18.4,1.5
E00148180,22,40.4,5.5,25.7,6.4
E00148182,24,42.5,8.3,21.1,4.2
E00148183,25.5,42,7.4,20.9,4.3
E00148184,22.1,48.5,7.3,18.7,3.4
E00148185,26.9,43,8.7,18.6,2.9
E00148186,39.1,35.4,6.6,13.2,5.6
E00148187,22,44.9,7.5,23.6,2
E00148188,24.3,46.2,10.2,14.9,4.4
E00148189,20.6,47.1,6.9,22.8,2.6
E00148190,21.4,50.4,5.9,17.6,4.6
E00148192,26.9,44.4,9,17.9,1.8
E00148193,24.5,46.9,4.4,18.7,5.5
E00148194,21.9,49.9,4.8,21.7,1.7
E00148195,24.5,48.2,6.5,16.7,4.1
E00148196,29.3,44.8,5,17.2,3.8
E00148197,23.1,43.7,7.3,20.2,5.7
E00148198,24,52.4,7.4,14,2.2
E00148199,20.8,48.9,9.5,16.7,4.1
E00148200,19.5,43.6,8.2,24.5,4.1
E00148201,21.3,53.2,4.6,19.4,1.4
E00148202,20.7,44.1,7.5,23,4.7
E00148203,22.1,44.5,6.4,23.8,3.2
E00148204,21.5,47.3,7,20.4,3.8
E00148205,25.5,48.1,6.6,17.3,2.5
E00148207,21.8,47.2,6,21.5,3.5
E00148208,20.6,39,12.1,24.2,4
E00148209,17.9,51.4,7.8,20.3,2.7
E00148210,23.8,46.9,7.1,18,4.2
E00148211,25.7,52.5,8.7,9.8,3.4
E00148212,33.8,43.1,9.6,10.4,3.1
E00148213,22.4,54.9,5.8,14.9,2
E00148214,25.1,55.4,4.5,12.7,2.2
E00148215,18.1,49,7.4,21,4.5
E00148216,28.9,45.8,4.3,17,4
E00148217,33.4,47.3,2.2,12.6,4.4
E00148218,34.7,43.2,9.5,10.4,2.3
E00148219,13.4,46.1,5.6,31.9,3
E00148220,14.5,44.4,6.3,32.7,2
