areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00093427,12.7,74.6,12.7
E00093433,15.2,73.9,10.9
E00147172,10.3,78.9,10.8
E00147173,8.5,75.2,16.4
E00147174,8.5,81.2,10.3
E00147175,9.5,72.1,18.4
E00150627,11.8,72.5,15.7
E00150666,5.8,75,19.2
E00150667,11.4,68.2,20.5
E00150668,13.1,71.3,15.6
E00150669,11,77.4,11.6
E00150671,7.9,77,15.1
E00150672,5.8,79.6,14.6
E00150673,5.2,81.3,13.5
E00150674,5.7,76.2,18
E00150676,5.4,83.3,11.3
E00150677,8.7,75,16.3
E00150678,13,80,7
E00150679,10.1,69.8,20.2
E00150680,13.4,71.4,15.1
E00150681,18.1,70.8,11.1
E00150682,11.2,72.7,16.1
E00150684,7.9,75.3,16.9
E00150685,8.5,70.5,20.9
E00150686,5.5,73.4,21.1
E00150687,7.4,73.5,19.1
E00150688,3.3,79.5,17.2
E00150689,9.6,76,14.4
E00150690,10.9,74.5,14.5
E00150691,6.8,77.8,15.4
E00150692,8.6,72,19.4
E00150693,6.7,80.8,12.5
E00150694,11.6,75,13.4
E00150695,14.9,56.8,28.4
E00150696,11,72,17
E00150697,8.4,77.9,13.7
E00150698,8.7,65,26.2
E00150699,7.9,71.3,20.8
E00150700,7.8,62.1,30.1
E00150701,11.7,69.1,19.1
E00172352,11.9,75.4,12.7
E00172353,14.8,70.5,14.8
E00172356,15.8,75,9.2
E00172357,9.8,73.8,16.4
