areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00093427,84.5,12.3,3.2
E00093433,84.1,10.3,5.5
E00147172,88,8,4
E00147173,77.3,14.4,8.3
E00147174,89.1,9.1,1.8
E00147175,88.3,8.4,3.3
E00150627,84.8,12,3.2
E00150666,81.6,13.8,4.7
E00150667,85.4,11.6,3.1
E00150668,83.9,12.7,3.3
E00150669,83.8,12.1,4.1
E00150671,84.3,12.2,3.5
E00150672,83,12.5,4.5
E00150673,80.9,14.7,4.3
E00150674,72.5,20.9,6.6
E00150676,80.9,15.4,3.7
E00150677,85.6,11.7,2.7
E00150678,79.6,14,6.5
E00150679,75.6,16.4,8
E00150680,87,9,4
E00150681,85.4,14.1,0.5
E00150682,87.5,10.4,2.2
E00150684,85.3,12.4,2.3
E00150685,87.5,9.5,3
E00150686,82.3,12.9,4.7
E00150687,87.4,9.7,3
E00150688,58.7,25.2,16.1
E00150689,86.6,10,3.4
E00150690,80.8,15.7,3.5
E00150691,85.5,11.3,3.1
E00150692,75.4,17.4,7.1
E00150693,88,9.2,2.8
E00150694,85.6,12.2,2.2
E00150695,81,13.7,5.3
E00150696,75.3,16.1,8.5
E00150697,80.7,14.1,5.2
E00150698,66.9,20.9,12.2
E00150699,78.1,15.9,6
E00150700,73.5,17.4,9.1
E00150701,82.3,14.7,3
E00172352,86.6,8.9,4.5
E00172353,88.9,9.6,1.6
E00172356,87.9,10.5,1.6
E00172357,57.5,26.7,15.8
