areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00093427,7.1,16.7,50,26.2
E00093433,10.1,16.5,48.1,25.3
E00147172,12.2,15.9,53.1,18.8
E00147173,11,19,51.5,18.4
E00147174,14.8,21.7,53.2,10.3
E00147175,12.6,16.8,51.6,18.9
E00150627,17.9,20,50.5,11.6
E00150666,15.5,20.7,46.6,17.1
E00150667,11.8,19.1,53.7,15.4
E00150668,15.2,13.8,55.1,15.9
E00150669,10,27.1,47.9,15
E00150671,18,14.6,53.9,13.5
E00150672,12.4,18.2,60.6,8.8
E00150673,8.3,17.9,62.8,11
E00150674,7.9,22,55.9,14.1
E00150676,15.2,17.1,51.4,16.2
E00150677,10.9,20.3,48.6,20.3
E00150678,18,15.8,43.2,23
E00150679,10.1,21.8,54.6,13.4
E00150680,13,17.1,50.7,19.2
E00150681,17.9,21.1,44.7,16.3
E00150682,8.6,14.8,62.5,14.1
E00150684,14.6,18.2,54.7,12.4
E00150685,10.5,21,48.1,20.4
E00150686,8.3,25,52.3,14.4
E00150687,8.7,16.8,59,15.5
E00150688,11.9,27.7,47.5,12.9
E00150689,9.9,18.4,56,15.6
E00150690,9.9,21.8,60.6,7.7
E00150691,7.5,25.6,54.9,12
E00150692,6.9,21.6,65.7,5.9
E00150693,11.9,12.4,53.4,22.3
E00150694,10.3,21.4,61.1,7.1
E00150695,7.8,16.2,65.6,10.4
E00150696,8.9,24.8,56.4,9.9
E00150697,7.6,21.2,59.8,11.4
E00150698,11.3,25.2,53,10.4
E00150699,10.4,18.9,66,4.7
E00150700,12.6,14.4,64.9,8.1
E00150701,12.9,17.7,60.5,8.8
E00172352,10.9,14.6,59.9,14.6
E00172353,10.1,15.7,55.3,18.9
E00172356,9.1,16.5,59.7,14.8
E00172357,12.8,27.7,48.9,10.6
