areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00093427,11.4,50,14.3,24.3
E00093433,16.7,51.7,15,16.7
E00147172,21.9,50,14.3,13.8
E00147173,31.5,40.3,15.5,12.7
E00147174,17.4,47.3,14.7,20.7
E00147175,24.2,39.9,17.5,18.4
E00150627,28.6,38.6,14.3,18.6
E00150666,30.6,41.9,11.3,16.1
E00150667,18.6,55,11.6,14.7
E00150668,27.8,38.9,15.9,17.5
E00150669,21,51,16.1,11.9
E00150671,22.9,51,14.4,11.8
E00150672,15.5,46.5,17.6,20.4
E00150673,28,43.2,16.8,12
E00150674,33.9,37.5,19,9.5
E00150676,22.2,50.7,12.5,14.6
E00150677,17.6,49.1,13.9,19.4
E00150678,22.7,49.6,10.9,16.8
E00150679,30.2,40.3,11.6,17.8
E00150680,13.8,55.3,9.8,21.1
E00150681,26.6,47.9,11.7,13.8
E00150682,20.9,44.3,19.4,15.4
E00150684,16.2,50.5,17.1,16.2
E00150685,26,43.2,13,17.8
E00150686,22.8,38.6,16.5,22
E00150687,31.7,36.6,17.9,13.8
E00150688,46.8,36.7,8.5,8
E00150689,22.2,35.9,17.1,24.8
E00150690,27.2,43.4,21.3,8.1
E00150691,32.3,33.8,11.5,22.3
E00150692,42.3,38.2,12.2,7.3
E00150693,18.4,39.7,19.1,22.8
E00150694,18.8,43.6,25.6,12
E00150695,39.7,29.8,16.8,13.7
E00150696,41.6,35.4,13.3,9.7
E00150697,21.7,44.3,14.8,19.1
E00150698,29.9,33.3,22.2,14.5
E00150699,36.6,32.1,12.5,18.8
E00150700,23.1,36.1,18.5,22.2
E00150701,33.3,40.2,9.8,16.7
E00172352,12.5,50.8,20,16.7
E00172353,18.9,38.5,21.3,21.3
E00172356,20.8,40.8,17.7,20.8
E00172357,38.3,40,8.3,13.3
