areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00093427,12.2,26.8,48.8,12.2
E00093433,10.1,29.1,49.4,11.4
E00147172,14.5,28.1,43.8,13.6
E00147173,14.7,32.5,33.7,19
E00147174,5.4,40.9,45.8,7.9
E00147175,12.4,40.8,36.5,10.3
E00150627,42.7,16.7,30.2,10.4
E00150666,25.1,21.5,37.2,16.2
E00150667,12.5,39,40.4,8.1
E00150668,9.7,38.8,42.5,9
E00150669,8.3,35.9,38.6,17.2
E00150671,5,39.8,44.2,11
E00150672,8.3,41.1,35.7,14.9
E00150673,21.2,39,22.6,17.1
E00150674,13.6,39.5,26,20.9
E00150676,3.8,42.9,39,14.3
E00150677,4.3,45.7,38.6,11.4
E00150678,7.2,38.8,41.7,12.2
E00150679,12.5,36.7,24.2,26.7
E00150680,6.2,39.3,44.1,10.3
E00150681,16.9,37.1,37.1,8.9
E00150682,27.3,22.7,36.2,13.8
E00150684,16.1,34.3,38,11.7
E00150685,30.9,19.8,37,12.3
E00150686,22,26.8,38.6,12.6
E00150687,26.7,28.6,36,8.7
E00150688,27.7,28.7,23.8,19.8
E00150689,31.7,27.5,30.3,10.6
E00150690,31.7,20,32.4,15.9
E00150691,40.9,19.7,28,11.4
E00150692,32.7,26.7,25.7,14.9
E00150693,20.6,29.9,36.1,13.4
E00150694,29.4,23,31.7,15.9
E00150695,33.1,27.9,24,14.9
E00150696,34.6,32.7,20.2,12.5
E00150697,30.8,28.5,26.9,13.8
E00150698,40.5,31.9,14.7,12.9
E00150699,33,30.2,18.9,17.9
E00150700,31.5,36.9,13.5,18
E00150701,19.6,26.4,38.5,15.5
E00172352,9,34.3,47,9.7
E00172353,10,46.3,32.5,11.3
E00172356,36.2,13.8,40.2,9.8
E00172357,36.2,10.6,46.8,6.4
