geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00014980,10.6,69,20.4
E00014981,15,50.6,34.4
E00014982,20,44,36
E00014983,8.4,80.2,11.5
E00014984,10.2,72,17.8
E00014985,10.4,63.4,26.1
E00014986,7.4,71.6,21.1
E00014987,15.2,63.4,21.4
E00014988,12.8,60.5,26.7
E00014989,8.7,73.2,18.1
E00014990,10.8,48,41.2
E00014993,18.8,45.7,35.5
E00014994,18,59.6,22.5
E00014995,8.5,61.9,29.7
E00014996,15.6,49.2,35.2
E00014997,14.8,46.1,39.1
E00014998,19,40.5,40.5
E00014999,13.8,43.1,43.1
E00015000,16.5,55.3,28.2
E00015001,13.9,68.3,17.8
E00015002,11.7,60.4,27.9
E00015003,13.4,62.2,24.4
E00015004,16.8,65.3,17.8
E00015005,27.2,50.6,22.2
E00015006,12.9,58.1,29
E00015007,6.3,65.1,28.6
E00015008,8.4,70.9,20.7
E00015009,15.8,66.7,17.5
E00015010,11,50.5,38.5
E00015011,5.9,54.5,39.6
E00015012,9.3,64.5,26.2
E00015013,10.5,68,21.6
E00015014,11.3,53,35.7
E00015015,4.6,69.2,26.2
E00015016,15.3,59.1,25.5
E00015017,15.1,64.4,20.5
E00015018,9.8,64.2,26
E00015019,10.2,53.4,36.4
E00015020,18,40,42
E00015021,17.7,41.7,40.6
E00015022,9,58.4,32.6
E00015024,16.2,50,33.8
E00015026,14.2,50.3,35.5
E00015027,15.9,49.6,34.5
E00015029,9.2,63.3,27.5
E00015031,8.9,68.5,22.6
E00015032,15.5,44.8,39.7
E00015033,5.6,63.2,31.3
E00015034,11.3,66.2,22.5
E00017009,13.5,60.7,25.8
E00017010,14.3,54.9,30.8
E00017011,13.1,57,29.9
E00017012,16.8,57.5,25.7
E00017013,22.9,63.6,13.6
E00017014,13.6,58.4,28
E00017015,14.7,70.5,14.7
E00017033,19.8,53.7,26.4
E00017034,17.2,54,28.7
E00017035,7.9,69,23
E00017295,21.1,57.9,21.1
E00017296,14.4,63.5,22.1
E00017297,13.5,49.5,36.9
E00017298,10,58.2,31.8
E00017299,12.7,58.7,28.6
E00017300,12.1,58.2,29.7
E00017301,16.5,60.9,22.6
E00017302,12.9,57,30.1
E00017303,8,65.5,26.4
E00017304,21.8,51,27.2
E00017305,11.8,65.9,22.4
E00017306,16.7,57.3,26
E00017307,10.1,75.2,14.7
E00017308,19.1,56.5,24.3
E00017309,11.8,63.2,25
E00017310,15.5,56,28.4
E00017311,9.6,48.1,42.3
E00017312,16.1,51.6,32.3
E00017313,11.8,72.4,15.7
E00017314,22.9,57.1,20
E00017315,18.9,54.9,26.2
E00017316,11.8,55.9,32.4
E00017317,10.8,68.5,20.8
E00017318,21.4,56.1,22.4
E00017319,7.8,74,18.2
E00017320,11.9,58.9,29.1
E00017321,9.4,71.7,18.9
E00017340,9.5,45.2,45.2
E00017383,22.9,49,28.1
E00017384,10.6,57.5,31.9
E00017385,12.8,54.4,32.8
E00017386,17.3,48.1,34.6
E00017387,17,50,33
E00017388,13.8,48.6,37.6
E00017389,11.3,51.9,36.8
E00017390,18.4,41.8,39.8
E00017391,13.8,46.3,39.8
E00017392,9.6,52.9,37.5
E00017398,14.4,61,24.7
E00017399,22.8,58.2,19
E00017400,11.8,55.5,32.7
E00017401,22.2,44.4,33.3
E00017405,9.9,53.2,36.9
E00017407,7.4,72.2,20.4
E00017408,16.2,50.4,33.3
E00017409,9.1,61.8,29.1
E00017410,20.4,49,30.6
E00017412,15.5,49.5,35.1
E00017447,10.2,57.5,32.3
E00017448,16.2,40.8,43
E00017449,14,44,42
E00017450,13.1,53.3,33.6
E00017452,9.9,42.6,47.5
E00017453,20,40,40
