geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00014980,79.5,4.5,5.4,10.7
E00014981,72.6,13,2.8,11.6
E00014982,74.2,11.3,4,10.6
E00014983,86.2,3.8,1.5,8.5
E00014984,89.8,5.1,0,5.1
E00014985,86.2,7.3,2.4,4.1
E00014986,85.2,5.7,1.6,7.4
E00014987,92.8,4,0,3.2
E00014988,87,7.6,3.1,2.3
E00014989,73.6,15.2,3.2,8
E00014990,69.9,21.2,0,8.8
E00014993,69,18.3,2.4,10.3
E00014994,88.3,5.5,3.1,3.1
E00014995,67,21.4,4.5,7.1
E00014996,75.7,13,1.7,9.6
E00014997,68.9,17.8,3.7,9.6
E00014998,79.2,6.7,3.3,10.8
E00014999,74.8,6.7,3.7,14.8
E00015000,85.7,7.1,5,2.1
E00015001,85.8,9.2,0.8,4.2
E00015002,77.2,9.8,2.4,10.6
E00015003,81.5,12.1,0,6.5
E00015004,87.3,7.5,1.5,3.7
E00015005,80.9,7.4,3.7,8.1
E00015006,83.8,9,2.7,4.5
E00015007,86.2,10.6,0.8,2.4
E00015008,68.2,17.1,6.2,8.5
E00015009,86.2,10.6,0.8,2.4
E00015010,58.3,20,4.3,17.4
E00015011,69.4,6.5,4.8,19.4
E00015012,79.7,12.3,3.6,4.3
E00015013,64.8,21.4,2.8,11
E00015014,71.2,20,2.4,6.4
E00015015,73,10.7,4.1,12.3
E00015016,70.9,18.9,3.1,7.1
E00015017,79.8,8.7,1.9,9.6
E00015018,85,9.2,0.8,5
E00015019,75.7,5.6,4.7,14
E00015020,66.4,10.2,7.3,16.1
E00015021,49.6,19.3,7.6,23.5
E00015022,74.8,10.8,3.6,10.8
E00015024,59.6,21.2,7.7,11.5
E00015026,65,15.4,4.9,14.6
E00015027,58.3,20,2.5,19.2
E00015029,83.3,8.3,2.5,5.8
E00015031,74.6,13.9,3.3,8.2
E00015032,67.2,16.4,3.1,13.3
E00015033,77.1,16.8,1.5,4.6
E00015034,80.7,12.6,0.8,5.9
E00017009,82.5,6.1,4.4,7
E00017010,72.5,11.9,5.5,10.1
E00017011,82.1,8.9,4.1,4.9
E00017012,78.9,10.9,2.3,7.8
E00017013,82.3,8.5,3.8,5.4
E00017014,75.4,15.4,3.8,5.4
E00017015,82.4,7,2.1,8.5
E00017033,72.9,19.5,1.7,5.9
E00017034,89.1,7,2.3,1.6
E00017035,80.2,8.4,2.3,9.2
E00017295,80.9,4.6,4.6,9.9
E00017296,88.5,7.6,1.5,2.3
E00017297,80,7.9,4.2,7.9
E00017298,84.4,7.4,1.6,6.6
E00017299,91.8,6.7,0,1.5
E00017300,76.4,9.4,4.7,9.4
E00017301,83.5,5.8,1.7,9.1
E00017302,84,7,4,5
E00017303,75.2,6.2,3.5,15
E00017304,75.3,11.1,4,9.6
E00017305,89.2,5.4,2.3,3.1
E00017306,89.3,7.4,1.6,1.6
E00017307,91.9,5.6,0.8,1.6
E00017308,89.3,2.1,2.1,6.4
E00017309,86.8,7.4,2.5,3.3
E00017310,76.1,9.7,7.5,6.7
E00017311,81,10.3,3.2,5.6
E00017312,71.8,16.2,6,6
E00017313,82.8,8.6,0.9,7.8
E00017314,75.8,14.1,1,9.1
E00017315,75.6,16,5.9,2.5
E00017316,75.7,6.4,3.6,14.3
E00017317,77,9.8,4.1,9
E00017318,83.9,5.8,1.5,8.8
E00017319,91.1,4.5,1.8,2.7
E00017320,83.5,10.2,0,6.3
E00017321,87.9,8.6,1.7,1.7
E00017340,53.4,12.2,7.6,26.7
E00017383,75,7.8,2.6,14.7
E00017384,75.8,13.3,3.1,7.8
E00017385,73,13.8,3.3,9.9
E00017386,75.4,7.1,4,13.5
E00017387,77.8,10.1,6.1,6.1
E00017388,68.4,14,5.1,12.5
