geography_code,heating_type_3a-001,heating_type_3a-002
E00014980,0.9,99.1
E00014981,2.8,97.2
E00014982,3.9,96.1
E00014983,0,100
E00014984,0.8,99.2
E00014985,2.4,97.6
E00014986,1.7,98.3
E00014987,0,100
E00014988,0.8,99.2
E00014989,1.6,98.4
E00014990,1.7,98.3
E00014993,0,100
E00014994,0.8,99.2
E00014995,3.5,96.5
E00014996,0.9,99.1
E00014997,2.2,97.8
E00014998,8.4,91.6
E00014999,1.5,98.5
E00015000,2.1,97.9
E00015001,0,100
E00015002,1.6,98.4
E00015003,0.8,99.2
E00015004,0,100
E00015005,0.8,99.2
E00015006,1.8,98.2
E00015007,0,100
E00015008,0,100
E00015009,0,100
E00015010,2.6,97.4
E00015011,1.6,98.4
E00015012,0,100
E00015013,0.7,99.3
E00015014,2.4,97.6
E00015015,0,100
E00015016,1.6,98.4
E00015017,1,99
E00015018,0,100
E00015019,2.8,97.2
E00015020,2.9,97.1
E00015021,2.5,97.5
E00015022,3.5,96.5
E00015024,1.9,98.1
E00015026,0,100
E00015027,0,100
E00015029,0,100
E00015031,1.6,98.4
E00015032,4,96
E00015033,1.5,98.5
E00015034,0,100
E00017009,2.6,97.4
E00017010,2.8,97.2
E00017011,1.6,98.4
E00017012,0,100
E00017013,0.8,99.2
E00017014,3.1,96.9
E00017015,0,100
E00017033,0,100
E00017034,0,100
E00017035,2.3,97.7
E00017295,1.5,98.5
E00017296,2.3,97.7
E00017297,1.2,98.8
E00017298,2.5,97.5
E00017299,0.7,99.3
E00017300,2.4,97.6
E00017301,0,100
E00017302,1,99
E00017303,5.2,94.8
E00017304,2,98
E00017305,0,100
E00017306,0.8,99.2
E00017307,1.6,98.4
E00017308,1.4,98.6
E00017309,0,100
E00017310,0.7,99.3
E00017311,0.8,99.2
E00017312,0.9,99.1
E00017313,1.7,98.3
E00017314,1,99
E00017315,0.8,99.2
E00017316,1.4,98.6
E00017317,1.6,98.4
E00017318,0.7,99.3
E00017319,0,100
E00017320,0.8,99.2
E00017321,1.7,98.3
E00017340,3,97
E00017383,1.7,98.3
E00017384,2.3,97.7
E00017385,0,100
E00017386,3.1,96.9
E00017387,2,98
E00017388,3,97
E00017389,3.9,96.1
E00017390,3.1,96.9
E00017391,2.9,97.1
E00017392,2.8,97.2
E00017398,1.5,98.5
E00017399,4,96
E00017400,1.8,98.2
E00017401,0.9,99.1
E00017405,0,100
E00017407,0,100
E00017408,3.8,96.2
E00017409,1.7,98.3
E00017410,3.1,96.9
E00017412,2.6,97.4
E00017447,2.5,97.5
E00017448,1.1,98.9
E00017449,0,100
E00017450,5,95
E00017452,1.4,98.6
E00017453,1.6,98.4
E00017454,0.8,99.2
E00017455,2.3,97.7
E00017456,3.2,96.8
E00017457,1.5,98.5
E00017458,3.3,96.7
E00017459,2.4,97.6
E00017460,2.3,97.7
E00017461,2.4,97.6
E00017462,1.8,98.2
E00017463,0.9,99.1
E00017464,0,100
E00017465,3.4,96.6
E00017466,2.5,97.5
E00017467,0,100
E00017468,2.9,97.1
E00017469,1.2,98.8
E00017470,1.9,98.1
E00017471,0.9,99.1
E00017472,2.9,97.1
E00017473,3.5,96.5
E00017474,2.8,97.2
E00017475,0.8,99.2
E00017476,0,100
E00017477,4,96
E00017542,0.6,99.4
E00017549,0.9,99.1
E00017551,1.8,98.2
E00017552,1.6,98.4
E00017553,0.8,99.2
E00017554,1.9,98.1
E00017555,2.9,97.1
E00017556,0.7,99.3
E00017557,1.7,98.3
E00017558,0.8,99.2
E00017559,1,99
E00017560,3.7,96.3
E00017561,2.5,97.5
E00017562,0.8,99.2
E00017563,0,100
E00017564,1.4,98.6
E00017565,0.9,99.1
E00017566,2.4,97.6
E00020596,0.7,99.3
E00020598,0,100
E00020599,3.3,96.7
E00020600,1.5,98.5
E00020601,1.9,98.1
E00020602,0,100
E00020603,1.5,98.5
E00020604,0.9,99.1
E00020605,7.6,92.4
E00020606,4.5,95.5
E00020607,0,100
E00020608,13.6,86.4
E00020609,0,100
E00020610,7.2,92.8
E00020611,0.8,99.2
E00020612,1.4,98.6
E00020613,2,98
E00020614,2.2,97.8
E00020615,1.7,98.3
E00020616,0,100
E00020617,1.4,98.6
E00020618,1.6,98.4
E00020619,0,100
E00020620,4.1,95.9
E00020621,0.9,99.1
E00020622,0,100
E00020623,0.9,99.1
E00020625,0,100
E00020630,0,100
E00020634,0.8,99.2
