geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00014980,84.7,13.9,1.4
E00014981,79.7,16.7,3.6
E00014982,78.4,11.4,10.1
E00014983,87.5,10.7,1.7
E00014984,88.3,9,2.7
E00014985,83.2,11.1,5.7
E00014986,83.8,12.3,3.8
E00014987,91.1,5.5,3.3
E00014988,83.4,12.2,4.4
E00014989,82.8,13.3,3.9
E00014990,84.2,13.7,2.1
E00014993,80.1,16.9,3
E00014994,79.9,13.8,6.3
E00014995,81.3,14.2,4.5
E00014996,78.8,12.5,8.7
E00014997,69.3,23.2,7.5
E00014998,67.1,25.5,7.4
E00014999,70.9,16.3,12.9
E00015000,77.9,15.6,6.5
E00015001,82.7,9.1,8.2
E00015002,71.7,17.1,11.2
E00015003,80.4,15.4,4.2
E00015004,84.2,10.1,5.7
E00015005,76.7,18,5.3
E00015006,84.8,8.7,6.5
E00015007,84.6,9.7,5.7
E00015008,72.5,18.1,9.4
E00015009,84.5,13,2.5
E00015010,69,22.1,8.9
E00015011,66.8,24.7,8.5
E00015012,83.3,14.3,2.4
E00015013,83.9,13.6,2.5
E00015014,80.7,15.8,3.5
E00015015,79.2,15.7,5
E00015016,84.2,11.5,4.3
E00015017,83.1,13.6,3.4
E00015018,82.9,11.2,5.9
E00015019,67.9,20.6,11.5
E00015020,69.1,26.5,4.4
E00015021,72,24.2,3.8
E00015022,73.9,19.7,6.4
E00015024,68.4,22.9,8.6
E00015026,79.1,14.6,6.3
E00015027,69.9,24.8,5.4
E00015029,73.3,21.8,4.9
E00015031,76.3,12.7,11
E00015032,75.3,17.6,7.1
E00015033,83.3,10.1,6.6
E00015034,81.5,13.4,5.1
E00017009,77.7,17.9,4.4
E00017010,74.1,21.5,4.4
E00017011,78.2,12.1,9.7
E00017012,77.8,14.9,7.3
E00017013,79.5,16.4,4.1
E00017014,73.4,21.1,5.5
E00017015,75.5,16.8,7.7
E00017033,77,19.8,3.2
E00017034,87.4,11.3,1.3
E00017035,72.7,16.5,10.8
E00017295,74.6,16.3,9
E00017296,82.3,11.8,5.9
E00017297,78.5,14,7.5
E00017298,85.9,8.2,5.9
E00017299,78.4,13.1,8.5
E00017300,72.9,17.2,9.9
E00017301,79.9,13.8,6.3
E00017302,77.9,13.2,8.9
E00017303,70,23.9,6.1
E00017304,66.5,25,8.4
E00017305,76.8,14.4,8.8
E00017306,84.7,11.7,3.6
E00017307,88.1,5.1,6.9
E00017308,86.3,8.4,5.3
E00017309,77.4,18.1,4.5
E00017310,80,14.7,5.2
E00017311,75.8,19.3,5
E00017312,77.8,18.2,4
E00017313,78.8,15.9,5.3
E00017314,75,21.7,3.3
E00017315,77.3,18.3,4.4
E00017316,64.3,30.5,5.3
E00017317,77.7,16.3,6
E00017318,71.1,20,8.9
E00017319,84.7,9.4,5.8
E00017320,82,14.2,3.7
E00017321,83.7,10,6.2
E00017340,38.5,55.3,6.2
E00017383,76.1,13.7,10.1
E00017384,65.2,26.4,8.3
E00017385,76.7,14.1,9.2
E00017386,70.3,22.3,7.3
E00017387,69.2,16.2,14.6
E00017388,72.7,17.9,9.3
E00017389,68.8,24,7.1
E00017390,64.5,21.6,13.9
E00017391,66.7,22.3,11
E00017392,65.8,18,16.1
E00017398,76.6,21,2.4
E00017399,62.3,34.8,2.8
E00017400,77.9,19.6,2.5
E00017401,68.8,20.7,10.5
E00017405,64.4,30,5.6
E00017407,71.7,23.8,4.5
E00017408,64.7,23.5,11.8
E00017409,75.2,19.6,5.2
E00017410,64.8,31.1,4.1
E00017412,60.1,30.1,9.8
E00017447,77,17.2,5.7
E00017448,67.1,27,5.9
E00017449,61.9,28.7,9.4
E00017450,66,26,8.1
E00017452,65.1,30.3,4.6
E00017453,55.3,36.3,8.5
E00017454,77.7,16.1,6.2
E00017455,66.5,26.5,7
E00017456,60.3,26.1,13.5
E00017457,68.8,19.4,11.8
E00017458,69,25.9,5.1
E00017459,70.4,14.8,14.8
E00017460,68.5,18.6,12.9
E00017461,77.3,16.6,6
E00017462,71.4,22.2,6.4
E00017463,75,17.3,7.7
E00017464,75.4,18.5,6.1
E00017465,66.5,22.4,11.1
E00017466,70.4,19.3,10.3
E00017467,83.5,11.5,5
E00017468,61.9,26.4,11.7
E00017469,66.4,21.4,12.2
E00017470,69.7,26.2,4.1
E00017471,71.6,22.9,5.5
E00017472,74.6,17.9,7.5
E00017473,54.1,38.4,7.5
E00017474,69.8,19.9,10.3
E00017475,63.7,24.8,11.5
E00017476,63.2,32.9,4
E00017477,66.6,24.6,8.8
E00017542,76.2,20.8,2.9
E00017549,72,20.7,7.3
E00017551,80.8,15.6,3.6
E00017552,61.1,34,5
E00017553,82.6,11.4,6
E00017554,78.8,19.9,1.3
E00017555,68.2,27.6,4.2
E00017556,68.5,26.9,4.6
E00017557,73.2,19.1,7.6
E00017558,80.3,16.3,3.4
E00017559,73,18.8,8.2
E00017560,77,19.5,3.5
E00017561,77.2,21.4,1.4
E00017562,79.6,17.4,2.9
E00017563,89.5,7.5,3
E00017564,73,22.7,4.3
E00017565,71.7,19.4,8.9
E00017566,78.4,18.3,3.3
E00020596,85.1,9.9,5.1
E00020598,81.8,16.6,1.6
E00020599,75.3,16.7,7.9
E00020600,87.1,9.2,3.7
E00020601,79.1,12,8.9
E00020602,78.9,19.3,1.8
E00020603,76.3,21.8,1.9
E00020604,93,5.8,1.2
E00020605,77.6,17.8,4.7
E00020606,75.9,20.7,3.4
E00020607,71.4,25.2,3.4
E00020608,58.5,37.8,3.7
E00020609,89.5,5.1,5.4
E00020610,57.4,36.1,6.5
E00020611,78.2,16.9,4.9
E00020612,91.3,6.4,2.2
E00020613,71.5,22.4,6.1
E00020614,59.8,26.3,13.9
E00020615,66.6,11.9,21.5
E00020616,81.1,16.5,2.5
E00020617,71.9,12.1,16
E00020618,77,17.9,5.1
E00020619,74.9,22.4,2.7
E00020620,72.6,15.6,11.8
E00020621,91.2,6.3,2.5
E00020622,94.4,2.5,3.1
E00020623,77.2,16.2,6.6
E00020625,89.4,9.9,0.7
E00020630,87.4,7,5.6
E00020634,80.1,15.1,4.8
E00020636,76.9,15,8
E00020639,77.6,14.2,8.2
E00020640,77.1,16.8,6.2
E00020641,72,20.8,7.3
E00020642,69.1,20.5,10.5
E00020645,64.7,28.6,6.7
E00020647,88.9,7.5,3.6
E00020652,89.4,7.6,3
E00020658,80.3,14.5,5.2
E00020661,84.3,8.6,7
E00020683,91.4,6,2.6
E00020688,94,2.7,3.3
E00020692,75.7,19.1,5.2
E00020693,82.6,11.1,6.3
E00020694,74,23.6,2.4
E00020695,88.2,8.5,3.3
E00020696,91.5,5.8,2.7
E00020697,89,8,3
E00020699,93.9,3.7,2.4
E00020700,91,6.8,2.2
E00020708,84.5,9.3,6.3
E00020709,75.6,15.6,8.9
E00020710,84.8,9.8,5.3
E00020711,86.9,7.3,5.7
E00020712,87.9,8.6,3.5
E00020713,84.3,8.8,6.8
E00020714,88.8,6.6,4.6
E00020715,87.9,9.1,3
E00020716,85,5.6,9.3
E00020718,79.8,9.3,10.8
E00020719,81.6,6.1,12.3
E00020720,82.3,11.1,6.6
E00020721,91.5,6.9,1.6
E00020722,91.4,6.8,1.8
E00020723,82.5,14,3.5
E00020724,78.9,14.3,6.8
E00020725,88.7,8,3.3
E00020726,87.7,4.9,7.4
E00020727,78.4,17.1,4.5
E00020728,80.7,11.5,7.8
E00020729,87.8,5.4,6.9
E00020730,89.7,7.4,2.9
E00020731,86.9,7.6,5.5
E00020732,89.8,5.6,4.6
E00020733,79.6,9.3,11.1
E00020734,88.6,7,4.4
E00020735,84.5,8.8,6.6
E00020736,86.7,7.8,5.5
E00020737,83.6,8.4,8.1
E00020738,82.4,12.7,4.8
E00020739,84.5,9.5,6.1
E00020740,76.8,15,8.2
E00020741,72.9,17.6,9.5
E00020742,71.3,21.2,7.6
E00020743,91.1,4.9,4
E00020744,82.3,7.4,10.4
E00020745,86.4,8.3,5.3
E00020746,81.4,13.9,4.7
E00020747,84.7,10,5.3
E00020748,87,8.4,4.5
E00020749,90.3,7,2.8
E00020750,92.4,4.7,2.9
E00020751,92.2,3.2,4.6
E00020752,70.9,21.7,7.4
E00020753,71.5,16.6,11.9
E00020755,71.2,14.4,14.4
E00020756,77.8,15,7.2
E00020758,70.2,15.5,14.3
E00020759,67,17.8,15.2
E00020760,58.8,33.9,7.3
E00020761,71.3,15.2,13.5
E00020765,70.1,14.5,15.5
E00020766,75.3,13.9,10.9
E00020768,75.1,13.1,11.8
E00020769,73.8,13.3,12.9
E00020771,76.2,13.1,10.7
E00020772,69.6,16.7,13.7
E00020773,72.9,14.4,12.7
E00020774,73.7,13.5,12.8
E00020775,75.6,13,11.4
E00020776,68.6,14.2,17.2
E00020778,74.2,14,11.9
E00020779,58.5,20.6,20.9
E00020780,75.8,15.6,8.6
E00020781,71.7,17.5,10.9
E00020782,76.2,15.4,8.4
E00020783,70.6,20.7,8.8
E00020784,76.9,15.4,7.7
E00020785,66.1,20.4,13.5
E00020786,68.9,16.9,14.2
E00020787,87.3,9.5,3.3
E00020788,83.3,11.9,4.7
E00020789,87.4,8,4.5
E00020790,80.8,8.7,10.5
E00020791,87.7,6.5,5.8
E00020792,86.3,8.6,5.1
E00020793,90.2,2.6,7.2
E00020794,87.3,6.4,6.4
E00020795,76.3,17.4,6.3
E00020796,88.1,7.3,4.6
E00020797,68.3,24.4,7.3
E00020798,75.2,19.2,5.5
E00020799,82.9,11.6,5.5
E00020800,78.9,12.8,8.3
E00020801,82.2,10.8,7
E00020802,72.1,18.7,9.2
E00020803,83.7,10.6,5.7
E00020804,79.8,14.1,6.1
E00020805,83.6,12.4,4
E00020806,87.8,7.1,5.1
E00020807,82.2,14.5,3.3
E00020808,84,10.7,5.2
E00020809,83,11.8,5.2
E00020810,90.1,4.8,5.1
E00020811,62.3,27.4,10.3
E00020812,77.6,14.4,8
E00020813,76.8,16.7,6.5
E00020814,85.3,9.3,5.4
E00020815,87.9,7.2,4.9
E00020816,89.4,5.4,5.1
E00020817,83.4,11.6,5.1
E00020818,68.3,22.1,9.6
E00020819,66.8,20,13.2
E00020820,78,17.4,4.6
E00020821,74.4,15.2,10.5
E00020822,63.9,29.7,6.4
E00020823,65.6,27.6,6.8
E00020824,74.5,19.5,6
E00020825,79.9,14.6,5.5
E00020826,70.2,20.5,9.3
E00020828,64.2,27.8,8
E00020830,66.1,26.6,7.3
E00020831,65.6,20.8,13.7
E00020832,66.4,25.4,8.2
E00020833,70.2,21.3,8.5
E00020834,74.4,11.2,14.3
E00020835,47.9,44.1,7.9
E00020836,71.9,21.3,6.8
E00020837,63.9,28.4,7.7
E00020838,69.4,16.9,13.6
E00020839,66.5,19.7,13.7
E00020840,71,16.7,12.3
E00020841,63,24.9,12.1
E00020842,79.3,16.1,4.6
E00020844,68.3,23.9,7.8
E00020845,67.9,20.5,11.5
E00020846,65.4,24.6,10
E00020847,57.1,24.5,18.4
E00020848,54.3,42.7,3.1
E00020849,75.6,19.9,4.5
E00020850,66.3,14.6,19
E00020851,73.7,18.4,7.8
E00020852,74.6,23.5,1.8
E00020853,80.9,14.7,4.4
E00020854,71.8,20.7,7.5
E00020855,74.8,18.3,6.9
E00020856,73.5,19.5,7
E00020857,59,36,5
E00020858,62.3,32,5.7
E00020859,87.2,7.8,5
E00020860,82.7,13.1,4.3
E00020861,78.9,15.1,5.9
E00020862,75.1,11.8,13.1
E00020863,66.3,23.7,10
E00020864,64.3,14.6,21.1
E00020865,86,8.4,5.6
E00020866,79.1,15.2,5.7
E00020867,69.7,21.7,8.6
E00020868,85.5,9.6,4.8
E00020869,77.9,16.6,5.5
E00020870,80.8,13.6,5.6
E00020871,78.9,16.3,4.7
E00020872,78.6,15.5,5.9
E00020873,80.1,16.1,3.8
E00020874,84,12,3.9
E00020875,86,5.3,8.8
E00020876,82.6,9,8.4
E00020877,74.5,18.2,7.3
E00020878,69.6,16,14.3
E00020879,75.8,19.4,4.8
E00020880,78.3,13.9,7.8
E00020881,86.5,8.6,4.9
E00020882,75.2,17.8,7
E00020883,57.9,37.9,4.2
E00020884,75.3,17.3,7.4
E00020885,68.1,25.4,6.5
E00020886,70.4,20.2,9.4
E00020887,74.5,23.2,2.3
E00020888,68.4,25.3,6.3
E00020889,71,17.9,11
E00020890,88.4,9.1,2.5
E00020891,73.4,15.7,10.9
E00020892,68.4,27.7,4
E00020893,60.5,29.5,10
E00020894,76,23.3,0.7
E00020895,46.1,46.8,7.2
E00020896,70.7,16.8,12.4
E00020897,60.6,34.7,4.8
E00020898,56.3,36.5,7.2
E00020899,62.2,35.6,2.3
E00020900,83.9,8.8,7.3
E00020901,62.8,27.9,9.3
E00020902,55.7,32.4,11.8
E00020903,69.4,23.6,7
E00020904,61.1,30,8.9
E00020905,71.5,23.1,5.4
E00020906,67.1,21.1,11.8
E00020907,60.3,30.3,9.4
E00020908,63.2,22.7,14.2
E00020909,67.7,27.1,5.2
E00020910,72.2,23.3,4.5
E00020911,63.9,28.2,7.9
E00020912,77,15.5,7.5
E00020913,85.1,9.1,5.8
E00020914,75,19.3,5.7
E00020915,64.7,30.8,4.5
E00020916,88.5,8.1,3.4
E00020917,66.1,25.6,8.3
E00020918,69.5,24.4,6
E00020919,68.8,27.1,4.1
E00020920,63.9,32.9,3.2
E00020921,70.4,26.9,2.7
E00020922,71.5,22.2,6.3
E00020923,70.4,24.1,5.5
E00020924,65.2,27.1,7.7
E00020925,68.5,25.6,5.8
E00020926,64.1,20.5,15.4
E00020927,78.9,14,7.1
E00020928,65.6,29.7,4.8
E00020929,89.9,4.6,5.5
E00020930,82.4,11.5,6.1
E00020931,80.8,13.7,5.4
E00020932,71.4,25,3.6
E00020933,56.9,33.3,9.7
E00020934,61.9,35.3,2.8
E00020935,73.5,22.4,4
E00020936,87.6,9.3,3.1
E00020937,80.2,14,5.8
E00020938,91.5,6.6,1.9
E00020939,60.9,34,5.1
E00020940,68.5,26.4,5.1
E00020941,85.5,9.8,4.7
E00020942,81.1,13.3,5.7
E00020943,67.2,25.9,6.8
E00020944,80.1,12.1,7.7
E00020945,83.3,10.5,6.2
E00020946,75.8,14.2,10
E00020947,72.9,20.3,6.8
E00020948,82.5,10.3,7.3
E00020949,81.4,14.6,4
E00020950,74,21.8,4.1
E00020951,68.5,29.1,2.4
E00020952,69.3,26.7,4
E00020953,64,30.3,5.7
E00020954,71.2,23.2,5.6
E00020955,81.7,14.1,4.2
E00020956,59,29.3,11.7
E00020957,77.2,14.5,8.3
E00020958,68.8,26.9,4.3
E00020959,82.1,11.2,6.8
E00020960,61.9,34.5,3.6
E00020961,62.4,35.9,1.7
E00020962,73.4,19.4,7.2
E00020963,90.4,7.1,2.6
E00020964,53.4,43.5,3.2
E00020965,89.9,7.2,2.9
E00020966,78.4,14.9,6.8
E00020978,79.2,12.6,8.2
E00020979,81.4,12.2,6.3
E00020983,69.3,22.5,8.2
E00020988,81.5,7.7,10.8
E00020991,83.5,11.6,4.9
E00020992,90.4,1.5,8.1
E00020995,82.6,11.9,5.5
E00021076,70.4,19.7,9.9
E00021084,76,13.4,10.6
E00021086,68.2,11.2,20.6
E00021087,74.2,10.5,15.4
E00021088,65,18.3,16.7
E00021109,74.4,21.4,4.2
E00021110,79.4,13.9,6.7
