geography_code,disability_3a-001,disability_3a-002
E00014980,12.9,87.1
E00014981,11.4,88.6
E00014982,17.9,82.1
E00014983,8.4,91.6
E00014984,12.3,87.7
E00014985,18.8,81.2
E00014986,17.4,82.6
E00014987,10.9,89.1
E00014988,5.7,94.3
E00014989,8.8,91.2
E00014990,14.8,85.2
E00014993,13.5,86.5
E00014994,11.6,88.4
E00014995,13.9,86.1
E00014996,17.3,82.7
E00014997,11.7,88.3
E00014998,11.7,88.3
E00014999,22.1,77.9
E00015000,12.7,87.3
E00015001,15.8,84.2
E00015002,12.1,87.9
E00015003,12.9,87.1
E00015004,10.1,89.9
E00015005,11.8,88.2
E00015006,15.3,84.7
E00015007,13.7,86.3
E00015008,30.4,69.6
E00015009,10.1,89.9
E00015010,10.4,89.6
E00015011,16.9,83.1
E00015012,9.1,90.9
E00015013,15,85
E00015014,10.2,89.8
E00015015,8.8,91.2
E00015016,14.8,85.2
E00015017,8.9,91.1
E00015018,12.3,87.7
E00015019,23.5,76.5
E00015020,8.5,91.5
E00015021,9.9,90.1
E00015022,15.3,84.7
E00015024,13.1,86.9
E00015026,12.4,87.6
E00015027,13,87
E00015029,14.4,85.6
E00015031,20.4,79.6
E00015032,14.8,85.2
E00015033,18.4,81.6
E00015034,14.9,85.1
E00017009,12,88
E00017010,14.6,85.4
E00017011,13.9,86.1
E00017012,11.6,88.4
E00017013,13.4,86.6
E00017014,11.8,88.2
E00017015,11,89
E00017033,13.2,86.8
E00017034,10.3,89.7
E00017035,19,81
E00017295,11.2,88.8
E00017296,12,88
E00017297,11.2,88.8
E00017298,13.5,86.5
E00017299,13.4,86.6
E00017300,14.9,85.1
E00017301,11.6,88.4
E00017302,17.2,82.8
E00017303,16.6,83.4
E00017304,10.7,89.3
E00017305,9.3,90.7
E00017306,12.7,87.3
E00017307,10.8,89.2
E00017308,14.1,85.9
E00017309,11.8,88.2
E00017310,12.6,87.4
E00017311,11.7,88.3
E00017312,9.6,90.4
E00017313,16,84
E00017314,13.6,86.4
E00017315,8.3,91.7
E00017316,10.9,89.1
E00017317,20.4,79.6
E00017318,17.1,82.9
E00017319,8.8,91.2
E00017320,15,85
E00017321,10.4,89.6
E00017340,6.5,93.5
E00017383,13.1,86.9
E00017384,18,82
E00017385,16.1,83.9
E00017386,12.6,87.4
E00017387,21.4,78.6
E00017388,13.7,86.3
E00017389,15.3,84.7
E00017390,17.6,82.4
E00017391,17.4,82.6
E00017392,16.6,83.4
E00017398,15.8,84.2
E00017399,9.9,90.1
E00017400,13.3,86.7
E00017401,17.1,82.9
E00017405,19.2,80.8
E00017407,12.4,87.6
E00017408,15.6,84.4
E00017409,16.7,83.3
E00017410,13.2,86.8
E00017412,13.8,86.2
E00017447,19.3,80.7
E00017448,13.1,86.9
E00017449,15.6,84.4
E00017450,15.8,84.2
E00017452,11.7,88.3
E00017453,7.9,92.1
E00017454,12.1,87.9
E00017455,13.1,86.9
E00017456,14.6,85.4
E00017457,13.1,86.9
E00017458,14.8,85.2
E00017459,15.3,84.7
E00017460,13.3,86.7
E00017461,20.3,79.7
E00017462,16.3,83.7
E00017463,12,88
E00017464,14.5,85.5
E00017465,16.1,83.9
E00017466,11.8,88.2
E00017467,15.6,84.4
E00017468,17,83
E00017469,19.9,80.1
E00017470,14.8,85.2
E00017471,11.6,88.4
E00017472,27.2,72.8
E00017473,10.5,89.5
E00017474,17.5,82.5
E00017475,15,85
E00017476,14.8,85.2
E00017477,11,89
E00017542,8.6,91.4
E00017549,11.8,88.2
E00017551,10.5,89.5
E00017552,11.7,88.3
E00017553,12.3,87.7
E00017554,16.1,83.9
E00017555,8.4,91.6
E00017556,14,86
E00017557,12,88
E00017558,9.2,90.8
E00017559,16.7,83.3
E00017560,9,91
E00017561,9.4,90.6
E00017562,7.2,92.8
E00017563,9.9,90.1
E00017564,8.9,91.1
E00017565,13.5,86.5
E00017566,11,89
E00020596,19.8,80.2
E00020598,7,93
E00020599,9.6,90.4
E00020600,12.3,87.7
E00020601,31.6,68.4
E00020602,7.6,92.4
E00020603,17,83
E00020604,11.8,88.2
E00020605,8.9,91.1
E00020606,8.9,91.1
E00020607,9.4,90.6
