areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00065661,87.8,0.9,11.3
E00065665,68.1,2.9,29.1
E00065677,82.7,2.9,14.3
E00065678,86.3,0.7,13
E00065679,91.4,1.2,7.3
E00065680,78.6,1.4,20
E00065681,85.4,0.2,14.4
E00065682,84.6,0.9,14.5
E00065683,88.1,1,10.9
E00065684,85.5,0.5,14
E00065685,87,1.2,11.7
E00065686,82.5,1.2,16.2
E00065687,79.5,2.2,18.3
E00065688,76.1,2.1,21.7
E00065690,75.1,4,20.9
E00065691,70.5,0.3,29.2
E00065692,79.7,3.1,17.2
E00065693,78.8,2.4,18.8
E00065694,82.9,1.2,15.9
E00065695,84.7,0.5,14.8
E00065696,77.2,2.8,19.9
E00065697,80.6,1.1,18.3
E00065698,82.4,2.4,15.2
E00065699,79.4,2.1,18.4
E00065700,85,0.9,14.1
E00065701,88.1,0.6,11.3
E00065702,79.2,0.9,19.9
E00065703,85.8,0.6,13.6
E00065704,84.4,2.5,13.1
E00065710,76.2,1.7,22.1
E00065712,86.4,1.4,12.2
E00065718,79,0,21
E00065719,89.6,0,10.4
E00065857,89.4,0.7,9.9
E00065858,86.6,0.7,12.7
E00065859,81.6,3.7,14.6
E00065860,74,5.1,21
E00065862,90.8,1.9,7.3
E00065863,80.6,2.4,17
E00065864,72.2,2.5,25.3
E00065865,86.8,2.5,10.6
E00065866,90.3,3.2,6.6
E00065867,91.1,2.5,6.4
E00065868,85.4,4.9,9.7
E00065869,87.9,3.5,8.6
E00065870,88.1,1.2,10.7
E00065871,72.4,1.5,26.1
E00065872,86.3,5.7,8
E00065873,84.2,0.8,15
E00065874,79.1,2.9,18
E00065875,79.6,2.5,18
E00065876,79.7,1.3,19
E00065877,78.9,4.3,16.8
E00065878,80,3.6,16.4
E00065879,65.7,0.4,33.9
E00065880,67.2,13,19.8
E00065881,74,4.9,21.1
E00065882,84.6,5.9,9.5
E00065883,81.9,2,16
E00065884,85.9,1.7,12.5
E00065885,81.3,4,14.7
E00065886,79.7,2.7,17.6
E00065888,85.5,3.9,10.6
E00065900,91.2,0.3,8.5
E00065901,87.7,1.4,10.9
E00065902,86.6,4.3,9.1
E00065903,87,2.8,10.2
E00065904,83.1,1.3,15.7
E00065905,80.1,3.8,16.1
E00065906,87.5,1,11.5
E00065907,93.1,3,3.9
E00066196,91.3,2.6,6.1
E00066197,83.7,0.8,15.6
E00066201,82.1,0.6,17.4
E00066202,86.8,0.3,12.8
E00066208,84.9,1.3,13.8
E00066209,84.2,2.5,13.3
E00066231,91.5,1.2,7.4
E00066232,82.7,1.4,15.9
E00066233,87.8,0.5,11.7
E00066235,86.3,2.7,11
E00066238,84.9,1.2,13.9
E00066239,87.7,0,12.3
E00066240,86,2.3,11.7
E00066242,82.3,2.1,15.6
E00067384,80.6,0.7,18.7
E00067393,82.4,3,14.6
E00067637,75.7,7.6,16.7
E00067639,92,2.3,5.7
E00067640,78.9,13.2,7.9
E00067641,82.6,6.4,11.1
E00067643,79.4,12.8,7.8
E00067645,87.4,8.8,3.8
E00067646,83.7,9,7.3
E00067649,89.1,5.9,4.9
E00067650,88,7.8,4.2
E00067651,79.5,7.3,13.2
E00067652,85.1,5.9,9
E00067654,85.1,7.7,7.2
E00067655,76.3,12.1,11.6
E00067750,83.4,8,8.6
E00067758,76.5,5.5,18
E00067759,79.1,7.6,13.4
E00067904,85.3,2.4,12.2
E00067905,95,0.7,4.3
E00067906,84.7,2.1,13.2
E00067907,88.3,3,8.6
E00067908,87,3.5,9.4
E00067911,89.6,1.2,9.1
E00067912,86.5,1.3,12.2
E00067913,89.6,0.9,9.6
E00067914,85.9,0.8,13.3
E00067915,92,0.7,7.2
E00067916,89.7,2.3,8
E00067917,92.1,0.7,7.2
E00142020,89,0.9,10.2
E00142021,84.7,3.7,11.6
E00142022,86.5,2.3,11.3
E00142023,79.5,3,17.5
E00142025,78.5,4.2,17.3
E00142026,83.5,1,15.6
E00142027,82.8,4.4,12.8
E00142028,84.3,4.7,11
E00142030,80,6.4,13.6
E00142033,88,1.1,10.9
E00142034,80,0.7,19.3
E00142122,83.8,4.8,11.4
E00142123,87.7,1.9,10.4
E00142124,85.3,1.2,13.5
E00142125,77.9,2.9,19.3
E00142126,86.7,0.7,12.6
E00142127,90.6,1.7,7.7
E00142128,85.8,1,13.2
E00142129,89.3,1.7,9
E00142130,87,0.4,12.7
E00142131,80.2,2.8,17
E00142132,78,1,20.9
E00142133,90.2,0,9.8
E00142145,89.2,1.4,9.5
E00142146,86.3,1,12.7
E00142147,86.3,0.8,12.9
E00142148,84.5,2.4,13.1
E00142149,90.8,1.4,7.8
E00142150,88.5,1.8,9.6
E00142151,92.6,3.4,4
E00142152,90.2,2.6,7.2
E00142153,83.9,10.5,5.6
E00142154,89.4,1.5,9.1
E00142159,92.6,0.7,6.6
E00142205,71.3,9.7,18.9
E00170119,66.8,5.2,28
E00170122,85.3,7.4,7.4
E00170123,78.4,19.4,2.1
E00170124,86.2,10.6,3.2
E00185467,84.9,10.4,4.7
E00185476,77.9,5.4,16.7
E00185489,81.1,2.4,16.5
E00185499,82.8,5.6,11.5
E00185505,89.4,0.6,10
E00185520,74.5,21.7,3.8
E00185521,89.9,3.6,6.5
E00185524,86.5,4.3,9.3
E00185545,82.6,13.6,3.8
E00185549,81.8,4.4,13.9
E00185559,82.1,3.3,14.6
E00189816,79.5,4,16.5
E00189857,87,1.2,11.9
E00189891,61.7,3,35.3
