areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00065661,1.2,11,35.3,52.6
E00065665,0.8,20.2,76.6,2.4
E00065677,3.9,14.7,51.2,30.2
E00065678,1.8,13.3,18.6,66.4
E00065679,1.3,16.9,28.8,53.1
E00065680,5.8,8.7,59.4,26.1
E00065681,1.8,17.3,38.7,42.3
E00065682,8.3,22.1,31.7,37.9
E00065683,1.9,10.6,34.4,53.1
E00065684,2.5,13,36.4,48.1
E00065685,4.3,19.1,34.8,41.8
E00065686,0,24,42.2,33.8
E00065687,0.9,23.5,56.5,19.1
E00065688,3.6,56,25.6,14.9
E00065690,2.9,40.3,48.2,8.6
E00065691,17.6,21.4,44.3,16.8
E00065692,0,24.8,68.4,6.8
E00065693,2.4,47.2,47.2,3.3
E00065694,0,33.3,51.8,14.9
E00065695,0,8.4,38.1,53.5
E00065696,4.5,32.3,39.4,23.9
E00065697,10.8,19.1,41.2,28.9
E00065698,1.5,23,41.5,34.1
E00065699,1.5,23.5,56.1,18.9
E00065700,0,12.1,69.3,18.6
E00065701,1.6,21.7,32.6,44.2
E00065702,2.2,32.2,46.7,18.9
E00065703,0.8,15.6,32.8,50.8
E00065704,3.2,18.5,36.5,41.8
E00065710,13.1,20,55.6,11.3
E00065712,0.7,23.1,51,25.2
E00065718,0,14.3,40,45.7
E00065719,2.5,10.2,39,48.3
E00065857,2.3,16.2,38.5,43.1
E00065858,5.1,35.8,37.2,21.9
E00065859,2.9,14.4,58.3,24.5
E00065860,0.8,31.5,40.9,26.8
E00065862,0.8,12.9,30.6,55.6
E00065863,1.7,30.3,52.1,16
E00065864,25,29.8,22.6,22.6
E00065865,1.1,13.7,30.5,54.7
E00065866,0,28.9,38.2,32.8
E00065867,9,18.8,35.4,36.8
E00065868,0.9,26.8,41.8,30.5
E00065869,5,18.9,34.2,41.9
E00065870,2.6,22.2,41.2,34
E00065871,1.9,23.2,54.8,20
E00065872,0.8,19.5,40.6,39.1
E00065873,4.1,28.5,43.1,24.4
E00065874,2.8,35.9,44.8,16.6
E00065875,1.8,36.3,25,36.9
E00065876,15.4,16.3,57.7,10.6
E00065877,6.6,36.8,47.4,9.2
E00065878,17.9,33.3,23.4,25.4
E00065879,0.8,55.6,32.5,11.1
E00065880,33,53.8,9.3,3.8
E00065881,29.9,48.1,15.6,6.5
E00065882,23.1,46.2,20.4,10.2
E00065883,2.8,21.8,46.9,28.5
E00065884,0.7,21.8,44.2,33.3
E00065885,1,42.1,36.9,20
E00065886,9,33.6,36.1,21.3
E00065888,0,29.4,37.1,33.5
E00065900,0.8,14.6,30,54.6
E00065901,3.4,15.3,39,42.4
E00065902,3,19,51.2,26.8
E00065903,0,22.3,31.5,46.2
E00065904,0,20.3,30.8,48.9
E00065905,2.7,41.6,32.9,22.8
E00065906,6.5,27.5,52.9,13
E00065907,0.8,9,33.8,56.4
E00066196,1,8.1,35.4,55.6
E00066197,0.9,14,35.5,49.5
E00066201,1.4,17.1,34.2,47.3
E00066202,0,13.6,39.2,47.2
E00066208,1.5,9.2,33.8,55.4
E00066209,2.4,14.3,38.1,45.2
E00066231,1.5,10.3,32,56.2
E00066232,4.8,19.2,39,37
E00066233,1,15.3,42.9,40.8
E00066235,0,11.3,44.3,44.3
E00066238,2.2,12.6,29.6,55.6
E00066239,3.1,12.5,43.8,40.6
E00066240,0,17.3,37.5,45.2
E00066242,1.9,7.4,38.9,51.9
E00067384,3,16.5,27.8,52.6
E00067393,2.4,12.2,35.4,50
E00067637,0,10.7,63.6,25.7
E00067639,1.9,23.7,35.9,38.5
E00067640,8.2,20.4,37.4,34
E00067641,0.9,19.1,48.7,31.3
E00067643,0,11.7,45.8,42.5
E00067645,0.8,6.3,59.5,33.3
E00067646,9.5,11.1,42.9,36.5
E00067649,3.5,10.4,37.4,48.7
E00067650,0.7,31.5,28,39.9
E00067651,5.1,16.1,41.6,37.2
E00067652,2.3,19.2,38.5,40
E00067654,1.6,24,44.2,30.2
E00067655,4.4,25.2,44.4,25.9
E00067750,1.7,28.1,39.7,30.6
E00067758,4.2,47.5,33.3,15
E00067759,4.5,36.6,40.3,18.7
E00067904,1.7,16,33.6,48.7
E00067905,1,4.1,29.9,64.9
E00067906,0.6,34,33.3,32.1
E00067907,1.7,28.4,43.1,26.7
E00067908,0.8,9.1,43.8,46.3
E00067911,0,13.6,35.2,51.2
E00067912,3.1,24.4,38.2,34.4
E00067913,0,19.2,38.4,42.5
E00067914,1,24.2,32.3,42.4
E00067915,2,10,28,60
E00067916,0.7,18.2,42.7,38.5
E00067917,1.6,17.8,40.3,40.3
E00142020,0,15.7,68.7,15.7
E00142021,0.5,12.9,47.9,38.7
E00142022,2.4,32.5,46.3,18.7
E00142023,0,14.3,76.4,9.3
E00142025,22.1,20.7,47.9,9.3
E00142026,2.8,30.8,40.6,25.9
E00142027,0.6,20.6,60.6,18.1
E00142028,0,26.6,53.1,20.3
E00142030,8.5,21.3,64,6.1
E00142033,0.5,15,38.9,45.6
E00142034,1.6,14.4,60,24
E00142122,0,7.8,57.8,34.3
E00142123,3.6,25.4,43.5,27.5
E00142124,0.9,19.6,37.4,42.1
