areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00065661,2.9,21.6,75.4
E00065665,4,32.3,63.7
E00065677,0.8,30,69.2
E00065678,9.7,12.4,77.9
E00065679,3.1,17,79.9
E00065680,3.5,18.3,78.2
E00065681,4.8,18.6,76.6
E00065682,2.1,20.4,77.5
E00065683,3.7,17.3,79
E00065684,3,18.1,78.9
E00065685,7.1,17.7,75.2
E00065686,3.2,21.8,75
E00065687,4.5,20.5,75
E00065688,3,36.3,60.7
E00065690,2.9,33.8,63.3
E00065691,7.6,34.8,57.6
E00065692,2.5,22.7,74.8
E00065693,0.8,37.1,62.1
E00065694,6.1,24.6,69.3
E00065695,5.9,15,79.1
E00065696,4.5,25.6,69.9
E00065697,2.1,29.2,68.7
E00065698,2.9,26.5,70.6
E00065699,1.5,26.5,72
E00065700,2.8,24.8,72.3
E00065701,7,17.8,75.2
E00065702,4.4,22.7,72.9
E00065703,8.2,18,73.8
E00065704,2.7,28.6,68.6
E00065710,3,33.3,63.6
E00065712,1.4,25.9,72.8
E00065718,7.4,14.7,77.9
E00065719,3.3,20.8,75.8
E00065857,2.3,23.1,74.6
E00065858,2.2,40.4,57.4
E00065859,4.3,19.4,76.3
E00065860,4.7,30.5,64.8
E00065862,4.1,13,82.9
E00065863,0.8,31.7,67.5
E00065864,4.1,48,48
E00065865,2.1,24.2,73.7
E00065866,3.4,27.7,68.9
E00065867,3.5,36.2,60.3
E00065868,2.3,25.7,72.1
E00065869,5.9,25.5,68.6
E00065870,3.3,25.7,71.1
E00065871,2.6,21.7,75.7
E00065872,3.9,13.3,82.8
E00065873,1.6,34.4,63.9
E00065874,1.4,34.5,64.1
E00065875,3.6,21.7,74.7
E00065876,2,30.7,67.3
E00065877,2,36.2,61.8
E00065878,2.5,49.5,48
E00065879,0.8,35.2,64
E00065880,3.9,71.5,24.6
E00065881,2.6,67.3,30.1
E00065882,4.3,51.9,43.9
E00065883,5.1,23,71.9
E00065884,3.4,32.9,63.7
E00065885,0.5,31,68.5
E00065886,2.4,48.8,48.8
E00065888,3.7,27.4,68.9
E00065900,5.4,15.4,79.2
E00065901,5,19.3,75.6
E00065902,1.8,24.8,73.3
E00065903,4.6,16,79.4
E00065904,4.5,19.5,75.9
E00065905,2,27.5,70.5
E00065906,2.2,28.8,69.1
E00065907,2.3,22,75.8
E00066196,4.9,23.5,71.6
E00066197,1.9,21.5,76.6
E00066201,4.8,19.2,76
E00066202,2.4,21.4,76.2
E00066208,4.6,13.8,81.5
E00066209,8.4,18.1,73.5
E00066231,4.9,19.2,75.9
E00066232,4.9,27.1,68.1
E00066233,5.9,25.5,68.6
E00066235,8.9,19.8,71.3
E00066238,4.5,17.3,78.2
E00066239,5.3,20.2,74.5
E00066240,5.2,18,76.8
E00066242,5.8,19.2,75
E00067384,9.3,19.4,71.3
E00067393,8.3,17.9,73.8
E00067637,26.8,12.7,60.6
E00067639,9.7,21.3,69
E00067640,34,21.1,44.9
E00067641,20.5,23.9,55.6
E00067643,21.8,26.9,51.3
E00067645,29.1,18.9,52
E00067646,36.7,23.4,39.8
E00067649,18.1,16.4,65.5
E00067650,66.9,16.2,16.9
E00067651,41.8,17.2,41
E00067652,14.1,18.5,67.4
E00067654,24.4,22.8,52.8
E00067655,20.3,29,50.7
E00067750,23.8,19.7,56.6
E00067758,7.4,31.4,61.2
E00067759,9.7,35.8,54.5
E00067904,6,19.7,74.4
E00067905,5.3,12.6,82.1
E00067906,3.1,21.7,75.2
E00067907,2.6,29.9,67.5
E00067908,1.7,10.8,87.5
E00067911,3.2,20.6,76.2
E00067912,0,30.8,69.2
E00067913,4.1,18.6,77.2
E00067914,6.1,22.4,71.4
E00067915,8,18,74
E00067916,3.5,30.3,66.2
E00067917,3,21.2,75.8
E00142020,4.4,17.8,77.8
E00142021,5.6,18.9,75.5
E00142022,1.6,32.8,65.6
E00142023,3.8,21.8,74.4
E00142025,0.7,36.7,62.6
E00142026,6,26.2,67.8
E00142027,2.6,28.1,69.3
E00142028,3.1,30.2,66.7
E00142030,4.9,21.6,73.5
E00142033,3.2,18.9,77.9
E00142034,2.5,20.5,77
E00142122,3.5,18.5,78
E00142123,3.6,22.9,73.4
E00142124,5.7,16,78.3
E00142125,2.4,33.1,64.6
E00142126,6.5,15.4,78.1
E00142127,3.1,17.8,79.1
E00142128,4.9,21.5,73.7
E00142129,3.3,14.7,82.1
E00142130,4.9,19.7,75.4
E00142131,5.8,14.9,79.3
E00142132,1.4,35.7,62.9
E00142133,4.4,13.3,82.2
E00142145,5.6,21,73.4
E00142146,3,22.6,74.4
E00142147,0.6,28.6,70.8
E00142148,1.4,15.9,82.8
E00142149,6.1,19.1,74.8
E00142150,5.8,14.6,79.6
E00142151,0.8,18.5,80.7
E00142152,1.6,24.6,73.8
E00142153,4.9,29.3,65.9
E00142154,6.6,23,70.5
E00142159,5.5,16.4,78.2
E00142205,4.5,18.9,76.5
E00170119,6.6,19.8,73.6
E00170122,8.2,45.9,45.9
E00170123,9.7,40.3,50
E00170124,18.3,22.5,59.2
E00185467,9.4,41.7,48.9
E00185476,3.4,20.7,76
E00185489,2.1,26.6,71.3
E00185499,2.1,19.1,78.7
E00185505,3.5,15.6,80.9
E00185520,2.2,8.7,89.1
E00185521,3.7,16.7,79.6
E00185524,4.6,18.3,77.1
E00185545,29.7,32.8,37.5
E00185549,6.2,15.4,78.4
E00185559,4.2,33.6,62.2
E00189816,1.2,11.9,86.9
E00189857,1.6,22.8,75.6
E00189891,3,34.3,62.7
