areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00065661,64.2,28.9,6.9,0,0
E00065665,36.6,33.3,26.8,3.3,0
E00065677,67.7,20,11.5,0.8,0
E00065678,69,24.8,6.2,0,0
E00065679,65.6,22.5,11.9,0,0
E00065680,50.4,34,13.5,1.4,0.7
E00065681,63.7,28,7.7,0.6,0
E00065682,53.1,29.7,17.2,0,0
E00065683,63.4,28,8.7,0,0
E00065684,64.8,27.8,7.4,0,0
E00065685,58.2,29.8,11.3,0.7,0
E00065686,49.4,35.1,14.9,0.6,0
E00065687,48.7,40,10.4,0.9,0
E00065688,29.9,58.1,11.4,0.6,0
E00065690,34.8,52.6,12.6,0,0
E00065691,24.8,39.1,33.8,1.5,0.8
E00065692,51.7,34.7,11.9,0.8,0.8
E00065693,20.3,58.5,21.1,0,0
E00065694,50,43.9,5.3,0.9,0
E00065695,68.4,25.2,6.5,0,0
E00065696,44.2,34.4,18.2,3.2,0
E00065697,42.5,35.2,20.2,2.1,0
E00065698,62.7,28.4,9,0,0
E00065699,53.8,31.8,14.4,0,0
E00065700,54.3,36.4,9.3,0,0
E00065701,56.3,34.4,9.4,0,0
E00065702,40.9,41.4,14.9,2.2,0.6
E00065703,65,26,8.9,0,0
E00065704,64.6,29.1,5.8,0.5,0
E00065710,38.9,32.1,25.9,3.1,0
E00065712,51.4,31.8,16.9,0,0
E00065718,71,24.6,4.3,0,0
E00065719,70.9,20.5,6.8,1.7,0
E00065857,65.6,23.7,10.7,0,0
E00065858,48.5,38.2,12.5,0.7,0
E00065859,53.2,38.1,8.6,0,0
E00065860,46.9,45.3,6.3,1.6,0
E00065862,70.4,24,4.8,0.8,0
E00065863,47.1,43.7,8.4,0,0.8
E00065864,26.4,39.2,31.2,3.2,0
E00065865,65.3,30,4.2,0.5,0
E00065866,49,37.9,11.2,1.9,0
E00065867,60,28.3,11.7,0,0
E00065868,54.1,36.5,8.6,0.9,0
E00065869,59.7,29.4,10,0.9,0
E00065870,59.5,26.1,12.4,2,0
E00065871,38.1,40.6,19.4,1.9,0
E00065872,56.9,32.3,7.7,2.3,0.8
E00065873,55.8,35.8,8.3,0,0
E00065874,40,46.9,13.1,0,0
E00065875,51.2,35.7,12.5,0.6,0
E00065876,32,38.8,27.2,1.9,0
E00065877,36.2,42.1,21.7,0,0
E00065878,33.3,40.8,24.9,1,0
E00065879,24.2,48.4,22.6,4.8,0
E00065880,7.7,52.5,38.1,1.7,0
E00065881,16.2,46.1,37,0,0.6
E00065882,19.9,45.7,32.8,1.6,0
E00065883,50.6,34.8,13.5,1.1,0
E00065884,61.2,35.4,3.4,0,0
E00065885,36.7,42.9,19.4,1,0
E00065886,46,38.9,13.5,1.6,0
