areacd,in_full_time_education-001,in_full_time_education-002
E00065661,19.9,80.1
E00065665,24,76
E00065677,12.2,87.8
E00065678,16.5,83.5
E00065679,22,78
E00065680,19.7,80.3
E00065681,17.9,82.1
E00065682,18.7,81.3
E00065683,17.3,82.7
E00065684,15.4,84.6
E00065685,10.7,89.3
E00065686,18.7,81.3
E00065687,16.8,83.2
E00065688,7.9,92.1
E00065690,11.8,88.2
E00065691,21.9,78.1
E00065692,12.4,87.6
E00065693,18.9,81.1
E00065694,11.6,88.4
E00065695,19.3,80.7
E00065696,19.5,80.5
E00065697,15.1,84.9
E00065698,14.2,85.8
E00065699,12.2,87.8
E00065700,18.7,81.3
E00065701,16.8,83.2
E00065702,15.3,84.7
E00065703,16.1,83.9
E00065704,11.5,88.5
E00065710,18.4,81.6
E00065712,16.6,83.4
E00065718,14.6,85.4
E00065719,12.3,87.7
E00065857,14.3,85.7
E00065858,13.2,86.8
E00065859,13.8,86.2
E00065860,11.3,88.7
E00065862,17.9,82.1
E00065863,15.4,84.6
E00065864,19.7,80.3
E00065865,20.4,79.6
E00065866,20.7,79.3
E00065867,10.6,89.4
E00065868,15.3,84.7
E00065869,13.1,86.9
E00065870,10.3,89.7
E00065871,22,78
E00065872,16.8,83.2
E00065873,12,88
E00065874,10.9,89.1
E00065875,10.5,89.5
E00065876,20.2,79.8
E00065877,17.4,82.6
E00065878,17.3,82.7
E00065879,17.3,82.7
E00065880,4.5,95.5
E00065881,6.4,93.6
E00065882,20.6,79.4
E00065883,17.8,82.2
E00065884,9.8,90.2
E00065885,17.3,82.7
E00065886,9.8,90.2
E00065888,19.9,80.1
E00065900,12.7,87.3
E00065901,15.7,84.3
E00065902,17.6,82.4
E00065903,18.6,81.4
E00065904,15.9,84.1
E00065905,17.5,82.5
E00065906,15.9,84.1
E00065907,19.9,80.1
E00066196,16.7,83.3
E00066197,14.9,85.1
E00066201,22.3,77.7
E00066202,12.7,87.3
E00066208,14.1,85.9
E00066209,18.5,81.5
E00066231,18.1,81.9
E00066232,18.6,81.4
E00066233,15.4,84.6
E00066235,17.5,82.5
E00066238,13.4,86.6
E00066239,10.6,89.4
E00066240,12.5,87.5
E00066242,17.8,82.2
E00067384,20.5,79.5
E00067393,13.3,86.7
E00067637,40.5,59.5
E00067639,29.2,70.8
E00067640,44.6,55.4
E00067641,33.8,66.2
E00067643,43.8,56.2
E00067645,45.6,54.4
E00067646,61.8,38.2
E00067649,34.6,65.4
E00067650,78.9,21.1
E00067651,60.2,39.8
E00067652,36.6,63.4
E00067654,38.2,61.8
E00067655,50.8,49.2
E00067750,48.1,51.9
E00067758,15.6,84.4
E00067759,21.1,78.9
E00067904,13.9,86.1
E00067905,26,74
E00067906,17.4,82.6
E00067907,21.3,78.7
E00067908,23.2,76.8
E00067911,21.9,78.1
E00067912,21.9,78.1
E00067913,24.8,75.2
E00067914,19.9,80.1
E00067915,24.6,75.4
E00067916,17.3,82.7
E00067917,18.1,81.9
E00142020,20.7,79.3
E00142021,20.5,79.5
E00142022,15.4,84.6
E00142023,20,80
E00142025,10.3,89.7
E00142026,12.7,87.3
E00142027,16,84
E00142028,18.1,81.9
E00142030,21.8,78.2
E00142033,17.5,82.5
E00142034,13.2,86.8
E00142122,16.9,83.1
E00142123,10,90
E00142124,13.5,86.5
E00142125,20.1,79.9
E00142126,14.9,85.1
E00142127,16.2,83.8
E00142128,16.5,83.5
E00142129,18.1,81.9
E00142130,17,83
E00142131,25.6,74.4
E00142132,15.5,84.5
E00142133,13.3,86.7
E00142145,15.5,84.5
E00142146,18.3,81.7
E00142147,19.5,80.5
E00142148,12.5,87.5
E00142149,17.2,82.8
E00142150,23.4,76.6
E00142151,21.3,78.7
E00142152,20.8,79.2
E00142153,45.7,54.3
E00142154,13.1,86.9
E00142159,18.3,81.7
E00142205,23.1,76.9
E00170119,22.3,77.7
E00170122,57.1,42.9
E00170123,96.1,3.9
E00170124,92.5,7.5
E00185467,40.1,59.9
E00185476,21,79
E00185489,14.8,85.2
E00185499,21.7,78.3
E00185505,15.1,84.9
E00185520,95.4,4.6
E00185521,21.3,78.7
E00185524,18.9,81.1
E00185545,44.7,55.3
E00185549,21.5,78.5
E00185559,9.5,90.5
E00189816,30.4,69.6
E00189857,17.7,82.3
E00189891,7.8,92.2
