areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00065661,97.9,0.7,1.4
E00065665,98.1,0.6,1.3
E00065677,96.3,0.7,2.9
E00065678,98.6,0,1.4
E00065679,97.3,1,1.7
E00065680,98.3,1.1,0.6
E00065681,99.5,0,0.5
E00065682,98,0.9,1.2
E00065683,99.5,0,0.5
E00065684,98.4,0.5,1
E00065685,98.5,0.6,0.9
E00065686,97.8,0.2,2
E00065687,99.3,0,0.7
E00065688,97.6,1.2,1.2
E00065690,96.3,0.4,3.3
E00065691,98.4,0,1.6
E00065692,96.9,0,3.1
E00065693,99.6,0,0.4
E00065694,98.8,0,1.2
E00065695,97.3,0.5,2.2
E00065696,96.6,1.7,1.7
E00065697,98.4,0.2,1.4
E00065698,96.6,1.7,1.7
E00065699,97.5,0.7,1.8
E00065700,96.7,0.3,3
E00065701,99.4,0,0.6
E00065702,97.5,0.9,1.6
E00065703,99.4,0,0.6
E00065704,96,1.5,2.5
E00065710,98.9,0,1.1
E00065712,96,1.7,2.3
E00065718,98.1,1.9,0
E00065719,95.9,1.5,2.6
E00065857,96.6,2.4,1
E00065858,98.2,1.1,0.7
E00065859,95.6,0.9,3.4
E00065860,94.6,0.6,4.7
E00065862,94.3,2.2,3.5
E00065863,95.6,2,2.4
E00065864,94.1,1.3,4.6
E00065865,94.3,2.8,3
E00065866,94.7,1.9,3.4
E00065867,96.8,0.4,2.8
E00065868,94.4,1,4.6
E00065869,96.5,1,2.5
E00065870,95.7,2.1,2.1
E00065871,96.9,1.8,1.3
E00065872,94.2,2.9,2.9
E00065873,98.8,0.8,0.4
E00065874,94,1.1,5
E00065875,94.8,2.7,2.5
E00065876,97.5,0.8,1.7
E00065877,96.4,1,2.6
E00065878,94.6,0.8,4.6
E00065879,99.3,0.4,0.4
E00065880,87.3,2.4,10.4
E00065881,95,0,5
E00065882,93.8,1.3,4.9
E00065883,97.3,0.7,2
E00065884,98.3,0,1.7
E00065885,94.8,0.7,4.5
E00065886,96.8,1.4,1.8
E00065888,96.6,0.3,3.1
E00065900,98.1,0,1.9
E00065901,97.9,0.4,1.8
E00065902,93.2,2.8,4
E00065903,94.7,0,5.3
E00065904,97.1,0.3,2.6
E00065905,92.2,2.6,5.2
E00065906,97.1,1,1.9
E00065907,95.8,0.3,3.9
E00066196,96.1,0.9,3
E00066197,98.4,0,1.6
E00066201,97.2,2.2,0.6
E00066202,98.6,0.7,0.7
E00066208,99.3,0,0.7
E00066209,99,0.5,0.5
E00066231,98.6,0,1.4
E00066232,96.8,1.7,1.4
E00066233,99.1,0.5,0.5
E00066235,96.9,1.6,1.6
E00066238,97,1.5,1.5
E00066239,97.3,0.5,2.3
E00066240,95.7,1,3.3
E00066242,96.5,0.7,2.8
E00067384,98.3,0.7,1
E00067393,96.1,0.4,3.5
E00067637,91.1,1.9,6.9
E00067639,95.1,1.3,3.6
E00067640,84.5,2.7,12.8
E00067641,90.7,2.3,7
E00067643,85.3,2.5,12.2
E00067645,87.9,2.7,9.4
E00067646,88.3,2.7,9
E00067649,89.5,4.3,6.3
E00067650,87.9,3.5,8.6
E00067651,92,1.8,6.2
E00067652,89,3.9,7
E00067654,88.9,3.7,7.4
E00067655,86.7,2,11.3
E00067750,89.7,2.3,8
E00067758,93,0,7
E00067759,91,0.4,8.6
E00067904,93.4,3.1,3.5
E00067905,97.2,1.4,1.4
E00067906,97.4,0,2.6
E00067907,99.2,0,0.8
E00067908,94.1,2.4,3.6
E00067911,96.4,1.8,1.8
E00067912,96.6,2.2,1.3
E00067913,97.1,1.8,1.1
E00067914,97.9,0.8,1.2
E00067915,97.1,2.2,0.7
E00067916,95.2,1.3,3.5
E00067917,98,1.3,0.7
E00142020,98,0.9,1.2
E00142021,95.4,0.4,4.2
E00142022,98.9,0,1.1
E00142023,98.2,0.5,1.3
E00142025,96.8,0.4,2.9
E00142026,97.5,0.9,1.6
E00142027,94.5,1.2,4.4
E00142028,96.3,1.3,2.3
E00142030,93.3,1,5.7
E00142033,98,1.1,0.9
E00142034,98.6,0,1.4
E00142122,95.9,0.7,3.4
E00142123,97.3,0.5,2.2
E00142124,98.8,0,1.2
E00142125,94.7,1.8,3.6
E00142126,97.7,1.4,0.9
E00142127,96.5,1.2,2.2
E00142128,98,0.8,1.2
E00142129,97.3,1.9,0.8
E00142130,98.2,0.7,1.1
E00142131,94.5,0.9,4.6
E00142132,98.6,0,1.4
E00142133,98.3,0.8,0.8
E00142145,98,1,1
E00142146,99,0,1
E00142147,99.4,0,0.6
E00142148,95.5,2.4,2.1
E00142149,95.8,1.7,2.4
E00142150,97.1,0.5,2.3
E00142151,96,1.3,2.7
E00142152,93.8,3.9,2.3
E00142153,88.9,2.2,9
E00142154,96.3,0.7,3
E00142159,98.5,1.5,0
E00142205,87.4,0.9,11.7
E00170119,94.5,0.6,5
E00170122,94,1.8,4.1
E00170123,74,6.4,19.6
E00170124,84.6,4,11.4
E00185467,83.8,5.8,10.4
E00185476,93.6,2.1,4.2
E00185489,97.1,0.5,2.4
E00185499,94.3,0.9,4.8
E00185505,97.1,0.9,2.1
E00185520,72.4,5.9,21.7
E00185521,94.2,2.9,2.9
E00185524,95.2,1.8,3
E00185545,80.6,6,13.4
E00185549,96.3,1.2,2.5
E00185559,96.3,2,1.6
E00189816,93.3,1.6,5.2
E00189857,98,0.3,1.7
E00189891,97,3,0
