areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00065661,36.4,52.6,0,11
E00065665,12.9,32.3,35.5,19.4
E00065677,48.8,33.3,6.2,11.6
E00065678,50.4,38.1,1.8,9.7
E00065679,36.2,54,0.6,9.2
E00065680,34.1,35.5,24.6,5.8
E00065681,50,33.3,0,16.7
E00065682,42.1,38.6,9.7,9.7
E00065683,48.8,42.5,0,8.8
E00065684,52.5,32.7,5.6,9.3
E00065685,45.4,36.9,1.4,16.3
E00065686,43.5,44.8,0.6,11
E00065687,34.8,49.6,0,15.7
E00065688,62.3,27.5,0.6,9.6
E00065690,47.1,30.1,0.7,22.1
E00065691,15.9,24.2,51.5,8.3
E00065692,60.2,30.5,0,9.3
E00065693,36.6,33.3,9.8,20.3
E00065694,65.2,27,0,7.8
E00065695,48.4,38.2,2.5,10.8
E00065696,41,28.8,14.7,15.4
E00065697,27.8,38.1,23.7,10.3
E00065698,59.4,31.6,0,9
E00065699,45.5,41.7,0,12.9
E00065700,48.2,40.3,1.4,10.1
E00065701,40.2,37,6.3,16.5
E00065702,40.6,34.4,15,10
E00065703,55.6,35.5,0.8,8.1
E00065704,57.1,28.6,0,14.3
E00065710,29.2,26.1,35.4,9.3
E00065712,44.7,42.7,1.3,11.3
E00065718,52.2,36.2,1.4,10.1
E00065719,53.8,34.2,1.7,10.3
E00065857,56.5,33.6,0,9.9
E00065858,61.6,20.3,0,18.1
E00065859,45.7,29,5.1,20.3
E00065860,34.6,25.4,28.5,11.5
E00065862,49.6,32,0,18.4
E00065863,56.1,32.5,1.6,9.8
E00065864,26.4,15.2,45.6,12.8
E00065865,48.7,37,0.5,13.8
E00065866,34.5,40.3,6.8,18.4
E00065867,44.4,27.8,16,11.8
E00065868,30.3,58.4,0,11.3
E00065869,49.3,38.6,4,8.1
E00065870,63.6,22.1,6.5,7.8
E00065871,21.2,34,35.3,9.6
E00065872,52,33.1,2.4,12.6
E00065873,68.3,19.5,0.8,11.4
E00065874,46.2,29.7,5.5,18.6
E00065875,56,35.7,3.6,4.8
E00065876,35.6,37.6,13.9,12.9
E00065877,35.5,24.3,9.9,30.3
E00065878,20.5,31.5,16.5,31.5
E00065879,17.1,13,61.8,8.1
E00065880,7.7,6.6,46.7,39
E00065881,30.3,19.1,10.5,40.1
E00065882,31.9,20.2,0.5,47.3
E00065883,37.1,47.8,0.6,14.6
E00065884,55.1,34,0.7,10.2
E00065885,43.9,33.7,11.2,11.2
E00065886,60.3,27.3,0,12.4
E00065888,34.3,39.6,4.7,21.3
E00065900,54.6,36.2,0.8,8.5
E00065901,37.5,40,6.7,15.8
E00065902,43.4,44,4.8,7.8
E00065903,58.5,36.2,0.8,4.6
E00065904,58,31.3,0.8,9.9
E00065905,32.7,34.7,22.7,10
E00065906,52.9,35.5,0.7,10.9
E00065907,46.6,47.4,0,6
E00066196,51.5,34.3,0,14.1
E00066197,58.9,29,2.8,9.3
E00066201,48.3,36.7,3.4,11.6
E00066202,52,36,0,12
E00066208,65.1,22.2,1.6,11.1
E00066209,50,36.9,6,7.1
E00066231,53.7,39.9,0,6.4
E00066232,48.7,26.7,9.3,15.3
E00066233,49,27.6,3.1,20.4
E00066235,39.2,33,8.2,19.6
E00066238,52.6,39.4,1.5,6.6
E00066239,47.9,30.2,4.2,17.7
E00066240,55.5,30.6,3.3,10.5
E00066242,54.5,18.2,5.5,21.8
E00067384,50.8,29.2,1.5,18.5
E00067393,48.1,29.6,2.5,19.8
E00067637,15.6,22.7,36.2,25.5
E00067639,52.8,32.1,0,15.1
E00067640,24.3,23.6,9.7,42.4
E00067641,44.2,33.6,0,22.1
E00067643,58.7,14,0,27.3
E00067645,40.5,29.4,0.8,29.4
E00067646,15,20.5,22.8,41.7
E00067649,40.4,33.3,0,26.3
E00067650,12.6,9.1,0,78.3
E00067651,24.3,15.4,15.4,44.9
E00067652,53.4,26,2.3,18.3
E00067654,43.8,24.6,3.1,28.5
E00067655,50.4,18.2,1.5,29.9
E00067750,23.1,28.1,12.4,36.4
E00067758,59.5,24.8,0,15.7
E00067759,61.9,22.4,1.5,14.2
E00067904,50,29.2,3.3,17.5
E00067905,37.1,55.7,1,6.2
E00067906,50.3,32.5,8.6,8.6
E00067907,37.4,40,9.6,13
E00067908,45.5,37.2,0.8,16.5
E00067911,49.6,44,0.8,5.6
E00067912,43.5,42,6.1,8.4
E00067913,32.2,43.2,15.1,9.6
E00067914,66.3,26.7,2,5
E00067915,50,42,0,8
E00067916,65.5,31,0.7,2.8
E00067917,57.4,32.6,0.8,9.3
E00142020,38.8,48.5,6,6.7
E00142021,41.3,52,0.5,6.1
E00142022,47.2,44,1.6,7.2
E00142023,32.3,42.4,15.8,9.5
E00142025,40.3,36,1.4,22.3
E00142026,60.8,31.5,0.7,7
E00142027,30.3,47.4,6.6,15.8
E00142028,21.5,64.6,0.8,13.1
E00142030,26.8,40.2,22,11
E00142033,49.5,45.3,0,5.2
E00142034,44.4,45.2,4.8,5.6
E00142122,41.7,47,1.2,10.1
E00142123,49.7,41.4,3.1,5.8
E00142124,50,38,0.9,11.1
E00142125,34.4,33.6,19.2,12.8
E00142126,48.3,38.4,1.2,12.2
E00142127,42.5,38.3,0.6,18.6
E00142128,44.2,44.2,0,11.7
E00142129,41.5,52.5,1.1,4.9
E00142130,34.4,45.9,1.6,18
E00142131,27.3,37.2,30.6,5
E00142132,39.9,42,0.7,17.5
E00142133,46.7,37.8,2.2,13.3
E00142145,48.8,40.7,0.8,9.8
E00142146,42.2,36.3,11.9,9.6
E00142147,22.6,52.9,5.8,18.7
E00142148,50.3,33.8,2.1,13.8
E00142149,42,31.1,5,21.8
E00142150,44.9,37.5,6.6,11
E00142151,52.5,37.5,3.3,6.7
E00142152,53.7,33.3,2.4,10.6
E00142153,31,32.1,6,31
E00142154,38.3,23.3,3.3,35
E00142159,52.7,41.8,0,5.5
E00142205,22.6,38.3,21.8,17.3
E00170119,28.6,31,30.2,10.3
E00170122,37.5,21.9,7.8,32.8
E00170123,40.3,22.6,11.3,25.8
E00170124,46.2,16.7,14.1,23.1
E00185467,55.8,15.2,0,29
E00185476,16.2,46.9,32.4,4.5
E00185489,55.3,33,7.4,4.3
E00185499,19.6,54.3,18.1,8
E00185505,52.5,30.2,9.4,7.9
E00185520,0,4.3,50,45.7
E00185521,42.6,46.3,0,11.1
E00185524,45.1,43.8,3.9,7.2
E00185545,27.3,13.6,7.6,51.5
E00185549,33.1,52.8,5.5,8.6
E00185559,44.4,23.9,5.1,26.5
E00189816,2.4,78.6,17.9,1.2
E00189857,17.8,70.9,8.5,2.8
E00189891,17.4,11.6,65.2,5.8
