areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00065880,42,50.3,5,2.8
E00065881,37,48.7,11.7,2.6
E00065882,27.4,44.6,22.6,5.4
E00065883,9.6,42.4,33.9,14.1
E00065884,14.9,39.2,37.8,8.1
E00065885,10.2,56.1,30.1,3.6
E00065886,22.1,54.1,15.6,8.2
E00065888,10.7,45.6,32.5,11.2
E00065900,3.1,27.7,49.2,20
E00065901,5.9,32.2,41.5,20.3
E00065902,7.2,46.7,38.3,7.8
E00065903,8.5,32.3,42.3,16.9
E00065904,4.6,35.4,45.4,14.6
E00065905,12.8,41.9,37.8,7.4
E00065906,7.9,44.6,37.4,10.1
E00065907,3,32.3,45.9,18.8
E00066196,0,37.1,46.4,16.5
E00066197,0,32.1,44.3,23.6
E00066201,4.1,30.8,45.2,19.9
E00066202,4,24.2,38.7,33.1
E00066208,4.7,28.1,43.8,23.4
E00066209,6,29.8,41.7,22.6
E00066231,5.4,25.5,45.6,23.5
E00066232,6.2,37.7,37,19.2
E00066233,6.2,30.9,38.1,24.7
E00066235,9.2,24.5,41.8,24.5
E00066238,4.4,23.7,51.1,20.7
E00066239,1,24,42.7,32.3
E00066240,3.3,27.5,47.9,21.3
E00066242,1.8,28.6,50,19.6
E00067384,7.7,27.7,38.5,26.2
E00067393,7.3,28,36.6,28
E00067637,27,44,22,7.1
E00067639,11.5,45.2,32.5,10.8
E00067640,24.1,43.4,26.9,5.5
E00067641,24.3,33.9,28.7,13
E00067643,14,48.8,28.9,8.3
E00067645,22,46.5,24.4,7.1
E00067646,35.2,35.2,21.9,7.8
E00067649,11.4,47.4,30.7,10.5
E00067650,42.8,38.6,12.4,6.2
E00067651,33.8,41.2,16.9,8.1
E00067652,14.4,43.9,31.8,9.8
E00067654,20,50,22.3,7.7
E00067655,24.6,50,18.8,6.5
E00067750,19.2,42.5,29.2,9.2
E00067758,15,52.5,23.3,9.2
E00067759,20.9,42.5,25.4,11.2
E00067904,3.4,42.9,37,16.8
E00067905,1,17.5,61.9,19.6
E00067906,5.5,30.7,46,17.8
E00067907,12,36.8,34.2,17.1
E00067908,4.1,19,57,19.8
E00067911,4.8,31.2,50.4,13.6
E00067912,6.9,37.4,44.3,11.5
E00067913,7.6,29.7,43.4,19.3
E00067914,6.9,43.6,37.6,11.9
E00067915,7.8,23.5,49,19.6
E00067916,7.7,43.7,35.9,12.7
E00067917,5.4,32.6,39.5,22.5
E00142020,8.2,34.3,38.1,19.4
E00142021,7.7,38.8,39.8,13.8
E00142022,15.3,46,21.8,16.9
E00142023,11.3,48.4,31.4,8.8
E00142025,18.7,46,23,12.2
E00142026,13.3,41.3,29.4,16.1
E00142027,11.7,43.5,33.8,11
E00142028,6.2,45.7,31.8,16.3
E00142030,14.6,37.2,36.6,11.6
E00142033,4.7,25,52.1,18.2
E00142034,6.4,36,41.6,16
E00142122,3,34.3,45.2,17.5
E00142123,4.2,44.8,40.6,10.4
E00142124,4.6,33,45.9,16.5
E00142125,12.6,40.9,34.6,11.8
E00142126,4.1,28.5,41.3,26.2
E00142127,3.6,31.3,46.4,18.7
E00142128,12.2,33.7,38,16.1
E00142129,4.4,24.6,44.8,26.2
E00142130,5.8,32.5,40,21.7
E00142131,7.4,43.4,30.3,18.9
E00142132,10.3,37.9,43.4,8.3
E00142133,0,19.6,47.8,32.6
E00142145,5.7,30.9,48.8,14.6
E00142146,7.5,34.6,42.9,15
E00142147,8.2,38.4,42.1,11.3
E00142148,2.8,29,46.9,21.4
E00142149,3.5,28.7,42.6,25.2
E00142150,3.7,27.9,44.9,23.5
E00142151,5.7,27.6,52,14.6
E00142152,8.3,31.4,45.5,14.9
E00142153,10.5,34.9,44.2,10.5
E00142154,3.4,33.9,39,23.7
E00142159,1.9,26.4,52.8,18.9
E00142205,18,39.1,33.8,9
E00170119,25.6,32,26.4,16
E00170122,25.8,50,9.7,14.5
E00170123,21,46.8,29,3.2
E00170124,26,32.9,34.2,6.8
E00185467,25.7,49.3,20.7,4.3
E00185476,7.8,45.6,38.9,7.8
E00185489,8.5,43.6,36.2,11.7
E00185499,7.9,51.1,38.8,2.2
E00185505,6.4,39.3,42.1,12.1
E00185520,32.6,63,2.2,2.2
E00185521,0,28.3,47.2,24.5
E00185524,5.2,32.9,44.5,17.4
E00185545,37.5,37.5,21.9,3.1
E00185549,5,27,54.7,13.2
E00185559,12,48.7,28.2,11.1
E00189816,9.5,38.1,47.6,4.8
E00189857,4,42.1,46.6,7.3
E00189891,28.2,50.7,11.3,9.9
