areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00056977,3.2,16.1,80.6
E00057126,8,11.6,80.4
E00057128,4.6,27.8,67.6
E00057129,7.5,35.5,57
E00057130,4.5,19.5,76
E00057131,5.6,22.9,71.5
E00057132,13.6,28.8,57.6
E00057135,9.1,27.3,63.6
E00057136,5.4,21.7,72.9
E00057142,6.9,26.4,66.7
E00057144,8.3,26.4,65.3
E00057146,2.4,59.7,37.9
E00057147,7.5,46.7,45.8
E00057152,6.2,31.9,61.9
E00057153,3.7,62.6,33.7
E00057159,4.6,27.8,67.6
E00057160,8,23.2,68.8
E00057162,11.5,23,65.6
E00057167,2.4,43.5,54
E00057170,3.8,30.8,65.4
E00057180,11.5,21.7,66.9
E00057181,3,61.4,35.6
E00057183,1.9,66.7,31.4
E00057184,3.8,27.8,68.4
E00057185,6.7,18.1,75.2
E00057187,5.1,29.5,65.4
E00057488,5.2,46.6,48.3
E00057489,1.7,38.3,60
E00057490,5.3,33.3,61.4
E00057491,5.2,29.9,64.9
E00057492,4.8,43.4,51.7
E00057493,9.3,41.3,49.3
E00057494,3.1,31.3,65.6
E00057495,2.2,21.2,76.6
E00057503,5.4,30.4,64.3
E00057505,2.5,27.7,69.7
E00057506,6.8,30.5,62.7
E00057507,4.6,25.9,69.4
E00057508,4.6,19.3,76.1
E00057509,1.6,27.4,71
E00057510,3.6,30.6,65.8
E00057511,3.4,27.6,69
E00057512,9.2,18.3,72.5
E00057513,1.6,48.8,49.6
E00057514,3.8,35.2,61
E00057515,3,59,38.1
E00057516,5.7,34.9,59.4
E00057517,3.1,38.2,58.8
E00057518,2.5,24.8,72.7
E00057519,4.4,54.8,40.7
E00057520,6.5,32.3,61.3
E00057521,3.6,20.7,75.7
E00057522,7.5,18.9,73.6
E00057523,4,37.1,58.9
E00057524,2.4,29.6,68
E00057525,3.1,38.6,58.3
E00057561,1.6,34.1,64.3
E00057562,0,33.3,66.7
E00057563,0,41.5,58.5
E00057566,11.3,27.1,61.7
E00057578,6.5,32.5,61
E00057582,10.1,24.4,65.5
E00057619,3.6,52.9,43.5
E00057620,5.3,24.2,70.5
E00057621,6.8,26,67.1
E00057622,7.4,19.4,73.1
E00057623,7.6,28.6,63.9
E00057624,6.1,35.7,58.2
E00057625,5.9,36,58.1
E00057627,5.8,28.8,65.4
E00058589,7.1,20.6,72.2
E00058674,3.8,51.5,44.7
E00058699,4.7,14.2,81.1
E00058702,8.2,24.6,67.2
E00058706,4.8,31.7,63.5
E00058707,9.2,32.4,58.5
E00058712,9.9,22.9,67.2
E00058737,6.3,14.6,79.2
E00058741,6.5,25.8,67.7
E00058742,2.3,23.1,74.6
E00058743,8.3,34.6,57.1
E00058744,7.4,13.3,79.3
E00058745,18.2,26.5,55.3
E00058746,5.5,14.5,80
E00058747,4.3,20.5,75.2
E00058748,6.3,17.9,75.8
E00058749,5.9,28.1,65.9
E00058750,3.5,50.4,46
E00058751,1.9,66.7,31.5
E00058752,0.7,47.9,51.4
E00058753,6.6,19.7,73.7
E00058754,6.8,40.2,53
E00058755,5.8,22.7,71.5
E00058756,7,24.6,68.4
E00058757,2.8,34.7,62.5
E00058759,4.5,18.2,77.3
E00058760,10.5,62.1,27.4
E00058761,10.8,21.6,67.6
E00058762,8.6,17.2,74.2
E00058764,6,33.6,60.4
E00058765,3.4,31.9,64.7
E00058766,8.6,14.6,76.8
E00058767,3,31.8,65.2
E00058768,6.3,60.9,32.8
E00058769,7.9,27.2,64.9
E00058770,2.5,32.5,65
E00058771,6.3,17.3,76.4
E00058772,6,18,76
E00058773,7.8,42.2,50
E00058774,6.1,52.2,41.7
E00058775,6.4,24.5,69.1
E00058776,3.8,36.7,59.5
E00058777,4.9,20.4,74.8
E00058778,8.1,33.9,58.1
E00058779,8.3,26.6,65.1
E00058780,4,49.7,46.2
E00058781,10.5,35.5,54.1
E00058782,7.6,30.5,61.8
E00058783,3.4,28.6,68.1
E00058784,2.8,47.2,50
E00058785,1.4,73.3,25.3
E00058786,9,25.3,65.7
E00058787,5.6,40,54.4
E00058788,3.1,74.7,22.2
E00058789,5.7,27,67.2
E00058790,2.1,56.6,41.3
E00058791,3,45.1,51.9
E00058792,10.2,22.7,67.2
E00058793,1.6,47.2,51.2
E00058794,3.3,58.6,38.2
E00058795,4.7,42.2,53.1
E00058796,3.6,42.9,53.6
E00058797,7,46.5,46.5
E00058798,4.6,25.2,70.2
E00058799,7.3,21.8,70.9
E00059048,6.2,33.6,60.2
E00059049,7.2,27.2,65.6
E00059050,3.8,23.3,72.9
E00059051,3.1,40.8,56.1
E00059052,8.6,32.8,58.6
E00059053,3.9,40.9,55.1
E00059054,9.3,15.3,75.3
E00059055,6.4,31.2,62.4
E00059056,8.3,43.2,48.5
E00059057,5,20.4,74.6
E00059058,6.3,36.7,57
E00059059,5.3,20.4,74.3
E00059060,6.4,17.4,76.1
E00059061,0,65.9,34.1
E00059062,0,43,57
E00059063,10.2,27.3,62.5
E00059064,4.8,15.9,79.3
E00059065,3.6,35.3,61.2
E00059066,0.8,45.7,53.5
E00059067,2.7,44.6,52.7
E00059068,3.4,28.5,68.2
E00059069,7.2,26.1,66.7
E00059071,5.5,26.4,68.2
E00059073,6.3,36.2,57.5
E00059074,4.7,37,58.3
E00059075,2.6,31.9,65.5
E00059076,8.5,28.2,63.2
E00059077,0,59.6,40.4
E00059078,6.5,32.7,60.7
E00059079,4.7,26.6,68.8
E00059080,3.2,23.2,73.6
E00059081,5.3,23.3,71.4
E00059082,4.4,28.7,66.9
E00059083,7.4,18,74.6
E00059084,3.4,26.4,70.3
E00059085,6,37.1,56.9
E00059086,3.5,23.6,72.9
E00059087,3,28.8,68.2
E00059088,6.7,22.2,71.1
E00059089,9.4,26.8,63.8
E00059090,5.7,30.5,63.8
E00059091,5,40.3,54.7
E00059092,4,37.4,58.6
E00059093,3.4,46.6,50
E00059094,2.4,22.8,74.8
E00059095,5.8,30.8,63.3
E00059096,4,25.8,70.2
E00059097,3.3,25.6,71.1
E00059098,2.1,12.5,85.4
E00059099,0.8,39.2,60
E00059100,2,16.8,81.2
E00059101,2.5,27.9,69.7
E00059102,5.6,19,75.4
E00059103,1.6,24.8,73.6
E00059104,5.3,26,68.7
E00059105,0.8,27.7,71.4
E00165681,3.8,37.8,58.3
E00165682,6.3,30.2,63.5
E00170270,4,27.4,68.6
E00170586,3.2,43.5,53.2
E00170606,4.4,46.2,49.3
E00187044,10.9,33.3,55.8
E00187056,8.5,22.6,68.9
E00187059,6.6,13.9,79.5
E00187064,7.1,15.5,77.4
E00187066,2.1,24.7,73.2
E00187068,5.5,20.5,74
E00187076,3.7,13,83.3
E00187078,4,26.3,69.7
E00187082,3.1,29.5,67.4
E00187091,0,17.4,82.6
E00187092,6.6,8.8,84.7
E00187101,4.3,25.9,69.8
E00187105,2,22,76
E00187106,6.3,21,72.7
E00187129,2.2,16.3,81.5
