areacd,disability_3a-001,disability_3a-002
E00056977,12.3,87.7
E00057126,16.2,83.8
E00057128,19.1,80.9
E00057129,32.2,67.8
E00057130,15.9,84.1
E00057131,19.5,80.5
E00057132,18.8,81.2
E00057135,25.6,74.4
E00057136,12.2,87.8
E00057142,26.4,73.6
E00057144,14.7,85.3
E00057146,41.5,58.5
E00057147,25.3,74.7
E00057152,18.5,81.5
E00057153,23.7,76.3
E00057159,16.3,83.7
E00057160,24.1,75.9
E00057162,16.1,83.9
E00057167,25.1,74.9
E00057170,12.7,87.3
E00057180,13.5,86.5
E00057181,49.5,50.5
E00057183,28.8,71.3
E00057184,16.9,83.1
E00057185,18.5,81.5
E00057187,20.6,79.4
E00057488,21.3,78.7
E00057489,15.1,84.9
E00057490,11.9,88.1
E00057491,17.3,82.7
E00057492,20.1,79.9
E00057493,22,78
E00057494,10.7,89.3
E00057495,16.6,83.4
E00057503,16.4,83.6
E00057505,18.6,81.4
E00057506,24.6,75.4
E00057507,15.6,84.4
E00057508,12.5,87.5
E00057509,23.8,76.2
E00057510,19.3,80.7
E00057511,17.4,82.6
E00057512,14.2,85.8
E00057513,19.7,80.3
E00057514,12.5,87.5
E00057515,27.1,72.9
E00057516,18.9,81.1
E00057517,32.9,67.1
E00057518,13,87
E00057519,29.7,70.3
E00057520,19.1,80.9
E00057521,15,85
E00057522,9.4,90.6
E00057523,22.5,77.5
E00057524,17.1,82.9
E00057525,18.1,81.9
E00057561,17,83
E00057562,14.6,85.4
E00057563,26.9,73.1
E00057566,14.5,85.5
E00057578,19.5,80.5
E00057582,14.7,85.3
E00057619,24.5,75.5
E00057620,13.9,86.1
E00057621,16.1,83.9
E00057622,12.2,87.8
E00057623,19.7,80.3
E00057624,20.4,79.6
E00057625,14,86
E00057627,11.7,88.3
E00058589,20.7,79.3
E00058674,15.5,84.5
E00058699,9.9,90.1
E00058702,21.7,78.3
E00058706,15.4,84.6
E00058707,14.4,85.6
E00058712,15.2,84.8
E00058737,12.6,87.4
E00058741,20,80
E00058742,15.5,84.5
E00058743,30.1,69.9
E00058744,19,81
E00058745,20.1,79.9
E00058746,17.6,82.4
E00058747,12.7,87.3
E00058748,18.5,81.5
E00058749,24.1,75.9
E00058750,25.7,74.3
E00058751,33.9,66.1
E00058752,29.2,70.8
E00058753,22.1,77.9
E00058754,23.7,76.3
E00058755,14.8,85.2
E00058756,13.9,86.1
E00058757,25.8,74.2
E00058759,15.8,84.2
E00058760,29.5,70.5
E00058761,13.7,86.3
E00058762,17.2,82.8
E00058764,16.8,83.2
E00058765,17.8,82.2
E00058766,17.4,82.6
E00058767,17.1,82.9
E00058768,33.3,66.7
E00058769,21.7,78.3
E00058770,23.2,76.8
E00058771,12.1,87.9
E00058772,14,86
E00058773,20.8,79.2
E00058774,26.1,73.9
E00058775,13.8,86.2
E00058776,26.3,73.7
E00058777,15.3,84.7
E00058778,31,69
E00058779,20.1,79.9
E00058780,29.7,70.3
E00058781,22.1,77.9
E00058782,22.1,77.9
E00058783,21.6,78.4
E00058784,26.7,73.3
E00058785,41.4,58.6
E00058786,18.8,81.3
E00058787,22.8,77.2
E00058788,51.2,48.8
E00058789,17.8,82.2
E00058790,28.2,71.8
E00058791,29.1,70.9
E00058792,22.6,77.4
E00058793,32.9,67.1
E00058794,50.6,49.4
E00058795,21.5,78.5
E00058796,19.8,80.2
E00058797,24,76
E00058798,18.7,81.3
E00058799,20.3,79.7
E00059048,18.1,81.9
E00059049,23.6,76.4
E00059050,21.3,78.7
E00059051,28.6,71.4
E00059052,23.4,76.6
E00059053,18.2,81.8
E00059054,11.4,88.6
E00059055,13.4,86.6
E00059056,22.5,77.5
E00059057,10.9,89.1
E00059058,13.6,86.4
E00059059,12.6,87.4
E00059060,14.7,85.3
E00059061,34.8,65.2
E00059062,16.2,83.8
E00059063,23.6,76.4
E00059064,12.9,87.1
E00059065,21.8,78.2
E00059066,17.2,82.8
E00059067,24.1,75.9
E00059068,12.6,87.4
E00059069,18.1,81.9
E00059071,25.3,74.7
E00059073,22.7,77.3
E00059074,14.8,85.2
E00059075,22.5,77.5
E00059076,21.4,78.6
E00059077,35.6,64.4
E00059078,29,71
E00059079,23.6,76.4
E00059080,17.4,82.6
E00059081,22.2,77.8
E00059082,13.1,86.9
E00059083,18.6,81.4
E00059084,21.6,78.4
E00059085,22.7,77.3
E00059086,18,82
E00059087,19.2,80.8
E00059088,17.9,82.1
E00059089,21.5,78.5
E00059090,20.1,79.9
E00059091,20.8,79.2
E00059092,26.6,73.4
E00059093,28.4,71.6
E00059094,22.4,77.6
E00059095,15.4,84.6
E00059096,18.4,81.6
E00059097,18.2,81.8
E00059098,12.7,87.3
E00059099,25.7,74.3
E00059100,22.2,77.8
E00059101,18.4,81.6
E00059102,13.8,86.2
E00059103,15,85
E00059104,17.4,82.6
E00059105,25.2,74.8
E00165681,23.2,76.8
E00165682,25.7,74.3
E00170270,19,81
E00170586,20.3,79.7
E00170606,9.9,90.1
E00187044,14.7,85.3
E00187056,18.5,81.5
E00187059,10.3,89.7
E00187064,10.3,89.7
E00187066,7.9,92.1
E00187068,17,83
E00187076,10.4,89.6
E00187078,19,81
E00187082,19.2,80.8
E00187091,10.2,89.8
E00187092,4.7,95.3
E00187101,9.3,90.7
E00187105,12.6,87.4
E00187106,17.8,82.2
E00187129,5.5,94.5
