areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00056977,1.1,16,33,50
E00057126,0.7,46.1,41.1,12.1
E00057128,0,3.6,88.4,8
E00057129,7.5,35.5,47.7,9.3
E00057130,6.5,31.2,55.8,6.5
E00057131,25.7,22.2,49.3,2.8
E00057132,1.7,11.1,81.2,6
E00057135,16,16.7,57.7,9.6
E00057136,1.5,10.8,77.7,10
E00057142,5.7,15.7,68.6,10
E00057144,0,29,62.1,9
E00057146,16.1,71,10.5,2.4
E00057147,35.2,33.6,24.6,6.6
E00057152,7.6,28.8,55.9,7.6
E00057153,34.3,21.7,38,6
E00057159,12.7,17.8,46.6,22.9
E00057160,0,4.1,89.3,6.6
E00057162,0.8,28.6,65.5,5
E00057167,14,43.8,36.4,5.8
E00057170,10.5,32,32.7,24.8
E00057180,10.6,20,53.8,15.6
E00057181,9.1,87.9,3,0
E00057183,23.4,55.1,20.6,0.9
E00057184,1.3,9,80.8,9
E00057185,1,15.5,72.8,10.7
E00057187,5.1,24.1,60.8,10.1
E00057488,8.7,45.2,35.7,10.4
E00057489,2.6,8.8,71.1,17.5
E00057490,2.2,21.6,49.3,26.9
E00057491,10.6,9.8,48.5,31.1
E00057492,24.8,3.4,43,28.9
E00057493,27,15.8,27,30.3
E00057494,19.8,4.6,45.8,29.8
E00057495,0,9.5,71.5,19
E00057503,8.3,26.6,53.8,11.2
E00057505,5.9,13.4,31.1,49.6
E00057506,6,33.3,51.3,9.4
E00057507,0,2.7,75.2,22.1
E00057508,1.8,1.8,88.2,8.2
E00057509,6.3,31,55.6,7.1
E00057510,2.7,31.8,45.5,20
E00057511,12.1,11.2,70.7,6
E00057512,0.8,3.3,79.2,16.7
E00057513,26,30.7,37,6.3
E00057514,8.4,25.2,41.1,25.2
E00057515,25.6,48.1,17.3,9
E00057516,0,62.4,30.3,7.3
E00057517,2.3,69.2,24.6,3.8
E00057518,0.8,8.1,74,17.1
E00057519,6.7,68.7,20.1,4.5
E00057520,1.6,14.2,54.3,29.9
E00057521,2.7,0.9,78.2,18.2
E00057522,2.8,9.4,50,37.7
E00057523,2.4,49.6,42.4,5.6
E00057524,3.2,29.4,57.1,10.3
E00057525,0.8,57,35.9,6.3
E00057561,1.6,49.2,42.1,7.1
E00057562,0.7,26.9,70.1,2.2
E00057563,6.5,29.9,32.7,30.8
E00057566,0,10,60.8,29.2
E00057578,0.8,27.8,50,21.4
E00057582,0.9,23.3,48.3,27.6
E00057619,30.2,20.1,46,3.6
E00057620,0,5.2,83.7,11.1
E00057621,12.4,9.7,72.4,5.5
E00057622,0,2.8,91.5,5.7
E00057623,1.7,5.2,87.9,5.2
E00057624,13.1,32.3,38.4,16.2
E00057625,2.2,18.4,64,15.4
E00057627,21.2,7.7,51,20.2
E00058589,4.7,21.3,70.9,3.1
E00058674,38,21.7,7.8,32.6
E00058699,0,6.7,14.1,79.2
E00058702,1.7,52.5,15,30.8
E00058706,8,25.6,29.6,36.8
E00058707,3.5,9.1,76.2,11.2
E00058712,0.8,4.6,72.5,22.1
E00058737,6.4,6.4,31.9,55.3
E00058741,9.8,39.3,42.6,8.2
E00058742,0.8,2.3,73.1,23.8
E00058743,26.7,29,19.8,24.4
E00058744,1.4,30.2,41,27.3
E00058745,14.9,31.3,36.6,17.2
E00058746,3.6,30,34.5,31.8
E00058747,0,5.9,73.1,21
E00058748,7.6,31.5,54.3,6.5
E00058749,8,29.2,61.3,1.5
E00058750,29.6,31.3,37.4,1.7
E00058751,41.8,42.7,14.5,0.9
E00058752,28.5,44.4,22.2,4.9
E00058753,0.7,41.6,52.6,5.1
E00058754,20,25.4,48.5,6.2
E00058755,8.7,30.8,41.3,19.2
E00058756,8.5,21.7,42.3,27.5
E00058757,36.2,19.1,36.9,7.8
E00058759,5.7,25,39.8,29.5
E00058760,35.4,48.8,10.2,5.5
E00058761,3.3,43.8,42.5,10.5
E00058762,1.4,29.7,38.5,30.4
E00058764,9.6,19.3,62.2,8.9
E00058765,0.8,21.7,63.3,14.2
E00058766,0.7,51.3,29.3,18.7
E00058767,3.1,6.9,75.6,14.5
E00058768,48.1,21.1,24.8,6
E00058769,6,36.7,28.7,28.7
E00058770,18.9,22.1,56.6,2.5
E00058771,0,3.1,78.9,18
E00058772,1,10.1,79.8,9.1
E00058773,7.8,47.4,43.1,1.7
E00058774,26.8,25.9,44.6,2.7
E00058775,0,15.6,74.3,10.1
E00058776,7.6,33.5,56.3,2.5
E00058777,0,6.8,90.3,2.9
E00058778,20.8,32,44.8,2.4
E00058779,0.9,32.1,62.4,4.6
E00058780,12.6,34.5,49.4,3.4
E00058781,16.3,59.9,21.5,2.3
E00058782,4.5,42.4,47.7,5.3
E00058783,3.4,40.3,50.4,5.9
E00058784,30.6,46.7,21.7,1.1
E00058785,41.1,45.2,13,0.7
E00058786,0.6,45.2,32.2,22
E00058787,19.5,54.7,17,8.8
E00058788,39.4,56.3,1.9,2.5
E00058789,13.2,48.8,29.8,8.3
E00058790,39,34,19.9,7.1
E00058791,10.4,48.9,36.3,4.4
E00058792,0,33.3,55,11.6
E00058793,12.1,50,33.1,4.8
E00058794,27.5,32.7,37.9,2
E00058795,13,28.2,53.4,5.3
E00058796,21.6,30.2,45.3,2.9
E00058797,22.1,26.7,39.7,11.5
E00058798,7.1,37.4,51.6,3.9
E00058799,7.3,40,45.5,7.3
E00059048,9.6,47.4,36.8,6.1
E00059049,9,18.9,63.9,8.2
E00059050,5.1,48.2,36.5,10.2
E00059051,14.9,46.8,37.8,0.5
E00059052,4.3,26.7,60.3,8.6
E00059053,0.8,61.3,30.6,7.3
E00059054,0,1.3,39.7,58.9
E00059055,4.8,7.1,81,7.1
E00059056,16.9,16.9,60,6.2
E00059057,1.5,10.6,50.8,37.2
E00059058,3.8,34.6,43.1,18.5
E00059059,0,8.7,34.8,56.5
E00059060,0.9,0.9,51.8,46.4
E00059061,59.4,24.1,14.3,2.3
E00059062,23.9,17.7,36.3,22.1
E00059063,1.6,34.9,51.9,11.6
E00059064,5.5,13.1,43.4,37.9
E00059065,18,5,69.1,7.9
E00059066,36.2,13.8,46.9,3.1
E00059067,41.1,16.1,35.7,7.1
E00059068,4.5,37.1,39.9,18.5
E00059069,0,29.4,56,14.7
E00059071,7.1,17,63.4,12.5
E00059073,13.4,30.7,46.5,9.4
